iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7,rrmse_8,rrmse_9,rrmse_10,rrmse_11,rrmse_12,rrmse_13
0,0.0011950731,0.0,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
1,0.0011951327,1.3707325458526611,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
2,0.0011949539,1.3092172145843506,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
3,0.0011948347,1.2672743797302246,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
4,0.0011950731,1.296236515045166,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
5,0.0011949539,1.3478024005889893,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
6,0.0011949539,1.2567055225372314,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
7,0.0011949539,1.2743864059448242,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
8,0.0011947751,1.2418866157531738,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
9,0.0011949539,1.3496990203857422,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
10,0.0011948347,3.338883399963379,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
11,0.0011951327,1.2372863292694092,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
12,0.0011950731,1.2802329063415527,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
13,0.0011950731,1.3008058071136475,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
14,0.0011949539,1.323915719985962,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
15,0.0011949539,1.3678219318389893,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
16,0.0011948347,1.2034974098205566,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
17,0.0011948347,1.3460917472839355,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
18,0.0011947751,1.2880611419677734,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
19,0.0011950731,1.3079071044921875,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
20,0.0011948347,1.2756762504577637,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
21,0.0011948347,1.31514573097229,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
22,0.0011949539,1.2666010856628418,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
23,0.0011949539,1.197127342224121,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
24,0.0011950731,1.2935619354248047,1.0134628,1.0055181,1.0342758,1.1049863,0.9885985,1.0599186,1.1194173,1.0001963,1.0745881,1.0084553,0.9973853,1.1862044,1.0262691,0.98720026
