iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2
0,-0.00024938583,0.0,2.132201,1.210306,1.1498389
1,-0.00024926662,5.5073628425598145,2.132201,1.210306,1.1498389
2,-0.00012123585,5.26321816444397,2.1338856,1.2091491,1.1505413
3,2.8133392e-05,5.389924764633179,2.1817195,1.1936777,1.1503862
4,2.8133392e-05,5.396790504455566,2.1817195,1.1936777,1.1503862
5,0.00047636032,5.323638916015625,2.1636643,1.1965172,1.1545614
6,0.00047796965,5.356546878814697,2.1157908,1.2115197,1.1537621
7,0.0128083825,5.4454405307769775,2.1099792,1.2112684,1.0931033
8,0.012808681,5.3642823696136475,2.1099792,1.2112684,1.0931033
9,0.01775533,5.319757699966431,2.1480963,1.1393073,1.240889
10,0.01775533,5.373655557632446,2.1480963,1.1393073,1.240889
11,0.01775533,5.206216335296631,2.1480963,1.1393073,1.240889
12,0.017755449,5.668560743331909,2.1480963,1.1393073,1.240889
13,0.01775521,5.406253337860107,2.1480963,1.1393073,1.240889
14,0.01775533,5.297227144241333,2.1480963,1.1393073,1.240889
15,0.01775533,5.280226230621338,2.1480963,1.1393073,1.240889
16,0.01775533,5.3073670864105225,2.1480963,1.1393073,1.240889
17,0.01775521,5.257668495178223,2.1480963,1.1393073,1.240889
18,0.017755449,5.538468360900879,2.1480963,1.1393073,1.240889
19,0.017755449,5.276641607284546,2.1480963,1.1393073,1.240889
20,0.01775521,5.40805721282959,2.1480963,1.1393073,1.240889
21,0.01775521,5.498963832855225,2.1480963,1.1393073,1.240889
22,0.01775521,5.320230960845947,2.1480963,1.1393073,1.240889
23,0.017755449,5.511044263839722,2.1480963,1.1393073,1.240889
24,0.017755508,5.3313233852386475,2.1480963,1.1393073,1.240889
25,0.017755449,5.315914869308472,2.1480963,1.1393073,1.240889
26,0.017755449,5.3669114112854,2.1480963,1.1393073,1.240889
27,0.017755091,5.314538955688477,2.1480963,1.1393073,1.240889
28,0.017755449,5.420945882797241,2.1480963,1.1393073,1.240889
29,0.01775533,5.2106921672821045,2.1480963,1.1393073,1.240889
30,0.017755091,5.3394410610198975,2.1480963,1.1393073,1.240889
31,0.017755449,5.432370185852051,2.1480963,1.1393073,1.240889
32,0.01775533,5.338927984237671,2.1480963,1.1393073,1.240889
33,0.01775521,5.366791486740112,2.1480963,1.1393073,1.240889
34,0.01775533,5.525684595108032,2.1480963,1.1393073,1.240889
35,0.01775521,5.358518362045288,2.1480963,1.1393073,1.240889
36,0.017755449,5.484177827835083,2.1480963,1.1393073,1.240889
37,0.01775533,5.387868642807007,2.1480963,1.1393073,1.240889
38,0.017755449,5.3614113330841064,2.1480963,1.1393073,1.240889
39,0.01775533,5.337635040283203,2.1480963,1.1393073,1.240889
40,0.017754972,5.405259847640991,2.1480963,1.1393073,1.240889
41,0.017755508,5.370895147323608,2.1480963,1.1393073,1.240889
42,0.017755449,5.438455820083618,2.1480963,1.1393073,1.240889
43,0.017755449,5.373623609542847,2.1480963,1.1393073,1.240889
44,0.01775521,5.397747755050659,2.1480963,1.1393073,1.240889
45,0.017755091,5.310045003890991,2.1480963,1.1393073,1.240889
46,0.017755449,5.383650541305542,2.1480963,1.1393073,1.240889
47,0.01775521,5.270631551742554,2.1480963,1.1393073,1.240889
48,0.01775533,5.23372220993042,2.1480963,1.1393073,1.240889
49,0.017784357,5.374945878982544,2.1625652,1.1344521,1.2425159
50,0.017784357,5.460756540298462,2.1625652,1.1344521,1.2425159
51,0.017784238,5.363478422164917,2.1625652,1.1344521,1.2425159
52,0.017784238,5.2306578159332275,2.1625652,1.1344521,1.2425159
53,0.017784476,5.228945016860962,2.1625652,1.1344521,1.2425159
54,0.017784536,5.36172890663147,2.1625652,1.1344521,1.2425159
55,0.017784238,5.513458728790283,2.1625652,1.1344521,1.2425159
56,0.017784476,5.200776815414429,2.1625652,1.1344521,1.2425159
57,0.017788172,5.447434902191162,2.1552632,1.136897,1.2416564
58,0.017788053,5.209908962249756,2.1552632,1.136897,1.2416564
59,0.017787874,5.374600410461426,2.1552632,1.136897,1.2416564
60,0.017787993,5.34638524055481,2.1552632,1.136897,1.2416564
61,0.017788053,5.376361131668091,2.1552632,1.136897,1.2416564
62,0.017787993,5.37577748298645,2.1552632,1.136897,1.2416564
63,0.017787874,5.298590421676636,2.1552632,1.136897,1.2416564
64,0.017788053,5.356595039367676,2.1552632,1.136897,1.2416564
65,0.017787874,5.397563934326172,2.1552632,1.136897,1.2416564
66,0.017787993,5.264628171920776,2.1552632,1.136897,1.2416564
67,0.017788053,5.333532810211182,2.1552632,1.136897,1.2416564
68,0.017788053,5.22489070892334,2.1552632,1.136897,1.2416564
69,0.017787993,5.300729513168335,2.1552632,1.136897,1.2416564
70,0.017787874,5.422043085098267,2.1552632,1.136897,1.2416564
71,0.018870056,5.361055850982666,2.181675,1.1332574,1.2463359
72,0.021244228,5.3153979778289795,2.1424325,1.1393958,1.2414857
73,0.02124399,5.426429033279419,2.1424325,1.1393958,1.2414857
74,0.021244228,5.5249292850494385,2.1424325,1.1393958,1.2414857
75,0.021244347,5.584366321563721,2.1424325,1.1393958,1.2414857
76,0.021244228,5.63734769821167,2.1424325,1.1393958,1.2414857
77,0.021244109,5.414572715759277,2.1424325,1.1393958,1.2414857
78,0.02426529,5.310359001159668,2.128138,1.1467856,1.2247412
79,0.025582135,5.3177549839019775,2.135856,1.1451778,1.2229639
80,0.025582254,5.269033193588257,2.135856,1.1451778,1.2229639
81,0.025582314,5.440686464309692,2.135856,1.1451778,1.2229639
82,0.029842138,5.360724687576294,2.2139559,1.11877,1.2163365
83,0.041718423,5.625638723373413,2.1234868,1.1482497,1.1268935
84,0.046064436,5.414748668670654,2.1708915,1.141631,1.1038215
85,0.046064258,13.536774635314941,2.1708915,1.141631,1.1038215
86,0.046064377,5.553702116012573,2.1708915,1.141631,1.1038215
87,0.046064436,5.469850063323975,2.1708915,1.141631,1.1038215
88,0.046064377,5.321128845214844,2.1708915,1.141631,1.1038215
89,0.046064436,5.493375301361084,2.1708915,1.141631,1.1038215
90,0.046064436,5.597087621688843,2.1708915,1.141631,1.1038215
91,0.046064317,5.340411424636841,2.1708915,1.141631,1.1038215
92,0.046064377,5.336700439453125,2.1708915,1.141631,1.1038215
93,0.046064258,5.481008768081665,2.1708915,1.141631,1.1038215
94,0.046064258,5.209905624389648,2.1708915,1.141631,1.1038215
95,0.054466546,5.4734718799591064,2.2234159,1.0941914,1.1767993
96,0.063676596,5.6067657470703125,2.1280792,1.1139798,1.1346679
97,0.07821429,5.6035706996917725,2.1914673,1.0545192,1.1757891
98,0.10095918,5.411928415298462,2.3003337,0.9735405,1.3513318
99,0.10249376,5.3993682861328125,2.295585,0.97208196,1.3655543
100,0.10358089,5.450299501419067,2.2944014,0.9683973,1.3896377
101,0.10442245,5.493892669677734,2.2762976,0.9739801,1.3840182
102,0.10693771,5.328336954116821,2.216647,0.9930911,1.3567026
103,0.109716654,5.474414587020874,2.2255163,0.9825055,1.357969
104,0.11032319,5.360042095184326,2.211258,0.97401756,1.4465215
105,0.11032337,5.426759719848633,2.211258,0.97401756,1.4465215
106,0.11032319,5.39325475692749,2.211258,0.97401756,1.4465215
107,0.11102277,5.454179763793945,2.2798264,0.94886875,1.4786248
108,0.111837566,5.383946418762207,2.2679145,0.9509221,1.4891045
109,0.113022864,5.4592530727386475,2.2764447,0.9474424,1.4857233
110,0.113022804,5.401167631149292,2.2764447,0.9474424,1.4857233
111,0.113022804,5.413125514984131,2.2764447,0.9474424,1.4857233
112,0.113022804,5.391413927078247,2.2764447,0.9474424,1.4857233
113,0.113022804,5.46309232711792,2.2764447,0.9474424,1.4857233
114,0.113022685,5.225638151168823,2.2764447,0.9474424,1.4857233
115,0.113022745,5.388779878616333,2.2764447,0.9474424,1.4857233
116,0.113617,5.359590768814087,2.259864,0.9524888,1.4783825
117,0.113616884,5.4161787033081055,2.259864,0.9524888,1.4783825
118,0.113616884,5.446176290512085,2.259864,0.9524888,1.4783825
119,0.114136815,5.307454824447632,2.2578278,0.9523304,1.483862
120,0.114136875,5.398420810699463,2.2578278,0.9523304,1.483862
121,0.114136875,5.290977716445923,2.2578278,0.9523304,1.483862
122,0.115777254,5.275174140930176,2.2643356,0.94415694,1.5306293
123,0.116137505,5.4080164432525635,2.2720957,0.94098705,1.5352557
124,0.11613768,5.345929384231567,2.2720957,0.94098705,1.5352557
125,0.11638087,5.307675123214722,2.2955303,0.93263954,1.5511807
126,0.11638087,5.412858486175537,2.2955303,0.93263954,1.5511807
127,0.11638081,5.4345619678497314,2.2955303,0.93263954,1.5511807
128,0.11638081,5.288717746734619,2.2955303,0.93263954,1.5511807
129,0.11638069,5.375136137008667,2.2955303,0.93263954,1.5511807
