iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7
0,0.033721387,0.0,1.3871992,209.30069,1.4390197,0.8705052,0.9773392,11.413774,1.7745582,2.2124188
1,0.048938334,5.271291255950928,1.3871992,209.30069,1.4390197,0.8705052,0.9773392,11.413774,1.7745582,2.2124188
2,0.027127266,1.6718595027923584,1.3871992,209.30069,1.4390197,0.8705052,0.9773392,11.413774,1.7745582,2.2124188
3,0.04877615,1.7694661617279053,1.3871992,209.30069,1.4390197,0.8705052,0.9773392,11.413774,1.7745582,2.2124188
4,0.03942603,1.800548791885376,1.3871992,209.30069,1.4390197,0.8705052,0.9773392,11.413774,1.7745582,2.2124188
5,0.08339769,1.785024642944336,1.5098417,191.03972,1.575053,0.787647,0.794768,10.164766,1.4874558,1.8620381
6,0.098281264,1.6781282424926758,1.5098417,191.03972,1.575053,0.787647,0.794768,10.164766,1.4874558,1.8620381
7,0.09143525,1.6366705894470215,1.5098417,191.03972,1.575053,0.787647,0.794768,10.164766,1.4874558,1.8620381
8,0.09078789,1.732736587524414,1.5098417,191.03972,1.575053,0.787647,0.794768,10.164766,1.4874558,1.8620381
9,0.09135193,1.6824791431427002,1.5098417,191.03972,1.575053,0.787647,0.794768,10.164766,1.4874558,1.8620381
10,0.09434205,1.7314057350158691,1.5098417,191.03972,1.575053,0.787647,0.794768,10.164766,1.4874558,1.8620381
11,0.072459936,1.8421735763549805,1.5098417,191.03972,1.575053,0.787647,0.794768,10.164766,1.4874558,1.8620381
12,0.07531357,1.7972164154052734,1.5098417,191.03972,1.575053,0.787647,0.794768,10.164766,1.4874558,1.8620381
13,0.10047734,2.068063259124756,1.5610242,182.87936,1.6310786,0.78418636,0.7459359,9.6826105,1.3917065,1.731988
14,0.10764164,1.7397053241729736,1.5610242,182.87936,1.6310786,0.78418636,0.7459359,9.6826105,1.3917065,1.731988
15,0.09326911,1.7511024475097656,1.5610242,182.87936,1.6310786,0.78418636,0.7459359,9.6826105,1.3917065,1.731988
16,0.11598557,1.8051271438598633,1.5215632,186.9939,1.5851094,0.64335567,0.7678483,9.959075,1.2755176,1.7715441
17,0.100913525,1.890005111694336,1.5215632,186.9939,1.5851094,0.64335567,0.7678483,9.959075,1.2755176,1.7715441
18,0.11009383,1.8417229652404785,1.5652126,179.07176,1.6340096,0.66802084,0.708509,9.4544935,1.2078159,1.6465688
19,0.119478345,1.9230186939239502,1.5652126,179.07176,1.6340096,0.66802084,0.708509,9.4544935,1.2078159,1.6465688
20,0.1188212,1.8787903785705566,1.5652126,179.07176,1.6340096,0.66802084,0.708509,9.4544935,1.2078159,1.6465688
21,0.104879856,1.847621202468872,1.5652126,179.07176,1.6340096,0.66802084,0.708509,9.4544935,1.2078159,1.6465688
22,0.116864204,2.086071729660034,1.5652126,179.07176,1.6340096,0.66802084,0.708509,9.4544935,1.2078159,1.6465688
23,0.10769528,1.9934003353118896,1.5652126,179.07176,1.6340096,0.66802084,0.708509,9.4544935,1.2078159,1.6465688
24,0.12067497,1.9468121528625488,1.5660104,178.99146,1.6345265,0.6683384,0.7081096,9.453631,1.2101955,1.6455096
25,0.11627746,1.7787151336669922,1.5660104,178.99146,1.6345265,0.6683384,0.7081096,9.453631,1.2101955,1.6455096
26,0.122113466,1.8043909072875977,1.5660104,178.99146,1.6345265,0.6683384,0.7081096,9.453631,1.2101955,1.6455096
27,0.10805166,1.8808376789093018,1.5780432,177.2575,1.648482,0.67260915,0.70134693,9.362714,1.1941031,1.6218059
28,0.1109367,1.9658453464508057,1.5780432,177.2575,1.648482,0.67260915,0.70134693,9.362714,1.1941031,1.6218059
29,0.116728485,1.8973989486694336,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
30,0.11934608,1.9239609241485596,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
31,0.10769045,1.9066147804260254,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
32,0.11446732,2.158238649368286,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
33,0.12087196,2.003312587738037,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
34,0.108455956,1.9468719959259033,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
35,0.107869506,1.8703584671020508,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
36,0.11284226,1.8473479747772217,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
37,0.12015879,1.967564344406128,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
38,0.11317533,1.886134147644043,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
39,0.1054827,1.8980886936187744,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
40,0.10968745,1.9372730255126953,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
41,0.10964692,1.8233485221862793,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
42,0.114635766,1.966160535812378,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
43,0.12186891,1.8561689853668213,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
44,0.11632997,2.2387239933013916,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
45,0.09834653,1.8481459617614746,1.5780432,177.2575,1.648482,0.67260915,0.70134693,9.362714,1.1941031,1.6218059
46,0.11729205,2.021840810775757,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
47,0.1179266,1.8530020713806152,1.5780432,177.2575,1.648482,0.67260915,0.70134693,9.362714,1.1941031,1.6218059
48,0.106211364,2.0231356620788574,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
49,0.122213125,1.954669713973999,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
50,0.10944849,1.937166690826416,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
51,0.11724955,1.9831998348236084,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
52,0.11788732,1.9234941005706787,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
53,0.114988804,1.939574956893921,1.5780432,177.2575,1.648482,0.67260915,0.70134693,9.362714,1.1941031,1.6218059
54,0.11346966,1.9185981750488281,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
55,0.11949623,1.8884356021881104,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
56,0.11157608,1.8478829860687256,1.5780432,177.2575,1.648482,0.67260915,0.70134693,9.362714,1.1941031,1.6218059
57,0.119577706,1.8432776927947998,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
58,0.12142187,2.214588165283203,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
59,0.10748041,1.9503684043884277,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
60,0.109915495,1.8146610260009766,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
61,0.11552638,1.845487356185913,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
62,0.10751176,1.840254306793213,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
63,0.114492714,1.8864152431488037,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
64,0.119191945,1.9647767543792725,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
65,0.11756295,1.8731865882873535,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
66,0.11487794,1.8667800426483154,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
67,0.12137425,1.8333852291107178,1.5780432,177.2575,1.648482,0.67260915,0.70134693,9.362714,1.1941031,1.6218059
68,0.103679776,2.005031108856201,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
69,0.11828369,1.8934242725372314,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
70,0.10950434,1.9300227165222168,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
71,0.11901188,1.9198591709136963,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
72,0.11488062,1.8988173007965088,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
73,0.10350591,2.2651314735412598,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
74,0.114142954,1.9872045516967773,1.5780432,177.2575,1.648482,0.67260915,0.70134693,9.362714,1.1941031,1.6218059
75,0.120002925,1.8490402698516846,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
76,0.121207,1.836151123046875,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
77,0.113550544,1.7248883247375488,1.5780432,177.2575,1.648482,0.67260915,0.70134693,9.362714,1.1941031,1.6218059
78,0.11523104,1.919083833694458,1.5780432,177.2575,1.648482,0.67260915,0.70134693,9.362714,1.1941031,1.6218059
79,0.11479068,1.9740571975708008,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
80,0.114257395,1.879837989807129,1.5780432,177.2575,1.648482,0.67260915,0.70134693,9.362714,1.1941031,1.6218059
81,0.11336523,1.8839991092681885,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
82,0.114824414,1.8452966213226318,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
83,0.12573451,1.8719685077667236,1.5780432,177.2575,1.648482,0.67260915,0.70134693,9.362714,1.1941031,1.6218059
84,0.11504519,1.9647819995880127,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
85,0.10242468,1.904707431793213,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
86,0.11884147,1.8391973972320557,1.5780432,177.2575,1.648482,0.67260915,0.70134693,9.362714,1.1941031,1.6218059
87,0.109685004,1.8300375938415527,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
88,0.1191628,1.9088516235351562,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
89,0.11013144,1.9266598224639893,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
90,0.11559415,1.8862922191619873,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
91,0.10825932,1.809413194656372,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
92,0.11820257,2.3949661254882812,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
93,0.11586648,2.0293619632720947,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
94,0.1272,1.8937642574310303,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
95,0.11060488,1.8137619495391846,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
96,0.11270839,1.757434606552124,1.5780432,177.2575,1.648482,0.67260915,0.70134693,9.362714,1.1941031,1.6218059
97,0.107530355,1.8524410724639893,1.5780432,177.2575,1.648482,0.67260915,0.70134693,9.362714,1.1941031,1.6218059
98,0.10743618,1.9704358577728271,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
99,0.10851711,1.8885602951049805,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
100,0.107138395,1.8507976531982422,1.5780432,177.2575,1.648482,0.67260915,0.70134693,9.362714,1.1941031,1.6218059
101,0.11865103,1.8157844543457031,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
102,0.1224038,1.919848918914795,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
103,0.116998374,1.946958065032959,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
104,0.1094597,1.9179184436798096,1.5780432,177.2575,1.648482,0.67260915,0.70134693,9.362714,1.1941031,1.6218059
105,0.11552894,1.8826184272766113,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
106,0.11842215,1.8925840854644775,1.5794297,175.45181,1.6498625,0.6731972,0.70095485,9.351473,1.1923839,1.6189182
107,0.10679376,1.9345080852508545,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
108,0.11185032,2.0089519023895264,1.5780432,177.2575,1.648482,0.67260915,0.70134693,9.362714,1.1941031,1.6218059
109,0.12111461,1.8161969184875488,1.5904247,175.5761,1.6619917,0.6775842,0.6935415,9.242397,1.1719179,1.5905608
