iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5
0,0.34375,0.0,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
1,0.34375,6.166135311126709,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
2,0.34375,6.011620759963989,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
3,0.34375,5.75838565826416,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
4,0.34375,5.714413166046143,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
5,0.34375,5.811631679534912,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
6,0.34375,5.834557771682739,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
7,0.34375,5.903051376342773,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
8,0.34375,5.9691102504730225,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
9,0.34375,5.817756652832031,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
10,0.34375,5.745524168014526,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
11,0.34375,5.9680750370025635,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
12,0.34375,5.665529489517212,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
13,0.34375,5.822559356689453,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
14,0.34375,5.777759790420532,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
15,0.34375,5.73417854309082,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
16,0.34375,5.731182098388672,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
17,0.34375,5.808187961578369,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
18,0.34375,6.024295091629028,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
19,0.34375,5.972797870635986,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
20,0.34375,5.741644859313965,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
21,0.34375,5.780257940292358,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
22,0.34375,5.912459135055542,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
23,0.34375,5.8441691398620605,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
24,0.34375,5.8869500160217285,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
25,0.34375,5.858119249343872,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
26,0.34375,5.65558385848999,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
27,0.34375,5.802067518234253,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
28,0.34375,5.777514934539795,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
29,0.34375,5.627662420272827,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
30,0.34375,5.897209405899048,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
31,0.34375,5.997271537780762,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
32,0.34375,9.1114342212677,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
33,0.34375,5.759615421295166,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
34,0.34375,5.879142761230469,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
35,0.34375,5.836739540100098,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
36,0.34375,5.9823174476623535,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
37,0.34375,6.0230748653411865,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
38,0.34375,5.9603271484375,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
39,0.34375,5.821110486984253,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
40,0.34375,5.881541728973389,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
41,0.34375,5.949756383895874,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
42,0.34375,5.937939167022705,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
43,0.34375,5.800100564956665,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
44,0.34375,5.874786376953125,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
45,0.34375,5.935815334320068,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
46,0.34375,5.932664632797241,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
47,0.34375,6.002013444900513,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
48,0.34375,5.961254119873047,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
49,0.34375,5.849497556686401,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
50,0.34375,5.842870235443115,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
51,0.34375,5.861896514892578,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
52,0.34375,5.685382127761841,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
53,0.34375,5.8960418701171875,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
54,0.34375,5.8329918384552,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
55,0.34375,5.806160926818848,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
56,0.34375,5.829935312271118,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
57,0.34375,5.88349461555481,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
58,0.34375,5.813020706176758,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
59,0.34375,5.8356945514678955,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
60,0.34375,5.78649377822876,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
61,0.34375,5.935904264450073,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
62,0.34375,6.039169788360596,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
63,0.34375,5.949373960494995,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
64,0.34375,5.660364151000977,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
65,0.34375,5.838278770446777,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
66,0.34375,5.974053144454956,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
67,0.34375,5.886929273605347,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
68,0.34375,6.097247362136841,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
69,0.34375,5.945067644119263,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
70,0.34375,5.895855903625488,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
71,0.34375,6.016148090362549,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
72,0.34375,5.832271099090576,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
73,0.34375,5.971985578536987,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
74,0.34375,5.8932044506073,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
75,0.34375,5.716041088104248,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
76,0.34375,5.788895130157471,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
77,0.34375,5.876213073730469,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
78,0.34375,5.829920053482056,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
79,0.34375,5.865335464477539,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
80,0.34375,9.14276385307312,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
81,0.34375,5.8206565380096436,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
82,0.34375,5.846086263656616,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
83,0.34375,5.799684286117554,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
84,0.34375,5.835062742233276,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
85,0.34375,5.823654890060425,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
86,0.34375,5.900935173034668,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
87,0.34375,5.86989164352417,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
88,0.34375,5.974099397659302,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
89,0.34375,5.837804794311523,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
90,0.34375,5.885380506515503,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
91,0.34375,5.782611608505249,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
92,0.34375,5.771443605422974,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
93,0.34375,5.912756681442261,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
94,0.34375,5.687679052352905,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
95,0.34375,5.946119070053101,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
96,0.34375,5.780801057815552,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
97,0.34375,5.867685317993164,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
98,0.34375,5.816916227340698,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
