iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7,rrmse_8,rrmse_9,rrmse_10,rrmse_11,rrmse_12,rrmse_13
0,1.0728836e-06,0.0,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
1,8.34465e-07,5.380190372467041,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
2,9.536743e-07,5.689930438995361,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
3,1.1324883e-06,5.494984149932861,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
4,9.536743e-07,11.97629451751709,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
5,1.0728836e-06,5.596710205078125,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
6,1.0728836e-06,5.700644016265869,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
7,9.536743e-07,5.423565149307251,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
8,9.536743e-07,5.554482936859131,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
9,8.34465e-07,5.45893931388855,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
10,9.536743e-07,5.54059910774231,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
11,9.536743e-07,5.564307689666748,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
12,9.536743e-07,5.572895050048828,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
13,8.34465e-07,5.675497055053711,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
14,1.0728836e-06,5.396804332733154,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
15,1.0728836e-06,5.362769365310669,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
16,8.34465e-07,5.629408121109009,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
17,9.536743e-07,5.414979934692383,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
18,1.0728836e-06,5.652592897415161,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
19,1.0728836e-06,5.392459154129028,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
20,1.0728836e-06,5.549848794937134,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
21,1.0728836e-06,5.554071426391602,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
22,8.34465e-07,5.459084510803223,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
23,1.0728836e-06,5.618269205093384,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
24,1.0728836e-06,5.519164800643921,1.0137217,0.9995136,1.0626239,1.079664,1.0098941,1.0819551,1.2267041,1.0116992,1.0740017,1.0058827,1.0086015,1.0550835,1.0000168,0.9951516
25,0.004133284,5.437566518783569,1.0201771,0.99289095,1.0340703,1.0315121,0.9897449,1.1038837,1.1357936,0.97554004,1.0903621,1.0184501,1.0320395,1.0405933,0.9992064,0.9686038
26,0.004133463,5.547802448272705,1.0201771,0.99289095,1.0340703,1.0315121,0.9897449,1.1038837,1.1357936,0.97554004,1.0903621,1.0184501,1.0320395,1.0405933,0.9992064,0.9686038
27,0.0041331053,5.367872476577759,1.0201771,0.99289095,1.0340703,1.0315121,0.9897449,1.1038837,1.1357936,0.97554004,1.0903621,1.0184501,1.0320395,1.0405933,0.9992064,0.9686038
28,0.004133284,5.541673898696899,1.0201771,0.99289095,1.0340703,1.0315121,0.9897449,1.1038837,1.1357936,0.97554004,1.0903621,1.0184501,1.0320395,1.0405933,0.9992064,0.9686038
