iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7,rrmse_8,rrmse_9,rrmse_10,rrmse_11,rrmse_12,rrmse_13
0,-0.008447051,0.0,1.0007577,1.0038778,1.1033139,1.1651627,1.028341,1.044827,1.1833766,1.020338,1.062548,0.99854374,0.9992953,1.1766785,0.9943646,1.0039876
1,-0.0003606081,1.3190898895263672,1.0099889,1.0000062,1.0475243,1.0904801,1.0033435,1.0748017,1.0971742,1.0016868,1.0931207,0.99737585,1.0118338,1.0887967,0.9987699,1.0000877
2,-0.0003607273,1.3339743614196777,1.0099889,1.0000062,1.0475243,1.0904801,1.0033435,1.0748017,1.0971742,1.0016868,1.0931207,0.99737585,1.0118338,1.0887967,0.9987699,1.0000877
3,-0.0003606081,1.3247828483581543,1.0099889,1.0000062,1.0475243,1.0904801,1.0033435,1.0748017,1.0971742,1.0016868,1.0931207,0.99737585,1.0118338,1.0887967,0.9987699,1.0000877
4,-0.0003606081,1.286252737045288,1.0099889,1.0000062,1.0475243,1.0904801,1.0033435,1.0748017,1.0971742,1.0016868,1.0931207,0.99737585,1.0118338,1.0887967,0.9987699,1.0000877
5,-0.0003606081,1.3547732830047607,1.0099889,1.0000062,1.0475243,1.0904801,1.0033435,1.0748017,1.0971742,1.0016868,1.0931207,0.99737585,1.0118338,1.0887967,0.9987699,1.0000877
6,-2.026558e-06,1.3053994178771973,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
7,-2.026558e-06,1.3895812034606934,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
8,-2.026558e-06,1.2730793952941895,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
9,-2.026558e-06,1.3823661804199219,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
10,-2.026558e-06,3.3218178749084473,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
11,-2.026558e-06,1.253774642944336,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
12,-2.026558e-06,1.3072755336761475,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
13,-2.026558e-06,1.2671663761138916,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
14,-2.1457672e-06,1.2651875019073486,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
15,-2.026558e-06,1.2197234630584717,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
16,-1.9073486e-06,1.345080852508545,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
17,-2.026558e-06,1.2458999156951904,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
18,-2.026558e-06,1.2871308326721191,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
19,-2.026558e-06,1.2646620273590088,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
20,-2.026558e-06,1.2462880611419678,1.0078709,0.9999487,1.054985,1.1009554,1.0057032,1.0696421,1.1091928,1.0036752,1.0879718,0.9968412,1.0091283,1.1009175,0.99729705,0.99998266
21,-1.9073486e-06,1.2806742191314697,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
22,-2.026558e-06,1.2609217166900635,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
23,-1.9073486e-06,1.363271951675415,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
24,-2.026558e-06,1.2743089199066162,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
25,-1.9073486e-06,1.3033335208892822,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
26,-2.026558e-06,1.3533904552459717,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
27,-1.7881393e-06,1.3105638027191162,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
28,-2.026558e-06,1.257678508758545,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
29,-2.1457672e-06,1.2705113887786865,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
30,-2.026558e-06,1.2830653190612793,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
31,-2.026558e-06,1.2870090007781982,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
32,-2.1457672e-06,1.272897720336914,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
33,-2.026558e-06,1.2423951625823975,1.0078709,0.9999487,1.0549853,1.1009556,1.0057033,1.069642,1.1091932,1.0036753,1.0879717,0.9968412,1.0091283,1.1009178,0.99729705,0.9999827
34,0.007872224,1.3522589206695557,0.9887048,0.99406344,1.0441315,1.0729539,0.9938646,1.037036,1.0996649,0.97416836,1.0874953,0.9924854,1.0104591,1.1838257,1.0058615,0.95243925
35,0.007872105,1.280855655670166,0.9887048,0.99406344,1.0441315,1.0729539,0.9938646,1.037036,1.0996649,0.97416836,1.0874953,0.9924854,1.0104591,1.1838257,1.0058615,0.95243925
36,0.007872224,1.3242251873016357,0.9887048,0.99406344,1.0441315,1.0729539,0.9938646,1.037036,1.0996649,0.97416836,1.0874953,0.9924854,1.0104591,1.1838257,1.0058615,0.95243925
37,0.007872105,1.2742958068847656,0.9887048,0.99406344,1.0441315,1.0729539,0.9938646,1.037036,1.0996649,0.97416836,1.0874953,0.9924854,1.0104591,1.1838257,1.0058615,0.95243925
38,0.011183023,1.277080774307251,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
39,0.011182904,1.2784953117370605,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
40,0.011182904,1.2627558708190918,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
41,0.011182904,1.2720015048980713,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
42,0.011182785,1.2716312408447266,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
43,0.011183023,1.2991514205932617,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
44,0.011182785,1.3176157474517822,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
45,0.011182904,1.362678050994873,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
46,0.011182904,1.3087852001190186,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
47,0.011183023,1.4388608932495117,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
48,0.011183023,1.2429871559143066,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
49,0.011182904,1.3118979930877686,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
50,0.011182785,1.2455499172210693,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
51,0.011182785,1.2852554321289062,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
52,0.011182785,1.2462406158447266,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
53,0.011182904,1.3333022594451904,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
54,0.011182904,1.3064875602722168,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
55,0.011182904,1.288172960281372,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
56,0.011182785,1.2675938606262207,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
57,0.011182904,1.1965346336364746,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
58,0.011183023,1.2834579944610596,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
59,0.011182904,1.262451171875,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
60,0.011182904,1.3282179832458496,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
61,0.011183023,1.306077003479004,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
62,0.011182904,1.2316620349884033,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
63,0.011183023,1.2388112545013428,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
64,0.011183023,1.2815701961517334,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
65,0.011183023,1.316540241241455,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
66,0.011182904,1.376465082168579,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
67,0.011182904,1.2910385131835938,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
68,0.011183023,1.2414686679840088,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
69,0.011183023,1.2632875442504883,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
70,0.011182904,1.311058521270752,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
71,0.011182904,1.322598934173584,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
72,0.011182785,1.3077235221862793,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
73,0.011182785,1.2932310104370117,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
74,0.011182904,1.3224351406097412,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
75,0.011182904,1.2700669765472412,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
76,0.011182785,1.3611586093902588,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
77,0.011182785,1.2389276027679443,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
78,0.011183023,1.342993974685669,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
79,0.011182904,3.4088313579559326,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
80,0.011182785,1.2515838146209717,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
81,0.011182904,1.331904649734497,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
82,0.011183023,1.3010616302490234,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
83,0.011183023,1.2708063125610352,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
84,0.011182785,1.2448210716247559,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
85,0.011183023,1.300405502319336,0.98646194,1.0003507,1.0587196,1.1153775,0.99510455,1.0487199,1.1222832,0.98312336,1.0680779,0.9842595,0.996869,1.1640518,0.9947759,0.98243606
