iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7,rrmse_8,rrmse_9,rrmse_10,rrmse_11,rrmse_12,rrmse_13
0,0.0087733865,0.0,1.004407,1.0106539,1.0154425,1.0713538,1.0099255,1.0866585,1.0998474,0.9844961,1.0813739,1.008893,1.0195899,1.1799139,1.0008494,0.971858
1,0.008773327,6.232808828353882,1.004407,1.0106539,1.0154425,1.0713538,1.0099255,1.0866585,1.0998474,0.9844961,1.0813739,1.008893,1.0195899,1.1799139,1.0008494,0.971858
2,0.008773327,5.9487316608428955,1.004407,1.0106539,1.0154425,1.0713538,1.0099255,1.0866585,1.0998474,0.9844961,1.0813739,1.008893,1.0195899,1.1799139,1.0008494,0.971858
3,0.010293663,6.018509387969971,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
4,0.010293663,5.750551700592041,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
5,0.010293663,5.871082544326782,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
6,0.010293663,5.756722688674927,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
7,0.010293663,5.766329765319824,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
8,0.010293663,5.98714017868042,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
9,0.010293663,5.568531274795532,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
10,0.010293543,5.8362507820129395,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
11,0.010293782,5.852527856826782,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
12,0.010293782,5.976459741592407,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
13,0.010293782,6.051249027252197,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
14,0.010293782,5.816707134246826,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
15,0.010293782,5.738534688949585,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
16,0.010293663,5.852707624435425,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
17,0.010293782,5.7009360790252686,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
18,0.010293543,11.922891616821289,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
19,0.010293841,5.91125226020813,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
20,0.010293543,5.82059645652771,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
21,0.010293663,5.851999282836914,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
22,0.010293782,5.91740083694458,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
23,0.010293663,5.761948823928833,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
24,0.010293782,5.81256365776062,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
25,0.010293663,5.762314081192017,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
26,0.010293782,5.757412910461426,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
27,0.010293663,5.762181282043457,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
28,0.010293782,5.689510822296143,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
29,0.010293782,5.836016893386841,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
30,0.010293841,5.78250789642334,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
31,0.010293663,5.911990404129028,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
32,0.010293782,5.811893463134766,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
33,0.010293663,5.743551015853882,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
34,0.010293841,5.805539846420288,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
35,0.010293782,5.829419374465942,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
36,0.010293841,5.878002405166626,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
37,0.010293782,6.110964775085449,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
38,0.010293543,5.974912405014038,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
39,0.010293543,5.875476121902466,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
40,0.010293663,6.0490171909332275,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
41,0.010293663,5.645717620849609,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
42,0.010293663,5.807069301605225,1.0025737,1.0083538,1.0174208,1.0796225,1.0084563,1.0826616,1.105961,0.9857156,1.0777649,1.0061443,1.0151908,1.1789353,0.9996642,0.9743231
