iteration,time,max_fitness,test_accuracy,previous_max_fitness,previous_test_accuracy,equation
0,721.5693757534027,0.0004607439,-0.012070417,-8.730341,-6.4273205,o0 = <lambda>(-0.00*(i13-i48))
