iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5
0,0.0008392334,0.0,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
1,0.0008394122,0.8380818367004395,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
2,0.0008393526,0.8322277069091797,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
3,0.0008392334,0.8223631381988525,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
4,0.0008395314,0.790003776550293,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
5,0.0008393526,0.8427777290344238,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
6,0.0008395314,0.8697917461395264,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
7,0.000838995,0.8011832237243652,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
8,0.0008391738,0.8476996421813965,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
9,0.0008392334,0.8774154186248779,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
10,0.0008393526,0.8283097743988037,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
11,0.000839591,0.8295164108276367,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
12,0.0008394122,0.8129525184631348,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
13,0.0008392334,0.8653242588043213,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
14,0.0008395314,2.578763246536255,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
15,0.0008393526,0.8223257064819336,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
16,0.0008394122,0.7926204204559326,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
17,0.0008393526,0.8428659439086914,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
18,0.0008394122,0.8390238285064697,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
19,0.0008391738,0.7879765033721924,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
20,0.0008394122,0.7887201309204102,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
21,0.0008394122,0.7936320304870605,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
22,0.0008393526,0.8054866790771484,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
23,0.0008394122,0.8137576580047607,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
24,0.0008392334,0.778050422668457,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
25,0.0008392334,0.7956662178039551,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
26,0.0008392334,0.8905940055847168,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
27,0.0008392334,0.820734977722168,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
28,0.0008392334,0.8117685317993164,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
29,0.0008393526,0.7927913665771484,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
30,0.0008393526,0.8420495986938477,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
31,0.0008393526,0.8260068893432617,2.7222562,45.65793,4.027047,0.92213607,1.8582114,16.289955
32,0.0019500256,0.8074257373809814,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
33,0.0019501448,0.8119735717773438,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
34,0.0019500256,0.8093907833099365,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
35,0.0019498467,0.8393328189849854,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
36,0.0019500256,0.8194789886474609,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
37,0.0019501448,0.836500883102417,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
38,0.0019497871,0.7892327308654785,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
39,0.0019498467,0.8374555110931396,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
40,0.0019502044,0.8105282783508301,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
41,0.0019500256,0.836899995803833,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
42,0.001949966,0.8322250843048096,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
43,0.0019498467,0.8038444519042969,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
44,0.0019498467,0.8648662567138672,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
45,0.0019498467,0.7786498069763184,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
46,0.0019500256,0.8636577129364014,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
47,0.0019500256,0.8170204162597656,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
48,0.0019497871,0.8264167308807373,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
49,0.0019502044,0.8616118431091309,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
50,0.0019498467,0.8166453838348389,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
51,0.0019501448,0.7943215370178223,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
52,0.0019501448,0.8319993019104004,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
53,0.0019497871,0.8226869106292725,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
54,0.001949966,0.8158576488494873,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
55,0.0019500256,0.8639559745788574,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179045
56,0.0019500256,0.8324325084686279,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179045
57,0.0019500256,0.7847499847412109,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179045
58,0.0019498467,0.8310089111328125,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179045
59,0.0019500256,0.8085412979125977,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179045
60,0.0019498467,0.806859016418457,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179045
61,0.0019498467,0.8015785217285156,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179045
62,0.0019502044,0.7709248065948486,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179045
63,0.001949966,0.8266746997833252,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179045
64,0.001949966,0.8134305477142334,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179045
65,0.0019500256,0.8095030784606934,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179045
66,0.0019500256,0.8062465190887451,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179045
67,0.0019500256,0.8131814002990723,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179045
68,0.0019500256,0.8433587551116943,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179045
69,0.0019500256,0.8541867733001709,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179045
70,0.0019500256,0.8296470642089844,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179045
71,0.001949966,0.8494465351104736,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179045
72,0.0019500256,0.8605034351348877,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
73,0.0019498467,0.8363313674926758,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
74,0.0019500256,0.8242504596710205,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
75,0.0019500256,0.8668732643127441,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
76,0.001949966,0.8593094348907471,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
77,0.001949966,0.8660686016082764,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
78,0.001949966,0.7905724048614502,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
79,0.0019500256,0.8126215934753418,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
80,0.0019501448,0.7801058292388916,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
81,0.0019498467,0.8066892623901367,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
82,0.0019497871,0.8619704246520996,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
83,0.0019500256,0.8709790706634521,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
84,0.0019500256,0.8148446083068848,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
85,0.0019500256,0.8381390571594238,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
86,0.0019502044,0.8099544048309326,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
87,0.0019498467,0.8201003074645996,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
88,0.0019500256,2.570613384246826,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
89,0.0019500256,0.8555994033813477,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
90,0.0019498467,0.8302114009857178,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
91,0.0019498467,0.7916674613952637,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
92,0.0019496679,0.792457103729248,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
93,0.0019500256,0.8261735439300537,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
94,0.0019500256,0.822540283203125,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
95,0.0019500256,0.8264074325561523,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179045
96,0.0019498467,0.828643798828125,2.7063348,45.31724,4.0566425,0.79062414,1.8707701,16.179045
97,0.001949966,0.810269832611084,2.7063348,45.317234,4.056643,0.79062414,1.8707701,16.179043
98,0.001949966,0.8024487495422363,2.7063348,45.31724,4.056643,0.79062414,1.8707701,16.179043
99,0.0019500256,0.8100602626800537,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179045
100,0.0019498467,0.808929443359375,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179045
101,0.001949966,0.8400735855102539,2.7063348,45.31724,4.0566425,0.79062414,1.8707701,16.179043
102,0.001949966,0.7985076904296875,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179045
103,0.0019501448,0.832557201385498,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
104,0.0019500256,0.8416299819946289,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
105,0.0019500256,0.8008384704589844,2.7063348,45.317234,4.056643,0.79062414,1.8707701,16.179043
106,0.0019500256,0.8445446491241455,2.7063348,45.317234,4.056643,0.79062414,1.8707701,16.179043
107,0.0019501448,0.8052880764007568,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179043
108,0.0019498467,0.8454761505126953,2.7063348,45.317234,4.0566425,0.79062414,1.8707701,16.179045
109,0.0019501448,0.8382561206817627,2.7063348,45.317234,4.056643,0.79062414,1.8707701,16.179045
