iteration,max_fitness,time
0.0,571.3107,0.0
1,571.3107,24.40747833251953
2,681.7485,12.761063575744629
3,681.7485,12.60872197151184
4,681.7485,13.10089111328125
5,827.48694,12.882811069488525
6,999.84827,13.16014051437378
7,1072.4983,12.735289812088013
8,1072.4983,13.168161392211914
9,1072.4983,13.364191770553589
10,1072.4983,13.40867280960083
11,1072.4983,12.983117818832397
12,1072.4983,12.705740928649902
13,1072.4983,13.689862489700317
14,1072.4983,13.23243260383606
15,1072.4983,13.374945640563965
16,1072.4983,12.952096700668335
17,1072.4983,13.387791395187378
18,1072.4983,13.167780876159668
19,1115.6813,13.597883939743042
20,1115.6813,12.808947801589966
21,1115.6813,13.076303243637085
22,1115.6813,13.406013488769531
23,1115.6813,13.080731391906738
24,1115.6813,13.097905158996582
25,1115.6813,13.61094856262207
26,1115.6813,12.953758716583252
27,1115.6813,13.180715322494507
28,1115.6813,13.061232805252075
29,1115.6813,12.842142343521118
30,1115.6813,12.875402212142944
31,1115.6813,12.792238235473633
32,1115.6813,13.398783683776855
33,1115.6813,12.827688932418823
34,1115.6813,12.859038829803467
35,1115.6813,13.10562014579773
36,1115.6813,13.011945724487305
37,1115.6813,12.977664709091187
38,1115.6813,12.718002557754517
39,1115.6813,12.79500150680542
40,1115.6813,12.807644605636597
41,1115.6813,12.998632192611694
42,1115.6813,12.9890456199646
43,1115.6813,12.9091796875
44,1115.6813,13.08758807182312
45,1115.6813,13.343065023422241
46,1115.6813,13.095106840133667
47,1115.6813,13.317281484603882
48,1115.6813,13.22570276260376
49,1115.6813,13.164446592330933
50,1115.6813,12.894080638885498
51,1115.6813,12.860842943191528
52,1115.6813,13.05623483657837
53,1115.6813,13.226098537445068
54,1115.6813,12.930572748184204
55,1115.6813,13.08992862701416
56,1115.6813,12.78146767616272
57,1115.6813,13.307240962982178
58,1115.6813,13.042176246643066
59,1115.6813,13.168122053146362
60,1115.6813,13.339826583862305
61,1115.6813,13.234490871429443
62,1115.6813,13.202929019927979
63,1115.6813,13.397070407867432
64,1115.6813,12.417540550231934
65,1115.6813,12.979283571243286
66,1115.6813,13.179265022277832
67,1115.6813,13.313757181167603
68,1115.6813,13.07407259941101
69,1115.6813,13.084817171096802
70,1115.6813,13.271748781204224
71,1115.6813,12.924516201019287
72,1115.6813,13.307893753051758
73,1115.6813,12.971887826919556
74,1115.6813,12.900094270706177
75,1115.6813,12.992022275924683
76,1115.6813,13.315850734710693
77,1115.6813,13.598189353942871
78,1115.6813,12.839096307754517
79,1115.6813,13.430098056793213
80,1115.6813,13.079706192016602
81,1115.6813,13.209337711334229
82,1115.6813,12.839148759841919
83,1115.6813,13.725696563720703
84,1115.6813,13.059226751327515
85,1115.6813,12.87118935585022
86,1115.6813,12.926775932312012
87,1115.6813,13.141031503677368
88,1115.6813,12.185403823852539
89,1115.6813,13.087672233581543
90,1115.6813,13.080453634262085
91,1115.6813,13.000034809112549
92,1115.6813,13.164100170135498
93,1115.6813,12.864240646362305
94,1115.6813,12.914934873580933
95,1115.6813,13.41878056526184
96,1115.6813,12.92162299156189
97,1115.6813,13.165681600570679
98,1115.6813,12.758303880691528
99,1115.6813,13.358408451080322
