iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7,rrmse_8,rrmse_9,rrmse_10,rrmse_11,rrmse_12,rrmse_13
0,-0.009422064,0.0,0.99108475,1.0028094,1.1040876,1.1291765,1.0210837,1.0762168,1.2546693,1.078488,1.0798874,0.99944896,1.0051326,1.0650705,1.0065186,1.0232337
1,-0.00017464161,1.2516789436340332,0.9876283,0.9995632,1.0781816,1.0757335,1.0068582,1.0773761,1.1990426,1.0367731,1.0876724,0.99656266,1.0037044,1.0493865,0.9999191,1.0005258
2,-0.00017464161,1.222766399383545,0.9876283,0.9995632,1.0781816,1.0757335,1.0068582,1.0773761,1.1990426,1.0367731,1.0876724,0.99656266,1.0037044,1.0493865,0.9999191,1.0005258
3,-0.0001745224,1.259845495223999,0.9876283,0.9995632,1.0781816,1.0757335,1.0068582,1.0773761,1.1990426,1.0367731,1.0876724,0.99656266,1.0037044,1.0493865,0.9999191,1.0005258
4,-0.0001745224,1.2814795970916748,0.9876283,0.9995632,1.0781816,1.0757335,1.0068582,1.0773761,1.1990426,1.0367731,1.0876724,0.99656266,1.0037044,1.0493865,0.9999191,1.0005258
5,-0.00017464161,1.2362866401672363,0.9876283,0.9995632,1.0781816,1.0757335,1.0068582,1.0773761,1.1990426,1.0367731,1.0876724,0.99656266,1.0037044,1.0493865,0.9999191,1.0005258
6,-0.00017464161,1.244018316268921,0.9876283,0.9995632,1.0781816,1.0757335,1.0068582,1.0773761,1.1990426,1.0367731,1.0876724,0.99656266,1.0037044,1.0493865,0.9999191,1.0005258
7,-0.00017464161,1.3130199909210205,0.9876283,0.9995632,1.0781816,1.0757335,1.0068582,1.0773761,1.1990426,1.0367731,1.0876724,0.99656266,1.0037044,1.0493865,0.9999191,1.0005258
8,3.5762787e-07,1.2185978889465332,0.98783344,0.9995202,1.0710603,1.069654,1.0049767,1.0815525,1.1860226,1.0325105,1.0913228,0.9966352,1.0048788,1.0435426,0.9984359,0.99942434
9,1.7881393e-07,1.2736167907714844,0.98783344,0.9995202,1.0710603,1.069654,1.0049767,1.0815525,1.1860226,1.0325105,1.0913228,0.9966352,1.0048788,1.0435426,0.9984359,0.99942434
10,3.5762787e-07,1.2690503597259521,0.98783344,0.9995202,1.0710603,1.069654,1.0049767,1.0815525,1.1860226,1.0325105,1.0913228,0.9966352,1.0048788,1.0435426,0.9984359,0.99942434
11,2.9802322e-07,1.2350924015045166,0.98783344,0.9995202,1.0710603,1.069654,1.0049767,1.0815525,1.1860226,1.0325105,1.0913228,0.9966352,1.0048788,1.0435426,0.9984359,0.99942434
12,2.9802322e-07,1.2604846954345703,0.98783344,0.9995202,1.0710603,1.069654,1.0049767,1.0815525,1.1860226,1.0325105,1.0913228,0.9966352,1.0048788,1.0435426,0.9984359,0.99942434
13,4.7683716e-07,1.2578203678131104,0.98783344,0.9995202,1.0710603,1.069654,1.0049767,1.0815525,1.1860226,1.0325105,1.0913228,0.9966352,1.0048788,1.0435426,0.9984359,0.99942434
14,1.7881393e-07,1.3046467304229736,0.98783344,0.9995202,1.0710603,1.069654,1.0049767,1.0815525,1.1860226,1.0325105,1.0913228,0.9966352,1.0048788,1.0435426,0.9984359,0.99942434
15,0.0010199547,1.2592697143554688,0.98915845,0.99890965,1.0781828,1.0684996,1.0130353,1.0703747,1.201089,1.0297511,1.0886353,1.0002714,1.0059384,1.062139,1.0043936,0.9909191
16,0.0010199547,1.2714505195617676,0.98915845,0.99890965,1.0781828,1.0684996,1.0130353,1.0703747,1.201089,1.0297511,1.0886353,1.0002714,1.0059384,1.062139,1.0043936,0.9909191
17,0.0010199547,1.3174960613250732,0.98915845,0.99890965,1.0781828,1.0684996,1.0130353,1.0703747,1.201089,1.0297511,1.0886353,1.0002714,1.0059384,1.062139,1.0043936,0.9909191
