iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7,rrmse_8,rrmse_9,rrmse_10,rrmse_11,rrmse_12,rrmse_13
0,-0.00029575825,0.0,1.0130006,0.9999235,1.0181535,1.0933368,1.0036551,1.0964485,1.1013836,0.9971218,1.0870845,1.000234,1.0064064,1.1158954,0.9989522,0.99997145
1,4.184246e-05,1.2214932441711426,1.0092007,1.000502,1.0267766,1.1110139,1.0080974,1.0859909,1.1221188,0.99947375,1.078995,0.9992907,1.0032741,1.141819,1.0004449,0.99996454
2,4.172325e-05,1.2328665256500244,1.0092007,1.000502,1.0267766,1.1110139,1.0080974,1.0859909,1.1221188,0.99947375,1.078995,0.9992907,1.0032741,1.141819,1.0004449,0.99996454
3,0.00043284893,1.2135772705078125,1.0092301,1.0025873,1.0293285,1.1067489,1.016753,1.0777082,1.1312203,0.997186,1.0795317,1.0042682,1.0061183,1.1605861,1.0033582,0.9903499
4,0.00043272972,1.2045300006866455,1.0092301,1.0025873,1.0293285,1.1067489,1.016753,1.0777082,1.1312203,0.997186,1.0795317,1.0042682,1.0061183,1.1605861,1.0033582,0.9903499
5,0.00043284893,1.2173900604248047,1.0092301,1.0025873,1.0293285,1.1067489,1.016753,1.0777082,1.1312203,0.997186,1.0795317,1.0042682,1.0061183,1.1605861,1.0033582,0.9903499
6,0.00043272972,1.3703808784484863,1.0092301,1.0025873,1.0293285,1.1067489,1.016753,1.0777082,1.1312203,0.997186,1.0795317,1.0042682,1.0061183,1.1605861,1.0033582,0.9903499
7,0.00043272972,1.343799352645874,1.0092301,1.0025873,1.0293285,1.1067489,1.016753,1.0777082,1.1312203,0.997186,1.0795317,1.0042682,1.0061183,1.1605861,1.0033582,0.9903499
8,0.00043284893,1.2409822940826416,1.0092301,1.0025873,1.0293285,1.1067489,1.016753,1.0777082,1.1312203,0.997186,1.0795317,1.0042682,1.0061183,1.1605861,1.0033582,0.9903499
9,0.00043284893,1.225322961807251,1.0092301,1.0025873,1.0293285,1.1067489,1.016753,1.0777082,1.1312203,0.997186,1.0795317,1.0042682,1.0061183,1.1605861,1.0033582,0.9903499
10,0.00043272972,1.292008876800537,1.0092301,1.0025873,1.0293285,1.1067489,1.016753,1.0777082,1.1312203,0.997186,1.0795317,1.0042682,1.0061183,1.1605861,1.0033582,0.9903499
11,0.008554578,1.3577182292938232,0.98907137,1.0030054,1.0286942,1.0973353,1.0097426,1.0708934,1.1259449,0.987406,1.0764233,0.9990473,1.0133597,1.2224144,1.0111157,0.9811297
12,0.008554578,1.2623496055603027,0.98907137,1.0030054,1.0286942,1.0973353,1.0097426,1.0708934,1.1259449,0.987406,1.0764233,0.9990473,1.0133597,1.2224144,1.0111157,0.9811297
13,0.008554757,1.2931742668151855,0.98907137,1.0030054,1.0286942,1.0973353,1.0097426,1.0708934,1.1259449,0.987406,1.0764233,0.9990473,1.0133597,1.2224144,1.0111157,0.9811297
14,0.008554399,1.268362283706665,0.98907137,1.0030054,1.0286942,1.0973353,1.0097426,1.0708934,1.1259449,0.987406,1.0764233,0.9990473,1.0133597,1.2224144,1.0111157,0.9811297
15,0.008554578,1.2727861404418945,0.98907137,1.0030054,1.0286942,1.0973353,1.0097426,1.0708934,1.1259449,0.987406,1.0764233,0.9990473,1.0133597,1.2224144,1.0111157,0.9811297
16,0.008554459,1.252270221710205,0.98907137,1.0030054,1.0286942,1.0973353,1.0097426,1.0708934,1.1259449,0.987406,1.0764233,0.9990473,1.0133597,1.2224144,1.0111157,0.9811297
17,0.008554578,1.2541313171386719,0.98907137,1.0030054,1.0286942,1.0973353,1.0097426,1.0708934,1.1259449,0.987406,1.0764233,0.9990473,1.0133597,1.2224144,1.0111157,0.9811297
18,0.008554399,1.2802104949951172,0.98907137,1.0030054,1.0286942,1.0973353,1.0097426,1.0708934,1.1259449,0.987406,1.0764233,0.9990473,1.0133597,1.2224144,1.0111157,0.9811297
19,0.008554637,1.2638673782348633,0.98907137,1.0030054,1.0286942,1.0973353,1.0097426,1.0708934,1.1259449,0.987406,1.0764233,0.9990473,1.0133597,1.2224144,1.0111157,0.9811297
20,0.008554578,1.27156400680542,0.98907137,1.0030054,1.0286942,1.0973353,1.0097426,1.0708934,1.1259449,0.987406,1.0764233,0.9990473,1.0133597,1.2224144,1.0111157,0.9811297
21,0.008554578,1.2520008087158203,0.98907137,1.0030054,1.0286942,1.0973353,1.0097426,1.0708934,1.1259449,0.987406,1.0764233,0.9990473,1.0133597,1.2224144,1.0111157,0.9811297
22,0.008554578,1.257159948348999,0.98907137,1.0030054,1.0286942,1.0973353,1.0097426,1.0708934,1.1259449,0.987406,1.0764233,0.9990473,1.0133597,1.2224144,1.0111157,0.9811297
23,0.008554578,1.2788512706756592,0.98907137,1.0030054,1.0286942,1.0973353,1.0097426,1.0708934,1.1259449,0.987406,1.0764233,0.9990473,1.0133597,1.2224144,1.0111157,0.9811297
24,0.012155235,1.2317225933074951,0.9904917,1.0047224,1.0295451,1.1231836,1.0056281,1.0671338,1.1429799,0.98781943,1.0662537,0.99427146,0.9970014,1.2001059,1.0056702,0.98671865
25,0.012155116,1.208383321762085,0.9904917,1.0047224,1.0295451,1.1231836,1.0056281,1.0671338,1.1429799,0.98781943,1.0662537,0.99427146,0.9970014,1.2001059,1.0056702,0.98671865
26,0.012155056,1.2815585136413574,0.9904917,1.0047224,1.0295451,1.1231836,1.0056281,1.0671338,1.1429799,0.98781943,1.0662537,0.99427146,0.9970014,1.2001059,1.0056702,0.98671865
27,0.012155056,1.3439478874206543,0.9904917,1.0047224,1.0295451,1.1231836,1.0056281,1.0671338,1.1429799,0.98781943,1.0662537,0.99427146,0.9970014,1.2001059,1.0056702,0.98671865
28,0.012155116,1.3253397941589355,0.9904917,1.0047224,1.0295451,1.1231836,1.0056281,1.0671338,1.1429799,0.98781943,1.0662537,0.99427146,0.9970014,1.2001059,1.0056702,0.98671865
29,0.012155235,1.289780855178833,0.9904917,1.0047224,1.0295451,1.1231836,1.0056281,1.0671338,1.1429799,0.98781943,1.0662537,0.99427146,0.9970014,1.2001059,1.0056702,0.98671865
30,0.012155294,1.2385566234588623,0.9904917,1.0047224,1.0295451,1.1231836,1.0056281,1.0671338,1.1429799,0.98781943,1.0662537,0.99427146,0.9970014,1.2001059,1.0056702,0.98671865
31,0.012155235,1.2419085502624512,0.9904917,1.0047224,1.0295451,1.1231836,1.0056281,1.0671338,1.1429799,0.98781943,1.0662537,0.99427146,0.9970014,1.2001059,1.0056702,0.98671865
32,0.012155414,1.3831584453582764,0.9904917,1.0047224,1.0295451,1.1231836,1.0056281,1.0671338,1.1429799,0.98781943,1.0662537,0.99427146,0.9970014,1.2001059,1.0056702,0.98671865
33,0.012155116,1.2598118782043457,0.9904917,1.0047224,1.0295451,1.1231836,1.0056281,1.0671338,1.1429799,0.98781943,1.0662537,0.99427146,0.9970014,1.2001059,1.0056702,0.98671865
34,0.012155235,1.2716944217681885,0.9904917,1.0047224,1.0295451,1.1231836,1.0056281,1.0671338,1.1429799,0.98781943,1.0662537,0.99427146,0.9970014,1.2001059,1.0056702,0.98671865
35,0.012155116,1.2876322269439697,0.9904917,1.0047224,1.0295451,1.1231836,1.0056281,1.0671338,1.1429799,0.98781943,1.0662537,0.99427146,0.9970014,1.2001059,1.0056702,0.98671865
36,0.012155116,1.3458867073059082,0.9904917,1.0047224,1.0295451,1.1231836,1.0056281,1.0671338,1.1429799,0.98781943,1.0662537,0.99427146,0.9970014,1.2001059,1.0056702,0.98671865
37,0.012155116,1.2516701221466064,0.9904917,1.0047224,1.0295451,1.1231836,1.0056281,1.0671338,1.1429799,0.98781943,1.0662537,0.99427146,0.9970014,1.2001059,1.0056702,0.98671865
38,0.012155116,1.2737631797790527,0.9904917,1.0047224,1.0295451,1.1231836,1.0056281,1.0671338,1.1429799,0.98781943,1.0662537,0.99427146,0.9970014,1.2001059,1.0056702,0.98671865
39,0.012155116,1.234678030014038,0.9904917,1.0047224,1.0295451,1.1231836,1.0056281,1.0671338,1.1429799,0.98781943,1.0662537,0.99427146,0.9970014,1.2001059,1.0056702,0.98671865
40,0.012155116,3.4223287105560303,0.9904917,1.0047224,1.0295451,1.1231836,1.0056281,1.0671338,1.1429799,0.98781943,1.0662537,0.99427146,0.9970014,1.2001059,1.0056702,0.98671865
41,0.012155116,1.223200798034668,0.9904917,1.0047224,1.0295451,1.1231836,1.0056281,1.0671338,1.1429799,0.98781943,1.0662537,0.99427146,0.9970014,1.2001059,1.0056702,0.98671865
42,0.01502049,1.271106481552124,0.995598,1.0033547,1.0083817,1.0763059,0.99615204,1.0835671,1.0985816,0.97680855,1.0840532,0.997205,1.0040829,1.1621147,1.0043988,0.97880214
43,0.0150203705,1.2667734622955322,0.995598,1.0033547,1.0083817,1.0763059,0.99615204,1.0835671,1.0985816,0.97680855,1.0840532,0.997205,1.0040829,1.1621147,1.0043988,0.97880214
44,0.0150206685,1.2235066890716553,0.995598,1.0033547,1.0083817,1.0763059,0.99615204,1.0835671,1.0985816,0.97680855,1.0840532,0.997205,1.0040829,1.1621147,1.0043988,0.97880214
45,0.015020549,1.2512753009796143,0.995598,1.0033547,1.0083817,1.0763059,0.99615204,1.0835671,1.0985816,0.97680855,1.0840532,0.997205,1.0040829,1.1621147,1.0043988,0.97880214
46,0.015020549,1.2282822132110596,0.995598,1.0033547,1.0083817,1.0763059,0.99615204,1.0835671,1.0985816,0.97680855,1.0840532,0.997205,1.0040829,1.1621147,1.0043988,0.97880214
47,0.01502049,1.2267491817474365,0.995598,1.0033547,1.0083817,1.0763059,0.99615204,1.0835671,1.0985816,0.97680855,1.0840532,0.997205,1.0040829,1.1621147,1.0043988,0.97880214
48,0.0150203705,1.2900593280792236,0.995598,1.0033547,1.0083817,1.0763059,0.99615204,1.0835671,1.0985816,0.97680855,1.0840532,0.997205,1.0040829,1.1621147,1.0043988,0.97880214
49,0.01502049,1.2665283679962158,0.995598,1.0033547,1.0083817,1.0763059,0.99615204,1.0835671,1.0985816,0.97680855,1.0840532,0.997205,1.0040829,1.1621147,1.0043988,0.97880214
50,0.01502049,1.2174651622772217,0.995598,1.0033547,1.0083817,1.0763059,0.99615204,1.0835671,1.0985816,0.97680855,1.0840532,0.997205,1.0040829,1.1621147,1.0043988,0.97880214
51,0.0150203705,1.281980276107788,0.995598,1.0033547,1.0083817,1.0763059,0.99615204,1.0835671,1.0985816,0.97680855,1.0840532,0.997205,1.0040829,1.1621147,1.0043988,0.97880214
52,0.0150203705,1.2888202667236328,0.995598,1.0033547,1.0083817,1.0763059,0.99615204,1.0835671,1.0985816,0.97680855,1.0840532,0.997205,1.0040829,1.1621147,1.0043988,0.97880214
53,0.015020549,1.2289397716522217,0.995598,1.0033547,1.0083817,1.0763059,0.99615204,1.0835671,1.0985816,0.97680855,1.0840532,0.997205,1.0040829,1.1621147,1.0043988,0.97880214
54,0.0150203705,1.2964186668395996,0.995598,1.0033547,1.0083817,1.0763059,0.99615204,1.0835671,1.0985816,0.97680855,1.0840532,0.997205,1.0040829,1.1621147,1.0043988,0.97880214
55,0.01502049,1.2473084926605225,0.995598,1.0033547,1.0083817,1.0763059,0.99615204,1.0835671,1.0985816,0.97680855,1.0840532,0.997205,1.0040829,1.1621147,1.0043988,0.97880214
56,0.01502049,1.32210373878479,0.995598,1.0033547,1.0083817,1.0763059,0.99615204,1.0835671,1.0985816,0.97680855,1.0840532,0.997205,1.0040829,1.1621147,1.0043988,0.97880214
57,0.015020549,1.2841641902923584,0.995598,1.0033547,1.0083817,1.0763059,0.99615204,1.0835671,1.0985816,0.97680855,1.0840532,0.997205,1.0040829,1.1621147,1.0043988,0.97880214
58,0.01502049,1.2631750106811523,0.995598,1.0033547,1.0083817,1.0763059,0.99615204,1.0835671,1.0985816,0.97680855,1.0840532,0.997205,1.0040829,1.1621147,1.0043988,0.97880214
59,0.01502049,1.2856965065002441,0.995598,1.0033547,1.0083817,1.0763059,0.99615204,1.0835671,1.0985816,0.97680855,1.0840532,0.997205,1.0040829,1.1621147,1.0043988,0.97880214
60,0.01502049,1.2463998794555664,0.995598,1.0033547,1.0083817,1.0763059,0.99615204,1.0835671,1.0985816,0.97680855,1.0840532,0.997205,1.0040829,1.1621147,1.0043988,0.97880214
61,0.01502049,1.290975570678711,0.995598,1.0033547,1.0083817,1.0763059,0.99615204,1.0835671,1.0985816,0.97680855,1.0840532,0.997205,1.0040829,1.1621147,1.0043988,0.97880214
62,0.015020549,1.2805707454681396,0.995598,1.0033547,1.0083817,1.0763059,0.99615204,1.0835671,1.0985816,0.97680855,1.0840532,0.997205,1.0040829,1.1621147,1.0043988,0.97880214
63,0.015020251,1.253591537475586,0.995598,1.0033547,1.0083817,1.0763059,0.99615204,1.0835671,1.0985816,0.97680855,1.0840532,0.997205,1.0040829,1.1621147,1.0043988,0.97880214
