iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2
0,-0.21514094,0.0,2.6559575,1.1414068,1.5699918
1,-0.08861494,1.4306299686431885,2.3378937,1.2577473,0.9752522
2,-0.075933814,1.0845768451690674,2.272698,1.2667258,1.4753284
3,0.046245277,1.1044938564300537,1.7454144,1.4406635,1.2321615
4,0.046245396,1.1178028583526611,1.7454144,1.4406635,1.2321615
5,0.046245277,1.07920503616333,1.7454144,1.4406635,1.2321615
6,0.046245098,0.9629261493682861,1.7454144,1.4406635,1.2321615
7,0.053812623,0.9875307083129883,1.9818333,1.3319272,1.1866733
8,0.05381286,1.085627794265747,1.9818333,1.3319272,1.1866732
9,0.053812742,1.0752582550048828,1.9818333,1.3319272,1.1866732
10,0.053812742,1.055335521697998,1.9818333,1.3319272,1.1866732
11,0.053812623,1.1503183841705322,1.9818333,1.3319272,1.1866732
12,0.053812623,1.0135674476623535,1.9818333,1.3319272,1.1866732
13,0.053812742,1.1220204830169678,1.9818333,1.3319272,1.1866732
14,0.053812385,0.999640941619873,1.9818333,1.3319272,1.1866732
15,0.053812742,0.9958035945892334,1.9818333,1.3319272,1.1866732
16,0.05381286,1.0446271896362305,1.9818333,1.3319272,1.1866732
17,0.05381292,1.0593593120574951,1.9818333,1.3319272,1.1866732
18,0.053812742,0.9864473342895508,1.9818333,1.3319272,1.1866732
19,0.05381292,0.9571712017059326,1.9818333,1.3319272,1.1866732
20,0.053812742,1.0332775115966797,1.9818333,1.3319272,1.1866732
21,0.05381286,1.014967679977417,1.9818333,1.3319272,1.1866732
22,0.05381286,1.0169367790222168,1.9818333,1.3319272,1.1866732
23,0.05381286,1.1554958820343018,1.9818333,1.3319272,1.1866732
24,0.053845286,1.0225133895874023,1.6980809,1.4463776,1.2854958
25,0.053845108,0.9638245105743408,1.6980809,1.4463776,1.2854958
26,0.053845286,1.0473287105560303,1.6980809,1.4463776,1.2854958
27,0.053845406,0.9847738742828369,1.6980809,1.4463776,1.2854958
28,0.053845227,0.9541699886322021,1.6980809,1.4463776,1.2854958
29,0.059021056,1.031297206878662,1.7444155,1.4240333,1.2593852
30,0.059020936,1.0885655879974365,1.7444155,1.4240333,1.2593852
31,0.059021056,1.067969799041748,1.7444155,1.4240333,1.2593852
32,0.059021056,0.977311372756958,1.7444155,1.4240333,1.2593852
33,0.05902058,2.9770357608795166,1.7444155,1.4240333,1.2593852
