iteration,max_fitness,test_accuracy,time
0.0,0.037637174,0.03635961,0.0
1,0.029337168,0.03635961,24.3565993309021
2,0.0701949,0.06900078,25.45224905014038
3,0.16155308,0.18113822,23.204689264297485
4,0.18956798,0.18113822,24.16610550880432
5,0.17929453,0.18113822,23.061537742614746
6,0.20070946,0.18113822,22.94691228866577
7,0.19668299,0.18113822,47.45931315422058
8,0.1861164,0.18113822,22.437371253967285
9,0.16188717,0.18113822,24.917401790618896
10,0.18726891,0.18113822,25.282710313796997
11,0.21504521,0.21314794,24.792412757873535
12,0.24516785,0.21314794,25.317193031311035
13,0.22849047,0.22396886,24.721869945526123
14,0.27627164,0.27732962,25.690322637557983
15,0.6198679,0.607898,23.744624853134155
16,0.6720929,0.6879919,23.978291273117065
17,0.70770997,0.69773686,25.26742148399353
18,0.7037202,0.71806455,23.838562726974487
19,0.71813464,0.73824817,25.062394857406616
20,0.72014964,0.75323945,24.390800714492798
21,0.7510332,0.77019656,24.367116451263428
22,0.7822318,0.7705001,23.853747367858887
23,0.82605135,0.8006734,24.38626527786255
24,0.81168175,0.81674105,23.03597331047058
25,0.8303308,0.82917225,26.023479223251343
26,0.84468645,0.83906496,24.48198628425598
27,0.8486876,0.84655625,24.25617027282715
28,0.8577178,0.8573363,25.593196392059326
29,0.87283677,0.86491275,24.57637333869934
30,0.8726512,0.8718401,24.276917457580566
31,0.8853312,0.8795337,25.47939682006836
32,0.88232994,0.88439596,25.924683094024658
33,0.89659154,0.89016503,23.515414714813232
34,0.8948418,0.8943205,25.213300466537476
35,0.9129372,0.9081784,26.133636474609375
36,0.91591924,0.9104755,24.509891271591187
37,0.91675615,0.91234183,24.487855672836304
38,0.92134106,0.91610914,25.46303677558899
39,0.917696,0.9162131,25.662216663360596
40,0.91536057,0.9162145,24.065104961395264
41,0.91551745,0.91610914,25.040959119796753
42,0.91590434,0.9162145,26.182968378067017
43,0.9167159,0.91610914,24.573573112487793
44,0.9151661,0.9162145,24.034368991851807
45,0.91794324,0.9153825,25.613308906555176
46,0.917704,0.9163212,25.247061491012573
47,0.9203101,0.9163212,23.386006832122803
48,0.9140387,0.91628104,25.49636673927307
49,0.91895753,0.91628104,26.32345676422119
50,0.92061704,0.9163212,24.300525426864624
51,0.9229612,0.91610914,23.444233655929565
52,0.9220943,0.91628104,24.597293615341187
53,0.91855985,0.9164805,22.37983202934265
54,0.91300267,0.9164805,43.3366003036499
55,0.921106,0.9164805,24.631664514541626
56,0.9199735,0.9164805,21.492358207702637
57,0.91704845,0.9163212,24.434180974960327
58,0.9182466,0.91560334,25.31605815887451
59,0.91653836,0.9164805,23.69615125656128
60,0.9165359,0.9164805,23.497248888015747
61,0.92191654,0.9163539,23.361146926879883
62,0.918459,0.9163539,22.391199827194214
63,0.9167732,0.91570324,24.43633770942688
64,0.91278154,0.91647804,26.781278371810913
65,0.9180042,0.91647804,24.88666033744812
66,0.9162637,0.91637903,23.91503381729126
67,0.91415024,0.91647804,26.509052515029907
68,0.91528934,0.91637903,26.351567029953003
69,0.9198033,0.91617393,22.556087970733643
70,0.9182883,0.9162131,24.95681619644165
71,0.91583633,0.9164805,25.863949298858643
72,0.91938233,0.91647804,23.486685037612915
73,0.9203943,0.9164805,23.879332780838013
74,0.9185117,0.9163283,26.038904190063477
75,0.9183201,0.9164805,24.54688024520874
76,0.91697633,0.91617393,24.0308997631073
77,0.9180765,0.9164805,25.9123215675354
78,0.90948504,0.9164805,26.185933113098145
79,0.911591,0.91647804,24.57602071762085
80,0.92250085,0.9162231,24.729121685028076
81,0.9146415,0.9164805,26.631930828094482
82,0.9185559,0.9163283,25.791468381881714
83,0.91706187,0.916012,24.024979829788208
84,0.9157403,0.9164805,25.240660429000854
85,0.9185697,0.91647804,25.77851438522339
86,0.91831064,0.9164805,25.292370557785034
87,0.9196645,0.9164805,24.44413924217224
88,0.91504824,0.9163898,25.425862550735474
89,0.9181595,0.9158343,25.885236978530884
90,0.9184386,0.9165057,25.35595989227295
91,0.91551185,0.9164805,25.111815690994263
92,0.9158594,0.91647804,24.430120944976807
93,0.9204689,0.9164805,24.20682382583618
94,0.9121317,0.9162452,24.7671217918396
95,0.9211536,0.9164805,24.466466188430786
96,0.91737825,0.9164805,23.753870248794556
97,0.9185402,0.9164805,24.34481978416443
98,0.9152977,0.9164732,25.551891803741455
99,0.9186875,0.9164732,24.532839059829712
100,0.92052215,0.9162452,24.211743593215942
101,0.919988,0.9164805,20.849534034729004
102,0.91860896,0.91594493,23.517096519470215
103,0.9141895,0.9164732,44.48671364784241
104,0.91855633,0.9164805,23.085282802581787
105,0.91471165,0.9162562,25.935946464538574
106,0.9168668,0.9162562,24.56174659729004
107,0.92268807,0.9164805,23.8062527179718
108,0.91460025,0.9164119,25.718725204467773
109,0.9185078,0.9164732,23.743423223495483
110,0.91954166,0.9164805,24.086003065109253
111,0.9146997,0.9164732,26.653482675552368
112,0.9174646,0.9163243,25.005173921585083
113,0.919799,0.9163243,22.729989051818848
114,0.9173981,0.91633224,26.26866126060486
115,0.9135928,0.9164732,26.271621465682983
116,0.9174307,0.9164732,23.49170708656311
117,0.91379493,0.9163243,24.73276138305664
118,0.9177199,0.9164732,27.30225396156311
119,0.9154823,0.91509145,25.27029538154602
120,0.92178065,0.9164732,23.212170600891113
121,0.911065,0.9163243,26.344055652618408
122,0.9128779,0.91634464,26.552693128585815
123,0.91668427,0.9164732,24.110684871673584
124,0.9208113,0.9164328,24.044996976852417
125,0.92043567,0.91550887,26.572641372680664
126,0.9147365,0.9164987,24.743789672851562
127,0.9210666,0.9164987,23.781739473342896
128,0.91839564,0.9164987,25.822394609451294
129,0.91565686,0.9164732,25.88254690170288
130,0.9186605,0.9164987,23.322733402252197
131,0.9196954,0.9163243,24.70017099380493
132,0.91769755,0.9163243,25.86858606338501
133,0.9159077,0.91634464,23.22589874267578
134,0.9192605,0.91627383,24.154884338378906
