iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2
0,-0.13287628,0.0,1.853072,1.4317042,1.0446892
1,-0.13287604,5.364018440246582,1.853072,1.4317042,1.0446892
2,-0.13287616,5.189442873001099,1.853072,1.4317042,1.044689
3,-0.13287616,5.136442184448242,1.853072,1.4317042,1.044689
4,-0.1328764,5.170039892196655,1.853072,1.4317042,1.044689
5,-0.13287616,5.207857608795166,1.853072,1.4317042,1.044689
6,-0.13287616,5.1627843379974365,1.853072,1.4317042,1.044689
7,-0.13287628,5.182615280151367,1.853072,1.4317042,1.044689
8,-0.13287628,5.299577474594116,1.853072,1.4317042,1.044689
9,-0.13287616,5.215046167373657,1.853072,1.4317042,1.044689
10,-0.13287616,5.31952691078186,1.853072,1.4317042,1.044689
11,-0.10812032,5.139481782913208,2.3180268,1.2893463,1.102021
12,-0.0994606,5.091258764266968,2.4597483,1.2452198,1.1391171
13,-0.09946048,5.1005096435546875,2.4597483,1.2452198,1.1391171
14,-0.098620415,5.163480043411255,2.5261931,1.2259663,1.1634307
15,-0.0076420307,5.2239110469818115,2.3226671,1.2048298,1.0355437
16,-0.0076167583,5.11679744720459,2.3209715,1.2054187,1.0351361
17,-0.007585883,5.05642557144165,2.3187194,1.2062017,1.0345993
18,-0.0075856447,5.064102649688721,2.3187194,1.2062017,1.0345993
19,-0.0075854063,5.265710353851318,2.3187194,1.2062017,1.0345993
20,-0.0074162483,5.216241836547852,2.295022,1.2144985,1.0293055
21,-0.007416129,5.082103967666626,2.295022,1.2144985,1.0293055
22,-0.0074164867,5.022640943527222,2.295022,1.2144985,1.0293055
23,-0.007416129,5.166184186935425,2.295022,1.2144985,1.0293055
24,-0.007416129,5.16215968132019,2.295022,1.2144985,1.0293055
25,-0.0074162483,5.107753276824951,2.295022,1.2144985,1.0293055
26,-0.0074162483,5.214989900588989,2.295022,1.2144985,1.0293055
27,-0.0074162483,5.061618328094482,2.295022,1.2144985,1.0293055
28,-0.0074162483,5.129971981048584,2.295022,1.2144985,1.0293055
29,-0.0074162483,5.113246440887451,2.295022,1.2144985,1.0293055
30,-0.007416129,5.017817735671997,2.295022,1.2144985,1.0293055
31,-0.007416129,5.168903112411499,2.295022,1.2144985,1.0293055
32,-0.0074162483,5.222859621047974,2.295022,1.2144985,1.0293055
33,-0.0074162483,5.176923990249634,2.295022,1.2144985,1.0293055
34,-0.007416129,5.10689377784729,2.295022,1.2144985,1.0293055
35,-0.0074162483,5.059443235397339,2.295022,1.2144985,1.0293055
36,-0.007416129,5.079331159591675,2.295022,1.2144985,1.0293055
37,-0.007416129,5.137382984161377,2.295022,1.2144985,1.0293055
38,-0.007416129,4.991116285324097,2.295022,1.2144985,1.0293055
39,-0.0074156523,5.236806154251099,2.2940814,1.2148299,1.0291089
40,-0.0074158907,5.223324775695801,2.2940814,1.2148299,1.0291089
41,-0.0073798895,5.1485514640808105,2.2993302,1.212981,1.0299745
42,-0.0073798895,5.267216205596924,2.2993302,1.212981,1.0299745
43,-0.0073798895,5.1365156173706055,2.2993302,1.212981,1.0299745
44,-0.007379651,5.15825343132019,2.2993302,1.212981,1.0299745
45,-0.0072950125,5.202625036239624,2.3301182,1.2022408,1.0348995
46,-0.0072948933,5.202701091766357,2.3301182,1.2022408,1.0348995
47,-0.0069485903,5.096272945404053,2.3016944,1.2121457,1.0281047
48,-0.0069485903,5.162230014801025,2.3016944,1.2121457,1.0281047
49,-0.0069485903,5.084168910980225,2.3016944,1.2121457,1.0281047
50,-0.0069487095,5.233208417892456,2.3016944,1.2121457,1.0281047
51,0.017497957,5.241982460021973,2.2465541,1.1903926,1.105235
52,0.017497838,5.1439526081085205,2.2465541,1.1903926,1.105235
53,0.017497957,5.13249135017395,2.2465541,1.1903926,1.105235
54,0.017497838,5.161172151565552,2.2465541,1.1903926,1.105235
55,0.017497838,5.27532696723938,2.2465541,1.1903926,1.105235
56,0.017497957,5.326547861099243,2.2465541,1.1903926,1.105235
57,0.017497957,5.0161964893341064,2.2465541,1.1903926,1.105235
58,0.017497718,5.171267032623291,2.2465541,1.1903926,1.105235
59,0.017498016,5.1443634033203125,2.2465541,1.1903926,1.105235
60,0.017497957,5.129951238632202,2.2465541,1.1903926,1.105235
61,0.017497838,5.119383811950684,2.2465541,1.1903926,1.105235
62,0.017497957,5.10054349899292,2.2465541,1.1903926,1.105235
63,0.017497838,5.155571460723877,2.2465541,1.1903926,1.105235
64,0.017497838,5.078186750411987,2.2465541,1.1903926,1.105235
65,0.017497718,5.008199691772461,2.2465541,1.1903926,1.105235
66,0.017497838,5.145441055297852,2.2465541,1.1903926,1.105235
67,0.017497957,5.265442609786987,2.2465541,1.1903926,1.105235
68,0.017497718,5.279872179031372,2.2465541,1.1903926,1.105235
69,0.017497718,5.171422958374023,2.2465541,1.1903926,1.105235
70,0.017497838,5.237664222717285,2.2465541,1.1903926,1.105235
71,0.017497838,5.112826824188232,2.2465541,1.1903926,1.105235
72,0.017498016,5.182883024215698,2.2465541,1.1903926,1.105235
73,0.017497838,5.1517956256866455,2.2465541,1.1903926,1.105235
74,0.017497838,5.227889776229858,2.2465541,1.1903926,1.105235
75,0.017497957,5.125039100646973,2.2465541,1.1903926,1.105235
76,0.017497957,5.319509029388428,2.2465541,1.1903926,1.105235
77,0.017497718,5.145434617996216,2.2465541,1.1903926,1.105235
78,0.017497838,5.256462574005127,2.2465541,1.1903926,1.105235
79,0.017497838,5.128231763839722,2.2465541,1.1903926,1.105235
80,0.017497838,5.205142974853516,2.2465541,1.1903926,1.105235
81,0.017497718,5.284176349639893,2.2465541,1.1903926,1.105235
82,0.017497957,5.08376145362854,2.2465541,1.1903926,1.105235
83,0.04207343,13.74580192565918,2.098495,1.2370765,1.0527695
84,0.04207343,5.241095066070557,2.098495,1.2370765,1.0527695
85,0.042073607,5.252403020858765,2.098495,1.2370765,1.0527695
86,0.042073607,5.081678628921509,2.098495,1.2370765,1.0527695
87,0.042073607,5.226629972457886,2.098495,1.2370765,1.0527695
88,0.042073727,5.260625600814819,2.098495,1.2370765,1.0527695
89,0.04207343,5.3505754470825195,2.098495,1.2370765,1.0527695
90,0.04207343,5.247647762298584,2.098495,1.2370765,1.0527695
91,0.060573876,5.1881561279296875,2.1972682,1.2006316,1.0507392
92,0.060574114,5.350721597671509,2.1972682,1.2006316,1.0507392
93,0.060573876,5.325653553009033,2.1972682,1.2006316,1.0507392
94,0.071045995,5.210134983062744,2.39059,1.108836,1.1803896
95,0.0710457,5.261373519897461,2.39059,1.108836,1.1803896
96,0.071045995,5.320729732513428,2.4003787,1.10467,1.1870766
97,0.07122332,5.085729360580444,2.3348696,1.12896,1.1652149
98,0.07122338,5.096763372421265,2.3348696,1.12896,1.1652149
99,0.07122338,5.11750340461731,2.3348696,1.12896,1.1652149
100,0.0714339,5.116785287857056,2.3549697,1.1212839,1.1722611
101,0.07725161,5.394642114639282,2.3654656,1.1304822,1.1731861
102,0.07725161,5.152277231216431,2.3654656,1.1304822,1.1731861
103,0.08802503,5.3584184646606445,2.3958113,1.1009066,1.1493362
104,0.08802533,5.17486047744751,2.3958113,1.1009066,1.1493362
105,0.08802503,5.168127536773682,2.3958113,1.1009066,1.1493362
106,0.088222146,5.084857702255249,2.3483121,1.1179465,1.1351165
107,0.088222146,5.01544976234436,2.3483121,1.1179465,1.1351165
108,0.08822209,5.019427537918091,2.3483121,1.1179465,1.1351165
109,0.08830786,5.07757830619812,2.377042,1.1074096,1.1442572
110,0.08830792,5.202790260314941,2.377042,1.1074096,1.1442572
111,0.08830786,5.194794416427612,2.377042,1.1074096,1.1442572
112,0.08830792,5.0346760749816895,2.377042,1.1074096,1.1442572
113,0.08830792,5.275806903839111,2.377042,1.1074096,1.1442572
114,0.09133875,5.207584381103516,2.3622084,1.1083589,1.1461333
