iteration,time,max_fitness,test_accuracy,previous_max_fitness,previous_test_accuracy,equation
0,161.2448365688324,0.77393866,0.8164049,0.77393866,0.8164049,o0 = <lambda>(1.37*(i2--1.15*(1.0+1.0)))
