,action_0,action_1,action_2,action_3,action_4,action_5,cumulative_reward
286,-0.0008338265,-0.0029221077,-0.0008338265,0.00039851284,0.7615942,-0.10895091,1095.8871
287,-0.0011960634,-0.0029630645,-0.0011960634,0.00057267066,0.7615942,0.03454881,1095.8871
288,-0.0027204116,-0.002994358,-0.0027204116,0.0013049109,0.7615942,0.1411971,1095.8871
289,-0.0038810878,-0.0029758532,-0.0038810878,0.0018649762,0.7615942,-0.11135011,1095.8871
290,-0.0069265775,-0.0029004011,-0.0069265775,0.0033339222,0.7615942,0.082137935,1095.8871
291,-0.010012809,-0.002853483,-0.010012809,0.0048264996,0.7615942,0.051027153,1095.8871
292,-0.014607452,-0.0027625747,-0.014607452,0.007050003,0.7615942,-0.12922448,1095.8871
293,-0.020465767,-0.0027138672,-0.020465767,0.009887634,0.7615942,0.011529304,1095.8871
294,-0.023060547,-0.002800465,-0.023060547,0.011151929,0.7615942,-0.05233291,1095.8871
295,-0.020758407,-0.0029904507,-0.020758407,0.010048032,0.7615942,0.04252698,1095.8871
296,-0.017127031,-0.0032011298,-0.017127031,0.008299044,0.7615942,-0.16137388,1095.8871
297,-0.011365545,-0.0035106358,-0.011365545,0.005513721,0.7615942,0.043917205,1095.8871
298,-0.0035882131,-0.0038462763,-0.0035882131,0.0017429836,0.7615942,0.00928098,1095.8871
299,0.0010228874,-0.0040326416,0.0010228874,-0.0004976259,0.7615942,-0.12823997,1095.8871
300,0.0022353886,-0.0041434783,0.0022353886,-0.0010894483,0.7615942,0.06879596,1095.8871
301,0.0035555,-0.004221415,0.0035555,-0.0017363548,0.7615942,0.09868132,1095.8871
302,0.0036876344,-0.004163652,0.0036876344,-0.0018048238,0.7615942,-0.089936234,1095.8871
303,0.0011363114,-0.0040327786,0.0011363114,-0.0005573789,0.7615942,0.05172936,1095.8871
304,-0.00260839,-0.0038857851,-0.00260839,0.0012822417,0.7615942,0.014073032,1095.8871
305,-0.009008203,-0.0036637713,-0.009008203,0.0044372645,0.7615942,-0.12073466,1095.8871
306,-0.014985264,-0.0035120612,-0.014985264,0.007395839,0.7615942,0.0028798778,1095.8871
307,-0.015963338,-0.0035009575,-0.015963338,0.0078932475,0.7615942,-0.045469303,1095.8871
308,-0.012091614,-0.0035672672,-0.012091614,0.0059897853,0.7615942,0.0348477,1095.8871
309,-0.008606252,-0.0036159996,-0.008606252,0.004271688,0.7615942,-0.15523963,1095.8871
310,-0.005139362,-0.0037373244,-0.005139362,0.0025563696,0.7615942,0.032306105,1095.8871
311,-0.00039712052,-0.0039022812,-0.00039712052,0.00019796845,0.7615942,0.054962054,1095.8871
312,0.002339307,-0.0039464845,0.002339307,-0.0011688052,0.7615942,-0.15332913,1095.8871
313,0.0017812767,-0.0039163004,0.0017812767,-0.000892054,0.7615942,0.07088591,1095.8871
314,0.0019122327,-0.0038911856,0.0019122327,-0.00095989264,0.7615942,0.11420989,1095.8871
315,0.0034393803,-0.0038093163,0.0034393803,-0.0017305319,0.7615942,-0.09187338,1095.8871
316,0.0026317097,-0.0036437907,0.0026317097,-0.0013271783,0.7615942,0.06535909,1095.8871
317,0.00012975848,-0.0034748968,0.00012975848,-6.558231e-05,0.7615942,0.040106483,1095.8871
318,-0.0055560716,-0.003236121,-0.0055560716,0.0028140391,0.7615942,-0.1313992,1095.8871
319,-0.013232158,-0.003031823,-0.013232158,0.0067156907,0.7615942,0.0030310026,1095.8871
320,-0.017574059,-0.0029687101,-0.017574059,0.0089372555,0.7615942,-0.05057186,1095.8871
321,-0.016176496,-0.00303577,-0.016176496,0.008242067,0.7615942,0.079344906,1095.8871
322,-0.013564683,-0.0031024814,-0.013564683,0.006924218,0.7615942,-0.18257037,1095.8871
323,-0.010925634,-0.0032456503,-0.010925634,0.005587114,0.7615942,0.040747505,1095.8871
324,-0.007000491,-0.0034596736,-0.007000491,0.0035861314,0.7615942,0.07814888,1095.8871
325,-0.0034213874,-0.0036181926,-0.0034213874,0.0017557737,0.7615942,-0.12496755,1095.8871
326,-0.0035079764,-0.003685204,-0.0035079764,0.0018034676,0.7615942,0.041076437,1095.8871
327,-0.0040679276,-0.0037558372,-0.0040679276,0.0020952316,0.7615942,-0.021633446,1095.8871
328,-0.002947196,-0.0038064334,-0.002947196,0.00152083,0.7615942,0.106846005,1095.8871
329,-0.0029344745,-0.0037609285,-0.0029344745,0.0015170644,0.7615942,-0.08891688,1095.8871
330,-0.0035280946,-0.003719212,-0.0035280946,0.0018272654,0.7615942,0.1418342,1095.8871
331,-0.007045334,-0.003597691,-0.007045334,0.0036554122,0.7615942,-0.19610557,1095.8871
332,-0.013354697,-0.0034813217,-0.013354697,0.0069419425,0.7615942,0.05720908,1095.8871
333,-0.01802511,-0.0034687389,-0.01802511,0.00938811,0.7615942,-0.09292944,1095.8871
334,-0.018708196,-0.003545615,-0.018708196,0.009762908,0.7615942,0.06589656,1095.8871
335,-0.017853662,-0.0036463563,-0.017853662,0.009334833,0.7615942,-0.18129566,1095.8871
336,-0.014078219,-0.003863782,-0.014078219,0.0073738312,0.7615942,0.049625833,1095.8871
337,-0.0073357425,-0.0041322797,-0.0073357425,0.0038486812,0.7615942,0.0094675,1095.8871
338,-0.0025623152,-0.0042814533,-0.0025623152,0.0013465957,0.7615942,-0.12787494,1095.8871
339,-0.00044269295,-0.0043814657,-0.00044269295,0.0002330777,0.7615942,0.06825614,1095.8871
340,0.001750623,-0.0044654226,0.001750623,-0.0009235529,0.7615942,0.09961751,1095.8871
341,0.002531812,-0.0044220868,0.002531812,-0.0013385589,0.7615942,-0.09659262,1095.8871
342,0.00044573622,-0.004308281,0.00044573622,-0.00023618521,0.7615942,0.039031636,1095.8871
343,-0.003054603,-0.0041772444,-0.003054603,0.0016221617,0.7615942,0.018155795,1095.8871
344,-0.009047304,-0.0039690905,-0.009047304,0.0048146727,0.7615942,-0.13027216,1095.8871
345,-0.014421603,-0.0038269786,-0.014421603,0.0076899435,0.7615942,0.0061974297,1095.8871
346,-0.01499566,-0.003813613,-0.01499566,0.008011428,0.7615942,0.10380314,1095.8871
347,-0.011989763,-0.0038373976,-0.011989763,0.0064179283,0.7615942,-0.18102111,1095.8871
348,-0.0103417775,-0.0038625929,-0.0103417775,0.005547235,0.7615942,0.021652516,1095.8871
349,-0.0092939045,-0.003958771,-0.0092939045,0.004995689,0.7615942,-0.08343755,1095.8871
350,-0.007308932,-0.0040978813,-0.007308932,0.0039368947,0.7615942,0.094312534,1095.8871
351,-0.006839402,-0.0041515534,-0.006839402,0.0036914106,0.7615942,-0.14766303,1095.8871
352,-0.0063718497,-0.004219832,-0.0063718497,0.0034457615,0.7615942,0.07652858,1095.8871
353,-0.0036254094,-0.004311574,-0.0036254094,0.0019643258,0.7615942,0.069825545,1095.8871
354,-0.0016574663,-0.0043020924,-0.0016574663,0.00089980545,0.7615942,-0.06755594,1095.8871
355,-0.0016611626,-0.0042666676,-0.0016611626,0.000903615,0.7615942,0.1345577,1095.8871
356,-0.005447091,-0.004145172,-0.005447091,0.002969026,0.7615942,-0.20030431,1095.8871
357,-0.011920156,-0.0040312298,-0.011920156,0.006509859,0.7615942,0.057019018,1095.8871
358,-0.016333636,-0.0040066545,-0.016333636,0.008936394,0.7615942,-0.09078113,1095.8871
359,-0.016699271,-0.0040425905,-0.016699271,0.009152753,0.7615942,0.06510128,1095.8871
360,-0.015806314,-0.004078113,-0.015806314,0.008679251,0.7615942,-0.18515447,1095.8871
361,-0.012477264,-0.004225279,-0.012477264,0.006864803,0.7615942,0.055336725,1095.8871
362,-0.006288336,-0.004451473,-0.006288336,0.0034669347,0.7615942,0.037811473,1095.8871
363,-0.0017495829,-0.004577614,-0.0017495829,0.00096668786,0.7615942,-0.14193724,1095.8871
364,-0.0013819941,-0.0046308227,-0.0013819941,0.00076530763,0.7615942,0.051260374,1095.8871
365,-0.0020451238,-0.004678798,-0.0020451238,0.0011351825,0.7615942,0.12255456,1095.8871
366,-0.002556391,-0.004660845,-0.002556391,0.001422298,0.7615942,-0.105932966,1095.8871
367,-0.005226337,-0.0045606084,-0.005226337,0.0029143656,0.7615942,0.07025275,1095.8871
368,-0.008595926,-0.0044670985,-0.008595926,0.0048036734,0.7615942,0.04893047,1095.8871
369,-0.013732117,-0.0043169763,-0.013732117,0.007689148,0.7615942,-0.13708077,1095.8871
370,-0.020003114,-0.0042067175,-0.020003114,0.011219745,0.7615942,0.011200548,1095.8871
371,-0.023202628,-0.00422873,-0.023202628,0.013033373,0.7615942,-0.058130633,1095.8871
372,-0.021839552,-0.0043496373,-0.021839552,0.012284269,0.7615942,0.042213723,1095.8871
373,-0.019041838,-0.0044917003,-0.019041838,0.010725583,0.7615942,-0.16509503,1095.8871
374,-0.014212004,-0.0047423905,-0.014212004,0.008017604,0.7615942,0.042870305,1095.8871
375,-0.0075834263,-0.0050379704,-0.0075834263,0.004285397,0.7615942,0.0058608954,1095.8871
376,-0.00372348,-0.005208153,-0.00372348,0.0021080975,0.7615942,-0.1289652,1095.8871
377,-0.0029110743,-0.00532766,-0.0029110743,0.0016515661,0.7615942,0.041472115,1095.8871
378,-0.002177858,-0.005434384,-0.002177858,0.0012383093,0.7615942,0.107871704,1095.8871
379,-0.0024471013,-0.005420394,-0.0024471013,0.0013945611,0.7615942,-0.10913091,1095.8871
380,-0.0047031282,-0.0053489595,-0.0047031282,0.002686338,0.7615942,0.057929337,1095.8871
381,-0.0076037482,-0.005270905,-0.0076037482,0.0043528182,0.7615942,0.0066864947,1095.8871
382,-0.012667283,-0.0051175426,-0.012667283,0.007266739,0.7615942,-0.115427226,1095.8871
383,-0.01766203,-0.005021951,-0.01766203,0.0101509895,0.7615942,0.0027097245,1095.8871
384,-0.0188195,-0.0050436407,-0.0188195,0.010833102,0.7615942,0.10267523,1095.8871
385,-0.01666868,-0.005096603,-0.01666868,0.009608797,0.7615942,-0.18221766,1095.8871
386,-0.014850776,-0.0051571736,-0.014850776,0.008574123,0.7615942,0.016004369,1095.8871
387,-0.012162862,-0.0053013037,-0.012162862,0.007035041,0.7615942,-0.09028001,1095.8871
388,-0.007625253,-0.005495275,-0.007625253,0.0044197873,0.7615942,0.0982133,1095.8871
389,-0.004746127,-0.005592431,-0.004746127,0.0027572492,0.7615942,-0.15634596,1095.8871
390,-0.0034106928,-0.0056753503,-0.0034106928,0.0019861346,0.7615942,0.078895494,1095.8871
391,-0.002149281,-0.0057460973,-0.002149281,0.0012546609,0.7615942,0.06671492,1095.8871
392,-0.0034982052,-0.005690569,-0.0034982052,0.0020471732,0.7615942,-0.065541595,1095.8871
393,-0.0075650704,-0.0056053456,-0.0075650704,0.0044379686,0.7615942,0.116862625,1095.8871
394,-0.014767002,-0.005455735,-0.014767002,0.008683232,0.7615942,-0.19052553,1095.8871
395,-0.022902824,-0.0053576194,-0.022902824,0.013495444,0.7615942,0.046469104,1095.8871
396,-0.026936753,-0.005402427,-0.026936753,0.015899006,0.7615942,-0.08378118,1095.8871
397,-0.02519784,-0.0055468115,-0.02519784,0.014890494,0.7615942,0.06040542,1095.8871
398,-0.021042274,-0.005701963,-0.021042274,0.012446062,0.7615942,-0.18101689,1095.8871
399,-0.014336124,-0.0059551257,-0.014336124,0.008488047,0.7615942,0.050701667,1095.8871
400,-0.0056616054,-0.0062508816,-0.0056616054,0.003356942,0.7615942,-0.0014863337,1095.8871
401,0.00019699085,-0.0064232806,0.00019699085,-0.00011703785,0.7615942,-0.12883258,1095.8871
402,0.0023704984,-0.006536084,0.0023704984,-0.0014118467,0.7615942,0.05106668,1095.8871
403,0.0031581714,-0.006612181,0.0031581714,-0.0018861643,0.7615942,0.10596045,1095.8871
404,0.0013789777,-0.0065375464,0.0013789777,-0.00082595233,0.7615942,-0.10854508,1095.8871
405,-0.00377623,-0.0063816626,-0.00377623,0.0022683514,0.7615942,0.043578282,1095.8871
406,-0.010360896,-0.006215063,-0.010360896,0.0062408685,0.7615942,0.013520453,1095.8871
407,-0.01866257,-0.0059956494,-0.01866257,0.011269487,0.7615942,-0.12585476,1095.8871
408,-0.025403203,-0.0058803605,-0.025403203,0.015372078,0.7615942,0.0030317379,1095.8871
409,-0.026521437,-0.005932706,-0.026521437,0.016074061,0.7615942,0.10437386,1095.8871
410,-0.022935823,-0.006052592,-0.022935823,0.013917067,0.7615942,-0.18084314,1095.8871
411,-0.019047603,-0.006196074,-0.019047603,0.011570667,0.7615942,0.018411199,1095.8871
412,-0.014586149,-0.006424909,-0.014586149,0.008872836,0.7615942,-0.093081035,1095.8871
413,-0.009009624,-0.0066976836,-0.009009624,0.0054903533,0.7615942,0.09663431,1095.8871
414,-0.005505098,-0.006864493,-0.005505098,0.0033617553,0.7615942,-0.15846306,1095.8871
415,-0.0035841488,-0.0070075267,-0.0035841488,0.0021937995,0.7615942,0.07915187,1095.8871
416,-0.0016159599,-0.007125846,-0.0016159599,0.0009915625,0.7615942,0.061239514,1095.8871
417,-0.0021534287,-0.007096346,-0.0021534287,0.0013247661,0.7615942,-0.06752218,1095.8871
418,-0.005646419,-0.0070099146,-0.005646419,0.0034827245,0.7615942,0.11330481,1095.8871
419,-0.012768119,-0.0068329065,-0.012768119,0.007895732,0.7615942,-0.19212675,1095.8871
420,-0.021482073,-0.006686476,-0.021482073,0.013315748,0.7615942,0.04393895,1095.8871
421,-0.026861556,-0.0066694324,-0.026861556,0.016683223,0.7615942,-0.08385001,1095.8871
422,-0.027016936,-0.0067501883,-0.027016936,0.01680546,0.7615942,0.059502143,1095.8871
423,-0.024732692,-0.0068548205,-0.024732692,0.015402605,0.7615942,-0.18109964,1095.8871
424,-0.019517066,-0.0070793484,-0.019517066,0.012168101,0.7615942,0.04473687,1095.8871
425,-0.011713957,-0.007371385,-0.011713957,0.007313504,0.7615942,0.004821614,1095.8871
426,-0.0058673704,-0.007563984,-0.0058673704,0.0036700922,0.7615942,-0.13393869,1095.8871
427,-0.003081154,-0.007715195,-0.003081154,0.0019316428,0.7615942,0.022658002,1095.8871
428,-0.0015147951,-0.007840032,-0.0015147951,0.0009520991,0.7615942,0.1462986,1095.8871
429,-0.0015482191,-0.007847517,-0.0015482191,0.0009757856,0.7615942,-0.13097939,1095.8871
430,-0.005627634,-0.007732094,-0.005627634,0.0035568872,0.7615942,0.07284722,1095.8871
431,-0.0116436705,-0.0076073753,-0.0116436705,0.007379683,0.7615942,0.07132845,1095.8871
432,-0.01850256,-0.007455882,-0.01850256,0.011756949,0.7615942,-0.14036818,1095.8871
433,-0.026657013,-0.0073082563,-0.026657013,0.016976515,0.7615942,0.00029209818,1095.8871
434,-0.032151528,-0.007297233,-0.032151528,0.020512775,0.7615942,-0.06728474,1095.8871
435,-0.031886853,-0.0074501717,-0.031886853,0.020370198,0.7615942,0.11794542,1095.8871
436,-0.028328104,-0.007629824,-0.028328104,0.018113447,0.7615942,-0.21162559,1095.8871
437,-0.023809869,-0.007873558,-0.023809869,0.01523632,0.7615942,0.044685777,1095.8871
438,-0.017702304,-0.008205953,-0.017702304,0.011337718,0.7615942,-0.09557858,1095.8871
439,-0.010683821,-0.008536035,-0.010683821,0.0068502426,0.7615942,0.067026824,1095.8871
440,-0.0060615027,-0.008757441,-0.0060615027,0.0038925395,0.7615942,-0.11516778,1095.8871
441,-0.0026314373,-0.008967626,-0.0026314373,0.001693471,0.7615942,0.21988225,1095.8871
442,-0.0009191769,-0.009088061,-0.0009191769,0.0005931441,0.7615942,-0.16560233,1095.8871
443,-0.003998552,-0.009076851,-0.003998552,0.0025880802,0.7615942,0.09191327,1095.8871
444,-0.011341836,-0.008993829,-0.011341836,0.0073639574,0.7615942,-0.022561152,1095.8871
445,-0.0228891,-0.008812758,-0.0228891,0.014905752,0.7615942,-0.10451276,1095.8871
446,-0.034280293,-0.008713624,-0.034280293,0.022381837,0.7615942,-0.012953605,1095.8871
447,-0.040168654,-0.008784766,-0.040168654,0.026277492,0.7615942,0.11339848,1095.8871
448,-0.040303677,-0.008946183,-0.040303677,0.026399218,0.7615942,-0.19002114,1095.8871
449,-0.03826603,-0.009166415,-0.03826603,0.025083888,0.7615942,0.023811966,1095.8871
450,-0.033801056,-0.009508857,-0.033801056,0.022168828,0.7615942,-0.0945276,1095.8871
451,-0.026556496,-0.009931089,-0.026556496,0.017426193,0.7615942,0.09315994,1095.8871
452,-0.019809162,-0.010276316,-0.019809162,0.013007786,0.7615942,-0.17144863,1095.8871
453,-0.013695439,-0.010609389,-0.013695439,0.009002468,0.7615942,0.07792439,1095.8871
454,-0.0073702284,-0.010906346,-0.0073702284,0.0048516714,0.7615942,0.050762326,1095.8871
455,-0.0038489571,-0.011025346,-0.0038489571,0.002538399,0.7615942,-0.07632385,1095.8871
456,-0.00412327,-0.011040077,-0.00412327,0.002725338,0.7615942,0.1421273,1095.8871
457,-0.009338915,-0.010902927,-0.009338915,0.006187942,0.7615942,-0.21348192,1095.8871
458,-0.018188419,-0.010730538,-0.018188419,0.012082217,0.7615942,0.060819775,1095.8871
459,-0.02620556,-0.010631422,-0.02620556,0.017449593,0.7615942,-0.09711815,1095.8871
460,-0.030915886,-0.010604906,-0.030915886,0.020630563,0.7615942,0.062075306,1095.8871
461,-0.03374384,-0.010614642,-0.03374384,0.02256174,0.7615942,-0.18533294,1095.8871
462,-0.033216804,-0.01078462,-0.033216804,0.0222475,0.7615942,0.04672777,1095.8871
463,-0.029091353,-0.011071753,-0.029091353,0.019513732,0.7615942,-0.0024075941,1095.8871
464,-0.025303958,-0.011313625,-0.025303958,0.016997725,0.7615942,-0.12887178,1095.8871
465,-0.022714224,-0.011574547,-0.022714224,0.015281033,0.7615942,-0.008328202,1095.8871
466,-0.019638602,-0.011868534,-0.019638602,0.013233481,0.7615942,0.060112957,1095.8871
467,-0.017082395,-0.012068819,-0.017082395,0.0115319025,0.7615942,-0.17808421,1095.8871
468,-0.015090982,-0.012232026,-0.015090982,0.010207824,0.7615942,0.07471338,1095.8871
469,-0.011296277,-0.012406983,-0.011296277,0.0076574106,0.7615942,0.10183801,1095.8871
470,-0.006894617,-0.01248989,-0.006894617,0.00468446,0.7615942,-0.08920526,1095.8871
471,-0.0063902936,-0.012429234,-0.0063902936,0.004352551,0.7615942,-0.0035458056,1095.8871
472,-0.010019979,-0.012306071,-0.010019979,0.006842592,0.7615942,0.098191395,1095.8871
473,-0.01721862,-0.012103466,-0.01721862,0.011789523,0.7615942,-0.18801025,1095.8871
474,-0.026864856,-0.011887346,-0.026864856,0.018439867,0.7615942,0.006244813,1095.8871
475,-0.033446245,-0.011811276,-0.033446245,0.023005504,0.7615942,-0.08566155,1095.8871
476,-0.033541508,-0.0118880095,-0.033541508,0.02310784,0.7615942,0.08796458,1095.8871
477,-0.030087784,-0.011985327,-0.030087784,0.020753484,0.7615942,-0.19270067,1095.8871
478,-0.024865454,-0.012173824,-0.024865454,0.017169382,0.7615942,0.042757183,1095.8871
479,-0.018481767,-0.012443078,-0.018481767,0.012776153,0.7615942,0.030897355,1095.8871
480,-0.0139377015,-0.012641868,-0.0139377015,0.009648913,0.7615942,-0.15068372,1095.8871
481,-0.01228197,-0.012812969,-0.01228197,0.008518208,0.7615942,0.051801346,1095.8871
482,-0.010770034,-0.013012981,-0.010770034,0.007486007,0.7615942,0.12351061,1095.8871
483,-0.009259241,-0.013155003,-0.009259241,0.0064528575,0.7615942,-0.11099012,1095.8871
484,-0.010905252,-0.013200757,-0.010905252,0.0076230797,0.7615942,0.046731234,1095.8871
485,-0.015532593,-0.013221094,-0.015532593,0.010892691,0.7615942,0.03687532,1095.8871
486,-0.023847966,-0.013149357,-0.023847966,0.016777508,0.7615942,-0.14370157,1095.8871
487,-0.034062214,-0.013098465,-0.034062214,0.024033535,0.7615942,-0.0034117529,1095.8871
488,-0.041289404,-0.013175751,-0.041289404,0.029203879,0.7615942,-0.058667157,1095.8871
489,-0.043335713,-0.01334996,-0.043335713,0.03070728,0.7615942,0.035363432,1095.8871
490,-0.042382043,-0.01354521,-0.042382043,0.03007054,0.7615942,-0.16045356,1095.8871
491,-0.038119428,-0.013856039,-0.038119428,0.027071992,0.7615942,0.029700244,1095.8871
492,-0.03129737,-0.014214368,-0.03129737,0.022246288,0.7615942,-0.03662238,1095.8871
493,-0.025139399,-0.014508415,-0.025139399,0.017887073,0.7615942,-0.111003175,1095.8871
494,-0.019266734,-0.014809403,-0.019266734,0.013726214,0.7615942,0.031821363,1095.8871
495,-0.013486463,-0.015058283,-0.013486463,0.009624011,0.7615942,0.03774056,1095.8871
496,-0.010263654,-0.015163943,-0.010263654,0.007338905,0.7615942,-0.103176795,1095.8871
497,-0.009270436,-0.015215762,-0.009270436,0.006644068,0.7615942,0.12410997,1095.8871
498,-0.011856783,-0.015126226,-0.011856783,0.008519294,0.7615942,-0.20639966,1095.8871
499,-0.017647581,-0.014982584,-0.017647581,0.012713421,0.7615942,0.044791345,1095.8871
500,-0.023199733,-0.0148807615,-0.023199733,0.016755903,0.7615942,-0.10295798,1095.8871
501,-0.026482068,-0.014810353,-0.026482068,0.019171072,0.7615942,0.057967972,1095.8871
502,-0.028642869,-0.014730046,-0.028642869,0.020777587,0.7615942,-0.19189617,1095.8871
503,-0.027940879,-0.014770647,-0.027940879,0.020304292,0.7615942,0.0439202,1095.8871
504,-0.023831196,-0.0149052255,-0.023831196,0.017345991,0.7615942,-0.0046348087,1095.8871
505,-0.019881645,-0.01498878,-0.019881645,0.014495178,0.7615942,-0.13018048,1095.8871
506,-0.017107913,-0.015097206,-0.017107913,0.012495495,0.7615942,-0.01064817,1095.8871
507,-0.014320805,-0.015248728,-0.014320805,0.010481367,0.7615942,0.061162427,1095.8871
508,-0.012698576,-0.015318664,-0.012698576,0.009315612,0.7615942,-0.1865458,1095.8871
509,-0.012360102,-0.015364255,-0.012360102,0.009090265,0.7615942,0.057318814,1095.8871
510,-0.010948319,-0.015439219,-0.010948319,0.008073836,0.7615942,0.11105702,1095.8871
511,-0.009015932,-0.015453009,-0.009015932,0.006667954,0.7615942,-0.10630395,1095.8871
512,-0.010079793,-0.015369572,-0.010079793,0.0074771433,0.7615942,0.020546757,1095.8871
513,-0.0140810795,-0.015269756,-0.0140810795,0.010477347,0.7615942,0.04924819,1095.8871
514,-0.021435307,-0.015096165,-0.021435307,0.01599792,0.7615942,-0.16442709,1095.8871
515,-0.030191237,-0.0149645265,-0.030191237,0.02259708,0.7615942,0.010039635,1095.8871
516,-0.035814013,-0.014973934,-0.035814013,0.026872681,0.7615942,-0.07536939,1095.8871
517,-0.036620103,-0.015081473,-0.036620103,0.02753474,0.7615942,0.041204944,1095.8871
518,-0.035154723,-0.015201903,-0.035154723,0.02647909,0.7615942,-0.1699232,1095.8871
519,-0.031440258,-0.015430511,-0.031440258,0.023718469,0.7615942,0.033003658,1095.8871
520,-0.025845805,-0.015726596,-0.025845805,0.019528894,0.7615942,-0.0014694174,1095.8871
521,-0.0216629,-0.0159449,-0.0216629,0.016397338,0.7615942,-0.13941528,1095.8871
522,-0.019106502,-0.016162474,-0.019106502,0.014491484,0.7615942,0.050073925,1095.8871
523,-0.016438661,-0.016394189,-0.016438661,0.012496535,0.7615942,0.09881369,1095.8871
524,-0.015211506,-0.016506122,-0.015211506,0.011593021,0.7615942,-0.10985378,1095.8871
525,-0.017006332,-0.016540688,-0.017006332,0.01299624,0.7615942,0.015020613,1095.8871
526,-0.021478254,-0.016522385,-0.021478254,0.016460067,0.7615942,-0.019687524,1095.8871
527,-0.028594764,-0.016438194,-0.028594764,0.021974165,0.7615942,-0.12187308,1095.8871
528,-0.03461315,-0.016438993,-0.03461315,0.026665857,0.7615942,-0.0035796314,1095.8871
529,-0.036810856,-0.01653197,-0.036810856,0.028419968,0.7615942,0.025879381,1095.8871
530,-0.03715101,-0.016600853,-0.03715101,0.028734261,0.7615942,-0.15980889,1095.8871
531,-0.036202952,-0.016739482,-0.036202952,0.028044188,0.7615942,0.012089869,1095.8871
532,-0.03343096,-0.016965533,-0.03343096,0.025933707,0.7615942,0.043571275,1095.8871
533,-0.030928096,-0.017145375,-0.030928096,0.024026617,0.7615942,-0.16721529,1095.8871
534,-0.02964816,-0.01732598,-0.02964816,0.023067597,0.7615942,-0.0028488124,1095.8871
535,-0.027600732,-0.017557623,-0.027600732,0.021510316,0.7615942,0.07475428,1095.8871
536,-0.024662618,-0.017750066,-0.024662618,0.019255478,0.7615942,-0.18589416,1095.8871
537,-0.022737306,-0.017875815,-0.022737306,0.017787628,0.7615942,0.06385367,1095.8871
538,-0.020495698,-0.018013356,-0.020495698,0.016068755,0.7615942,-0.048817717,1095.8871
539,-0.018001935,-0.018115783,-0.018001935,0.014146688,0.7615942,0.06928277,1095.8871
540,-0.018492762,-0.018093862,-0.018492762,0.0145684425,0.7615942,-0.16328911,1095.8871
541,-0.021789638,-0.018055746,-0.021789638,0.017209537,0.7615942,0.1895216,1095.8871
542,-0.027342321,-0.017973127,-0.027342321,0.02164997,0.7615942,-0.2576551,1095.8871
543,-0.034626473,-0.017882952,-0.034626473,0.027483262,0.7615942,0.05428579,1095.8871
544,-0.03981448,-0.017900614,-0.03981448,0.03166782,0.7615942,-0.1270193,1095.8871
545,-0.04080404,-0.018003266,-0.04080404,0.032512248,0.7615942,0.070565514,1095.8871
546,-0.039444935,-0.01811178,-0.039444935,0.031475656,0.7615942,-0.19399852,1095.8871
547,-0.035556886,-0.018322837,-0.035556886,0.028410584,0.7615942,0.04646491,1095.8871
548,-0.030090503,-0.018571751,-0.030090503,0.024075376,0.7615942,-0.052213695,1095.8871
549,-0.02599297,-0.01875955,-0.02599297,0.020828757,0.7615942,-0.11177419,1095.8871
550,-0.022751242,-0.018971244,-0.022751242,0.018263921,0.7615942,-0.02005308,1095.8871
551,-0.019392619,-0.01918209,-0.019392619,0.015600513,0.7615942,0.024042176,1095.8871
552,-0.017729266,-0.019270834,-0.017729266,0.014296418,0.7615942,-0.17241013,1095.8871
553,-0.017128963,-0.019339975,-0.017128963,0.013848215,0.7615942,0.067299455,1095.8871
554,-0.015867954,-0.019417686,-0.015867954,0.01286373,0.7615942,0.032947864,1095.8871
555,-0.01580954,-0.019372843,-0.01580954,0.012852476,0.7615942,-0.14351498,1095.8871
556,-0.01861158,-0.019254006,-0.01861158,0.015173375,0.7615942,-0.0051061367,1095.8871
557,-0.022780951,-0.019137692,-0.022780951,0.018624444,0.7615942,-0.07131101,1095.8871
558,-0.026986899,-0.019008992,-0.026986899,0.022121916,0.7615942,0.026925128,1095.8871
559,-0.0315527,-0.018841522,-0.0315527,0.025928305,0.7615942,-0.17166147,1095.8871
560,-0.033836827,-0.018785164,-0.033836827,0.027866725,0.7615942,0.024774978,1095.8871
561,-0.032431614,-0.018831387,-0.032431614,0.026762562,0.7615942,0.007822376,1095.8871
562,-0.030113695,-0.018847214,-0.030113695,0.024896424,0.7615942,-0.14532787,1095.8871
563,-0.027945591,-0.018914863,-0.027945591,0.023147294,0.7615942,0.0004772245,1095.8871
564,-0.02533006,-0.019053603,-0.02533006,0.021022197,0.7615942,0.051354166,1095.8871
565,-0.02374434,-0.01913867,-0.02374434,0.019748315,0.7615942,-0.17913131,1095.8871
566,-0.023526108,-0.019227965,-0.023526108,0.019611942,0.7615942,0.07432907,1095.8871
567,-0.0226048,-0.019374061,-0.0226048,0.018890036,0.7615942,0.10427568,1095.8871
568,-0.021518061,-0.019480567,-0.021518061,0.018027788,0.7615942,-0.1561008,1095.8871
569,-0.023429444,-0.019500809,-0.023429444,0.01968013,0.7615942,0.018533777,1095.8871
570,-0.027822034,-0.01951595,-0.027822034,0.023430666,0.7615942,-0.09280556,1095.8871
571,-0.03286942,-0.019548003,-0.03286942,0.027751056,0.7615942,0.07711281,1095.8871
572,-0.03844024,-0.019532086,-0.03844024,0.032529816,0.7615942,-0.2186491,1095.8871
