iteration,max_fitness,time,test_accuracy
0,-0.7787789,0.0,-1.5059345
1,-0.7787789,0.44466209411621094,[-1.5059345]
2,-0.76428616,0.440887451171875,[-1.4806621]
3,-0.7383671,0.4397315979003906,[-1.4540796]
4,-0.7383671,0.4387092590332031,[-1.4540796]
5,-0.7383671,0.44069957733154297,[-1.4540796]
6,-0.7383671,0.4410116672515869,[-1.4540796]
7,-0.7375667,0.44216084480285645,[-1.4540527]
8,-0.6557741,0.4410848617553711,[-1.355927]
9,-0.6557741,0.4415018558502197,[-1.355927]
10,-0.6557741,0.4391591548919678,[-1.355927]
11,-0.62445915,0.4379725456237793,[-1.3100011]
12,-0.58464587,0.44098973274230957,[-1.2632601]
13,0.029650569,0.44165635108947754,[-0.3834561]
14,0.029650569,0.44060564041137695,[-0.3834561]
15,0.029650569,0.4403800964355469,[-0.3834561]
16,0.029650569,0.440657377243042,[-0.3834561]
17,0.7423924,0.455991268157959,[0.7378125]
18,0.7423924,0.44102048873901367,[0.7378125]
19,0.7423924,0.4426116943359375,[0.7378125]
20,0.7423924,0.44243764877319336,[0.7378125]
21,0.7423924,0.44070005416870117,[0.7378125]
22,0.7423924,0.4425060749053955,[0.7378125]
23,0.7423924,0.442901611328125,[0.7378125]
24,0.91810936,0.44893789291381836,[0.42974073]
25,0.91810936,0.4449045658111572,[0.42974073]
26,0.98190403,0.4463663101196289,[0.9291148]
27,0.98190403,0.44399142265319824,[0.9291148]
28,0.98190403,0.4433915615081787,[0.9291148]
29,0.98190403,0.4431459903717041,[0.9291148]
30,0.9910273,0.4448513984680176,[0.82173]
31,0.9910273,0.4472465515136719,[0.82173]
32,0.9910273,0.4455716609954834,[0.82173]
33,0.9910273,0.44757080078125,[0.82173]
34,0.9989392,0.4447743892669678,[0.9755421]
35,0.9989392,0.4421114921569824,[0.9755421]
36,0.9989392,0.44329404830932617,[0.9755421]
37,0.9989392,0.4421813488006592,[0.9755421]
38,0.9989392,0.44394755363464355,[0.9755421]
39,0.9989392,0.45618605613708496,[0.9755421]
40,0.9989392,0.4443843364715576,[0.9755421]
41,0.9989392,0.44428014755249023,[0.9755421]
42,0.9989392,0.44222187995910645,[0.9755421]
43,0.9989392,0.4417238235473633,[0.9755421]
44,0.9989392,0.44252991676330566,[0.9755421]
45,0.9989392,0.44385480880737305,[0.9755421]
46,0.9989392,0.4514639377593994,[0.9755421]
47,0.9989392,0.44600653648376465,[0.9755421]
48,0.9989392,0.44474029541015625,[0.9755421]
49,0.9989392,0.44562387466430664,[0.9755421]
50,0.9989392,0.4433555603027344,[0.9755421]
51,0.9989392,0.44361329078674316,[0.9755421]
52,0.9989392,0.44519758224487305,[0.9755421]
53,0.9989392,0.44523119926452637,[0.9755421]
54,0.9989392,0.4582090377807617,[0.9755421]
55,0.9989392,0.4470834732055664,[0.9755421]
56,0.9989392,0.4448873996734619,[0.9755421]
57,0.9989392,0.4438178539276123,[0.9755421]
58,0.9989392,0.4439380168914795,[0.9755421]
59,0.9989392,0.4463953971862793,[0.9755421]
60,0.9989392,0.4435725212097168,[0.9755421]
61,0.9989392,0.45603013038635254,[0.9755421]
62,0.9989392,0.45392727851867676,[0.9755421]
63,0.9989392,0.4481024742126465,[0.9755421]
64,0.9989392,0.4477357864379883,[0.9755421]
65,0.9989392,0.4485318660736084,[0.9755421]
66,0.9989392,0.44867873191833496,[0.9755421]
67,0.9989392,0.44629621505737305,[0.9755421]
68,0.9989392,0.4459683895111084,[0.9755421]
69,0.9989392,0.4707932472229004,[0.9755421]
70,0.9989392,0.45275092124938965,[0.9755421]
71,0.9989392,0.45296335220336914,[0.9755421]
72,0.9989392,0.4517655372619629,[0.9755421]
73,0.9989392,0.44710731506347656,[0.9755421]
74,0.9989392,0.44780659675598145,[0.9755421]
75,0.9989392,0.44707298278808594,[0.9755421]
76,0.9989392,0.4572622776031494,[0.9755421]
77,0.9989392,0.4507107734680176,[0.9755421]
78,0.9989392,0.44654417037963867,[0.9755421]
79,0.9989392,0.4521172046661377,[0.9755421]
80,0.9989392,0.44632673263549805,[0.9755421]
81,0.9989392,0.44479846954345703,[0.9755421]
82,0.9989392,0.4459233283996582,[0.9755421]
83,0.9989392,0.44466090202331543,[0.9755421]
84,0.9989392,0.4447035789489746,[0.9755421]
85,0.9989392,0.4443080425262451,[0.9755421]
86,0.9989392,0.44382214546203613,[0.9755421]
87,0.9989392,0.4456899166107178,[0.9755421]
88,0.9989392,0.44736433029174805,[0.9755421]
89,0.9989392,0.4436221122741699,[0.9755421]
90,0.9989392,0.44472622871398926,[0.9755421]
91,0.9989392,0.4442789554595947,[0.9755421]
92,0.9989392,2.5901496410369873,[0.9755421]
93,0.9989392,0.4417388439178467,[0.9755421]
94,0.9989392,0.4391646385192871,[0.9755421]
95,0.9989392,0.44093966484069824,[0.9755421]
96,0.9989392,0.4414529800415039,[0.9755421]
97,0.9989392,0.4423823356628418,[0.9755421]
98,0.9989392,0.44471287727355957,[0.9755421]
99,0.9989392,0.43924927711486816,[0.9755421]
100,0.9989392,0.44428133964538574,[0.9755421]
101,0.9989392,0.4427032470703125,[0.9755421]
102,0.9989392,0.4403200149536133,[0.9755421]
103,0.9989392,0.44210314750671387,[0.9755421]
104,0.9989392,0.44147729873657227,[0.9755421]
105,0.9989392,0.43994617462158203,[0.9755421]
106,0.9989392,0.4393172264099121,[0.9755421]
107,0.9989392,0.44169139862060547,[0.9755421]
108,0.9989392,0.4420900344848633,[0.9755421]
109,0.9989392,0.44249558448791504,[0.9755421]
110,0.9989392,0.4401423931121826,[0.9755421]
111,0.9989392,0.4422123432159424,[0.9755421]
112,0.9989392,0.4443025588989258,[0.9755421]
113,0.9989392,0.4426603317260742,[0.9755421]
114,0.9989392,0.44027137756347656,[0.9755421]
115,0.9989392,0.4412801265716553,[0.9755421]
116,0.9989392,0.44070911407470703,[0.9755421]
117,0.9989392,0.4420607089996338,[0.9755421]
