iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7
0,0.04743898,0.0,1.3207954,222.49345,1.3644966,0.8585063,0.9992792,11.934655,1.795598,2.264421
1,0.04838735,1.75099778175354,1.3207954,222.49345,1.3644966,0.8585063,0.9992792,11.934655,1.795598,2.264421
2,0.047803342,1.8726997375488281,1.3207954,222.49345,1.3644966,0.8585063,0.9992792,11.934655,1.795598,2.264421
3,0.042160273,1.7731592655181885,1.3207954,222.49345,1.3644966,0.8585063,0.9992792,11.934655,1.795598,2.264421
4,0.052839696,1.8640103340148926,1.3207954,222.49345,1.3644966,0.8585063,0.9992792,11.934655,1.795598,2.264421
5,0.038961887,1.8937435150146484,1.7019764,168.89178,1.7774109,1.203078,0.29124472,8.959128,1.66963,1.1892481
6,0.048999846,1.8149864673614502,1.3207954,222.49345,1.3644966,0.8585063,0.9992792,11.934655,1.795598,2.264421
7,0.061950803,1.9578144550323486,1.3207954,222.49345,1.3644966,0.8585063,0.9992792,11.934655,1.795598,2.264421
8,0.05425918,1.9869842529296875,1.3207954,222.49345,1.3644966,0.8585063,0.9992792,11.934655,1.795598,2.264421
9,0.11870086,1.8945643901824951,1.5452071,186.96745,1.6098039,0.7579434,0.73519146,9.852898,1.3269228,1.6875501
10,0.106172204,2.0802414417266846,1.5452071,186.96745,1.6098039,0.7579434,0.73519146,9.852898,1.3269228,1.6875501
11,0.110367,1.753983974456787,1.5452071,186.96745,1.6098039,0.7579434,0.73519146,9.852898,1.3269228,1.6875501
12,0.11287266,3.397738456726074,1.5452071,186.96745,1.6098039,0.7579434,0.73519146,9.852898,1.3269228,1.6875501
13,0.11677599,1.9129455089569092,1.5452071,186.96745,1.6098039,0.7579434,0.73519146,9.852898,1.3269228,1.6875501
14,0.11195928,1.9784772396087646,1.5452071,186.96745,1.6098039,0.7579434,0.73519146,9.852898,1.3269228,1.6875501
15,0.11974877,1.752199411392212,1.5452071,186.96745,1.6098039,0.7579434,0.73519146,9.852898,1.3269228,1.6875501
16,0.10046297,1.9115104675292969,1.5452071,186.96745,1.6098039,0.7579434,0.73519146,9.852898,1.3269228,1.6875501
17,0.11195052,1.9565038681030273,1.5452071,186.96745,1.6098039,0.7579434,0.73519146,9.852898,1.3269228,1.6875501
18,0.11066097,1.8520712852478027,1.5720929,182.67769,1.6394514,0.7615724,0.71613836,9.599973,1.2801086,1.6284627
19,0.11382735,1.9805541038513184,1.5720929,182.67769,1.6394514,0.7615724,0.71613836,9.599973,1.2801086,1.6284627
20,0.11677164,1.8184895515441895,1.5720929,182.67769,1.6394514,0.7615724,0.71613836,9.599973,1.2801086,1.6284627
21,0.11444807,1.8891775608062744,1.5720929,182.67769,1.6394514,0.7615724,0.71613836,9.599973,1.2801086,1.6284627
22,0.10982555,1.8013532161712646,1.5720929,182.67769,1.6394514,0.7615724,0.71613836,9.599973,1.2801086,1.6284627
23,0.109803855,1.808133602142334,1.5720929,182.67769,1.6394514,0.7615724,0.71613836,9.599973,1.2801086,1.6284627
24,0.11384338,1.9682931900024414,1.5720929,182.67769,1.6394514,0.7615724,0.71613836,9.599973,1.2801086,1.6284627
25,0.11117059,1.9080729484558105,1.5720929,182.67769,1.6394514,0.7615724,0.71613836,9.599973,1.2801086,1.6284627
26,0.11571264,1.8362877368927002,1.5720929,182.67769,1.6394514,0.7615724,0.71613836,9.599973,1.2801086,1.6284627
27,0.120768845,1.8551204204559326,1.5777082,179.50928,1.6471452,0.7627522,0.71028864,9.455622,1.2643411,1.6064712
28,0.11260152,1.8589386940002441,1.5777082,179.50928,1.6471452,0.7627522,0.71028864,9.455622,1.2643411,1.6064712
29,0.110615015,2.0072128772735596,1.5777082,179.50928,1.6471452,0.7627522,0.71028864,9.455622,1.2643411,1.6064712
30,0.1204797,1.7634670734405518,1.5777082,179.50928,1.6471452,0.7627522,0.71028864,9.455622,1.2643411,1.6064712
31,0.10989839,1.9097652435302734,1.5112742,189.37823,1.5782684,0.67694104,0.7617039,10.005052,1.333341,1.7644792
32,0.10250944,1.8687036037445068,1.5777082,179.50928,1.6471452,0.7627522,0.71028864,9.455622,1.2643411,1.6064712
33,0.1176514,1.8976161479949951,1.5112742,189.37823,1.5782684,0.67694104,0.7617039,10.005052,1.333341,1.7644792
34,0.10514033,1.9423003196716309,1.5157946,188.95575,1.5829159,0.6771995,0.7585651,9.95997,1.3246529,1.7540091
35,0.1130442,1.8282742500305176,1.5777082,179.50928,1.6471452,0.7627522,0.71028864,9.455622,1.2643411,1.6064712
36,0.10684842,1.8786797523498535,1.5157946,188.95575,1.5829159,0.6771995,0.7585651,9.95997,1.3246529,1.7540091
37,0.118141115,1.8879318237304688,1.5777082,179.50928,1.6471452,0.7627522,0.71028864,9.455622,1.2643411,1.6064712
38,0.114762306,1.8804230690002441,1.5157946,188.95575,1.5829159,0.6771995,0.7585651,9.95997,1.3246529,1.7540091
39,0.11468059,1.934919834136963,1.5157946,188.95575,1.5829159,0.6771995,0.7585651,9.95997,1.3246529,1.7540091
40,0.1152851,1.801112413406372,1.5777082,179.50928,1.6471452,0.7627522,0.71028864,9.455622,1.2643411,1.6064712
41,0.11807889,1.7748470306396484,1.5777082,179.50928,1.6471452,0.7627522,0.71028864,9.455622,1.2643411,1.6064712
42,0.11524397,1.6875548362731934,1.5157946,188.95575,1.5829159,0.6771995,0.7585651,9.95997,1.3246529,1.7540091
43,0.1144532,1.7810697555541992,1.5157946,188.95575,1.5829159,0.6771995,0.7585651,9.95997,1.3246529,1.7540091
44,0.10835868,1.8808698654174805,1.5157946,188.95575,1.5829159,0.6771995,0.7585651,9.95997,1.3246529,1.7540091
45,0.11241937,1.989574670791626,1.5541965,182.80992,1.6245116,0.68326783,0.729619,9.60267,1.2577276,1.6632766
46,0.11382729,1.8530957698822021,1.5541965,182.80992,1.6245116,0.68326783,0.729619,9.60267,1.2577276,1.6632766
47,0.11986065,1.7612826824188232,1.5541965,182.80992,1.6245116,0.68326783,0.729619,9.60267,1.2577276,1.6632766
48,0.12090737,1.8496863842010498,1.5541965,182.80992,1.6245116,0.68326783,0.729619,9.60267,1.2577276,1.6632766
49,0.118448496,1.9300236701965332,1.5541965,182.80992,1.6245116,0.68326783,0.729619,9.60267,1.2577276,1.6632766
50,0.11361992,2.043210983276367,1.5541965,182.80992,1.6245116,0.68326783,0.729619,9.60267,1.2577276,1.6632766
51,0.10889083,1.7355101108551025,1.5541965,182.80992,1.6245116,0.68326783,0.729619,9.60267,1.2577276,1.6632766
52,0.120105386,1.818039894104004,1.5541965,182.80992,1.6245116,0.68326783,0.729619,9.60267,1.2577276,1.6632766
53,0.11343104,1.855414628982544,1.5541965,182.80992,1.6245116,0.68326783,0.729619,9.60267,1.2577276,1.6632766
54,0.12046707,1.8432714939117432,1.5777082,179.50928,1.6471452,0.7627522,0.71028864,9.455622,1.2643411,1.6064712
55,0.108885944,1.8893957138061523,1.5541965,182.80992,1.6245116,0.68326783,0.729619,9.60267,1.2577276,1.6632766
56,0.117124856,1.826258659362793,1.5541965,182.80992,1.6245116,0.68326783,0.729619,9.60267,1.2577276,1.6632766
57,0.10959482,1.780790090560913,1.5541965,182.80992,1.6245116,0.68326783,0.729619,9.60267,1.2577276,1.6632766
58,0.12094307,1.8671493530273438,1.5541965,182.80992,1.6245116,0.68326783,0.729619,9.60267,1.2577276,1.6632766
59,0.116246164,3.2987687587738037,1.5541965,182.80992,1.6245116,0.68326783,0.729619,9.60267,1.2577276,1.6632766
60,0.11674595,1.8417227268218994,1.5777082,179.50928,1.6471452,0.7627522,0.71028864,9.455622,1.2643411,1.6064712
61,0.11399293,1.8490674495697021,1.5541965,182.80992,1.6245116,0.68326783,0.729619,9.60267,1.2577276,1.6632766
