iteration,max_fitness,test_accuracy,time
0.0,0.02021581,0.022795558,0.0
1,0.028808177,0.022795558,22.840003490447998
2,0.033411324,0.022795558,17.375616788864136
3,0.036602437,0.022795558,17.8239688873291
4,0.029888988,0.02837199,17.848347663879395
5,0.029895842,0.02837199,18.1304190158844
6,0.03159398,0.02837199,17.769766092300415
7,0.02800119,0.02837199,19.183140993118286
8,0.06942904,0.06916326,18.141786098480225
9,0.06343758,0.06916326,18.032917737960815
10,0.072600186,0.0712173,18.27380657196045
11,0.0658887,0.071814954,17.908514499664307
12,0.12846446,0.123573124,18.153571844100952
13,0.12980461,0.1252405,17.95477056503296
14,0.11812931,0.11671829,18.503379821777344
15,0.16562837,0.15742153,18.10084366798401
16,0.18136829,0.17684281,17.752739667892456
17,0.19164479,0.1841973,17.46197271347046
18,0.1890449,0.1855864,18.716934204101562
19,0.19096196,0.18583614,17.94050884246826
20,0.20482552,0.18793839,17.527915477752686
21,0.20397246,0.19122481,17.547722816467285
22,0.19742417,0.19246536,17.4906165599823
23,0.19909734,0.18909264,17.814295291900635
24,0.18780011,0.19245511,17.777697324752808
25,0.18852812,0.1932264,18.983880281448364
26,0.20485789,0.19462717,18.080177068710327
27,0.19881058,0.19673693,17.348784685134888
28,0.20545137,0.19136423,18.485076665878296
29,0.20500922,0.19212294,17.294965982437134
30,0.19698358,0.19735962,17.473037719726562
31,0.20410198,0.19873387,18.842965364456177
32,0.2173006,0.19943237,17.185768604278564
33,0.20064932,0.19884276,17.940953969955444
34,0.21020997,0.2001419,18.204566717147827
35,0.20997292,0.20109874,17.12480115890503
36,0.22416681,0.2018466,16.517823696136475
37,0.18700963,0.20328987,17.232573986053467
38,0.21912533,0.20416695,17.499781131744385
39,0.20537543,0.21221167,18.10261583328247
40,0.21335751,0.21307504,17.536439418792725
41,0.1989795,0.21418464,18.414050817489624
42,0.19756776,0.21318483,17.674533128738403
43,0.22634798,0.21598905,18.19215154647827
44,0.20589817,0.21641284,17.685356855392456
45,0.21833646,0.21704203,18.03564453125
46,0.22501737,0.21898872,17.97914719581604
47,0.2070356,0.21947867,17.34451675415039
48,0.23424399,0.22093862,18.567870140075684
49,0.23752773,0.2218957,17.871716737747192
50,0.22048628,0.2251482,17.506351947784424
51,0.31320798,0.30624413,17.638277530670166
52,0.33792186,0.33599854,17.81569743156433
53,0.34326237,0.3392402,17.703646183013916
54,0.34480697,0.34239918,18.195045709609985
55,0.35776007,0.3443882,17.49925422668457
56,0.353723,0.3473091,17.16841220855713
57,0.34158993,0.34904128,17.421428203582764
58,0.3513534,0.35184985,18.016756772994995
59,0.34383273,0.3471768,19.643440008163452
60,0.3439858,0.3545375,17.35301423072815
61,0.38607293,0.35700172,18.638140439987183
62,0.35449493,0.35813707,17.19943594932556
63,0.36370444,0.36168873,17.680336236953735
64,0.3794939,0.36131418,17.75951838493347
65,0.38741386,0.3652174,17.368316411972046
66,0.40683687,0.36739314,16.884937524795532
67,0.37204385,0.37169194,17.83609104156494
68,0.38559204,0.3727892,17.78676962852478
69,0.3866126,0.37602985,17.454086780548096
70,0.37079042,0.37822938,17.394296169281006
71,0.3895899,0.37860638,20.201273441314697
72,0.38404405,0.3820898,17.970386266708374
73,0.38224262,0.36939424,18.361262559890747
74,0.36564434,0.38319194,17.130188941955566
75,0.37058616,0.38675904,18.110003232955933
76,0.39951146,0.37154907,18.66673970222473
77,0.4000023,0.39038908,17.57025933265686
78,0.38192976,0.3914109,18.711191654205322
79,0.39210188,0.39548445,17.311516523361206
80,0.40225774,0.39753282,17.465248346328735
81,0.39549345,0.39907026,17.59647536277771
82,0.4241063,0.4010415,17.142218351364136
83,0.4152916,0.4026155,17.67345666885376
84,0.41236377,0.4043811,18.03529119491577
85,0.4108302,0.40570432,19.52451229095459
86,0.41150564,0.40794897,18.180001735687256
87,0.40812224,0.41013855,17.39684557914734
88,0.42547512,0.4119265,18.26653814315796
89,0.38714904,0.4135729,17.881158351898193
90,0.40977395,0.4155025,18.292808532714844
91,0.4447276,0.41609126,18.222233533859253
92,0.42389882,0.41871262,17.719119787216187
93,0.4292236,0.41917157,18.092525243759155
94,0.439439,0.42109406,17.572076320648193
95,0.42072463,0.42318398,18.327229976654053
96,0.43743414,0.42336434,17.26049542427063
97,0.4241522,0.4259739,18.469419240951538
98,0.43805963,0.4282375,17.830926418304443
99,0.43337148,0.42934287,17.593404054641724
100,0.44121552,0.43092483,19.935219764709473
101,0.4612313,0.43267304,18.505046606063843
102,0.43203217,0.43454802,18.017512798309326
103,0.43933648,0.43588215,17.7965829372406
104,0.45656812,0.43753147,18.400137424468994
105,0.46776426,0.43703878,17.724357843399048
106,0.40686697,0.43901604,17.4635648727417
107,0.46990436,0.44011617,18.0118305683136
108,0.46101242,0.4367795,18.21705174446106
109,0.43366647,0.44210082,17.295822858810425
110,0.44578844,0.44295925,18.671483039855957
111,0.41363323,0.44429088,17.871975660324097
112,0.4310221,0.445287,17.225608825683594
113,0.46872765,0.44223613,18.39780879020691
114,0.4520104,0.44619006,18.493825674057007
115,0.45886332,0.44706035,18.383710622787476
116,0.46855563,0.444282,19.205530881881714
117,0.4702977,0.44861758,17.310349464416504
118,0.45550525,0.44947594,18.2884840965271
119,0.44697046,0.4446736,17.898331880569458
120,0.46455073,0.44452423,17.32606029510498
121,0.45142853,0.4505129,18.47290062904358
122,0.46923363,0.44618672,17.22034001350403
123,0.46454197,0.4511289,17.539811611175537
124,0.45827526,0.4467377,18.285216331481934
125,0.48051322,0.4489779,18.68443751335144
126,0.44483972,0.4530934,17.58492136001587
127,0.4441402,0.45396167,17.29081106185913
128,0.44470847,0.45368797,17.98282504081726
129,0.48151094,0.44926453,17.89664387702942
130,0.47757936,0.45548904,17.722378730773926
131,0.4458692,0.45649523,17.69863271713257
132,0.48060393,0.45709157,19.067795038223267
133,0.4748419,0.45740747,17.967966079711914
134,0.46201533,0.45147198,17.395397186279297
135,0.4646777,0.45376128,17.30479097366333
136,0.46803397,0.45806658,17.501769304275513
137,0.48129547,0.45770466,17.022586345672607
138,0.5085715,0.50864303,18.162813663482666
139,0.524403,0.52532953,17.382358074188232
140,0.5434892,0.5259073,18.052358627319336
141,0.56857693,0.5316098,17.61789870262146
142,0.52225864,0.5259073,17.349470853805542
143,0.53867185,0.5254905,17.782492876052856
144,0.53159475,0.5308013,17.563970804214478
145,0.539073,0.5260276,17.7569637298584
146,0.5352439,0.53178465,17.970728397369385
147,0.5208802,0.53189075,17.957463026046753
148,0.54890716,0.53246516,17.9667010307312
149,0.5407864,0.52545524,18.961670398712158
150,0.5312803,0.53169274,17.8504159450531
151,0.57009995,0.52783746,17.336303234100342
152,0.54838157,0.55831254,17.872851133346558
