iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7,rrmse_8,rrmse_9,rrmse_10,rrmse_11,rrmse_12,rrmse_13,rrmse_14,rrmse_15
12,-0.13819778,1.8095102310180664,1.3243533,1.1500007,1.0607876,1.0246722,1.3519303,1.4971671,1.4205915,1.5478404,1.2415036,1.0517739,0.95276487,0.89699227,1.3170359,1.4907613,1.3852669,1.5513862
13,-0.16012776,4.482064723968506,1.3249071,1.1499941,1.0609701,1.0245749,1.3519051,1.4970629,1.4205736,1.5479331,1.2408035,1.0520298,0.951475,0.89670366,1.3178313,1.4916521,1.3855054,1.5510666
14,-0.14838517,1.9967312812805176,1.319921,1.1460557,1.0600208,1.0235118,1.351744,1.4968671,1.4195981,1.5474899,1.2397708,1.0505909,0.9523819,0.8968964,1.3177958,1.4918274,1.3854157,1.5512915
15,-0.13629222,1.8469531536102295,1.3247832,1.1499612,1.0607501,1.0246735,1.3516843,1.4965109,1.4183056,1.5461177,1.2411054,1.0520002,0.95281154,0.8970596,1.3162686,1.4896487,1.3833969,1.5493374
16,-0.1529541,1.8924944400787354,1.3238852,1.1494083,1.0589316,1.0232931,1.3515068,1.496722,1.4169868,1.5468913,1.2402893,1.0507264,0.9515297,0.89645135,1.3156369,1.4895161,1.3829749,1.5500736
17,-0.13982713,1.9761860370635986,1.3243853,1.1485937,1.0609645,1.0246328,1.3519324,1.4971737,1.4198674,1.5475931,1.2400986,1.0508242,0.95249206,0.8971098,1.3174714,1.4918066,1.3843699,1.5507933
18,-0.1354394,1.9479963779449463,1.3247699,1.1496708,1.0607321,1.0245576,1.3518041,1.4971818,1.419745,1.5473963,1.2414603,1.051781,0.9526958,0.8963228,1.3144962,1.4885267,1.3830554,1.5491539
19,-0.13039243,2.0229337215423584,1.3212365,1.1463735,1.0604054,1.0239788,1.3506596,1.4964051,1.4205885,1.5474999,1.2400336,1.0501066,0.95166636,0.8944347,1.3175461,1.4911228,1.3856518,1.5514328
20,-0.16699016,1.8242580890655518,1.3245443,1.1491446,1.0609468,1.024705,1.350535,1.4966489,1.4197065,1.5470401,1.2411605,1.0516157,0.95227265,0.8971185,1.3178027,1.4917719,1.3856705,1.5514134
21,-0.14672387,1.8763582706451416,1.3246446,1.1496499,1.0608258,1.0248423,1.3516543,1.4971281,1.4203098,1.547897,1.2413197,1.0516971,0.95190555,0.8966153,1.3167442,1.489777,1.3852104,1.5512928
22,-0.16990137,1.9279274940490723,1.321237,1.1452446,1.0594357,1.0232946,1.3516767,1.4971282,1.4205917,1.5479021,1.2378889,1.0502497,0.95169187,0.8962692,1.3175763,1.490641,1.3856411,1.5514096
23,-0.1716733,2.071469783782959,1.3246502,1.1499172,1.0609245,1.0247842,1.3517741,1.496658,1.4201652,1.5468578,1.2400336,1.0513759,0.95172435,0.89687204,1.3165662,1.490499,1.3841587,1.5492547
24,-0.18258119,2.0087029933929443,1.3240906,1.1496876,1.0606296,1.0245315,1.3518658,1.4971322,1.4204654,1.5479323,1.2408121,1.0514809,0.9510227,0.89596087,1.3178153,1.4918414,1.38567,1.5510666
25,-0.16762245,1.8460376262664795,1.3247931,1.1495078,1.0607663,1.0248454,1.3510008,1.4968933,1.4203227,1.5476358,1.2415364,1.0519295,0.95276636,0.89696413,1.3176467,1.49144,1.3850487,1.5513633
26,-0.17319643,1.9218101501464844,1.322723,1.1488174,1.0604391,1.0245103,1.3518059,1.4970664,1.4200871,1.5479269,1.2414844,1.0520294,0.95280683,0.89710075,1.3176993,1.4913342,1.3842882,1.5509437
27,-0.17728674,2.074366569519043,1.3248949,1.1499937,1.0609673,1.0246478,1.3519047,1.4971764,1.4205805,1.5479316,1.24023,1.0517278,0.9514832,0.8968002,1.3169984,1.4893839,1.385005,1.5509738
28,-0.20639825,2.006765127182007,1.3223655,1.1477783,1.0609053,1.0247897,1.3496865,1.4960885,1.4203371,1.5475268,1.2378324,1.049734,0.95124847,0.89647764,1.3176998,1.4917791,1.3856107,1.5513825
29,-0.15430844,1.9035499095916748,1.3247205,1.1491833,1.0605674,1.024293,1.3508884,1.4967132,1.4204981,1.5471559,1.2413406,1.0520434,0.9527932,0.897092,1.3178335,1.4917731,1.3856139,1.5513271
30,-0.1871779,1.777034044265747,1.324793,1.1490538,1.0606194,1.0245873,1.3512195,1.4961723,1.4194918,1.5470935,1.2415364,1.0519972,0.9526818,0.8970895,1.317734,1.4918427,1.3854461,1.5508426
31,-0.19269514,1.9230725765228271,1.3244125,1.1489958,1.0609702,1.024657,1.3515208,1.4968464,1.4205885,1.5478424,1.2400539,1.0504179,0.9524854,0.8970524,1.3178251,1.4917967,1.3856134,1.551373
32,-0.17332864,2.069514751434326,1.3242635,1.1485466,1.0607815,1.0246745,1.3511409,1.4969639,1.4205765,1.5478151,1.2412194,1.0519742,0.95264226,0.89708114,1.3178467,1.4915844,1.3855746,1.5512354
33,-0.19852209,2.009085178375244,1.3225121,1.1478722,1.0606785,1.0245868,1.3509959,1.4966018,1.4202392,1.5478127,1.2401966,1.0515183,0.95073754,0.8969158,1.3177605,1.4918306,1.3856196,1.5512681
34,-0.12902081,1.8556060791015625,1.3245223,1.1494797,1.0606853,1.0242906,1.3519307,1.4971845,1.4184743,1.5460494,1.2397746,1.0507519,0.95260113,0.8971069,1.3178319,1.491665,1.3848513,1.5506072
35,-0.13651061,1.7641572952270508,1.3242629,1.149143,1.0608265,1.0248119,1.3516624,1.4965787,1.4191036,1.5477298,1.2405854,1.0514891,0.9523345,0.89705783,1.3175161,1.4907533,1.384304,1.5507407
36,-0.14144552,1.8763952255249023,1.3246385,1.1496286,1.0609181,1.0248704,1.351934,1.4971795,1.4204724,1.547873,1.2414677,1.0518392,0.9527463,0.8970684,1.3178487,1.4917747,1.3856659,1.5513506
37,-0.16396797,2.018967628479004,1.3228599,1.1490879,1.0597492,1.0240538,1.3518149,1.4970299,1.4205242,1.5477288,1.2413666,1.0518222,0.9528164,0.8971141,1.3178287,1.4918215,1.3853025,1.5508053
38,-0.056200743,1.9007868766784668,1.5567297,1.2640593,1.2159337,1.0292536,1.2237458,1.31393,1.2701142,1.3680351,1.5304738,1.207848,1.1831124,0.9417292,1.1993073,1.3165491,1.243166,1.3769115
39,-0.11602533,1.8671576976776123,1.554845,1.261841,1.2149704,1.0279293,1.2239237,1.3139558,1.2700212,1.3681053,1.5284739,1.205891,1.1802791,0.9402007,1.1983854,1.3166343,1.2431378,1.3773904
40,-0.08482206,1.9228615760803223,1.5568116,1.2640743,1.2159812,1.0292821,1.2239636,1.3138732,1.2702372,1.3680592,1.5310977,1.2080808,1.1833313,0.94079524,1.1983104,1.3147246,1.2419729,1.3746259
41,-0.080188274,2.1250228881835938,1.5555089,1.2626439,1.2152954,1.0287734,1.2238399,1.3137994,1.2702198,1.3678842,1.5293041,1.2077174,1.1818216,0.94114923,1.1990299,1.3164215,1.2431489,1.377246
42,-0.098657966,1.9534916877746582,1.5559484,1.2640141,1.2133167,1.0268112,1.223075,1.3125575,1.2670417,1.3658155,1.5311098,1.2081877,1.1833687,0.9415996,1.1970009,1.3139373,1.2403231,1.3748082
43,-0.11539245,1.8978590965270996,1.555222,1.2629203,1.214179,1.028246,1.2238517,1.3137877,1.2702519,1.3679837,1.5285848,1.2063833,1.1810179,0.9411055,1.1988004,1.3165835,1.2422383,1.3758997
44,-0.084031224,1.9226973056793213,1.5577127,1.2651491,1.2158793,1.0286977,1.2233716,1.3138543,1.2688031,1.3674284,1.5309292,1.2079827,1.1830739,0.9413174,1.1979789,1.314209,1.2415118,1.3747325
45,-0.08395803,1.866781234741211,1.5569036,1.2631087,1.2150446,1.028923,1.2227744,1.3137445,1.2701513,1.3679924,1.5285199,1.2068444,1.1806146,0.94074774,1.1988341,1.3165585,1.2432752,1.3766598
46,-0.03503406,2.0793538093566895,1.5551845,1.2578553,1.2105919,1.017601,1.1986575,1.2903965,1.2477162,1.3469338,1.5377501,1.2088966,1.1872439,0.9376897,1.1770321,1.2939249,1.2222725,1.3575704
47,-0.022617817,1.9880306720733643,1.5551845,1.2578553,1.2105919,1.017601,1.1986575,1.2903965,1.2477162,1.3469338,1.5377501,1.2088966,1.1872439,0.9376897,1.1770321,1.2939249,1.2222725,1.3575704
48,-0.042119265,1.8371407985687256,1.5551845,1.2578553,1.2105919,1.017601,1.1986575,1.2903965,1.2477162,1.3469338,1.5377501,1.2088966,1.1872439,0.9376897,1.1770321,1.2939249,1.2222725,1.3575704
49,-0.058079958,1.8854970932006836,1.4658653,1.1825739,1.136489,0.9691523,1.2188483,1.3225455,1.2804283,1.3845345,1.4590689,1.1513315,1.1222396,0.90003514,1.1946656,1.3258007,1.2553152,1.3956531
50,-0.037346482,1.8075745105743408,1.4658653,1.1825739,1.136489,0.9691523,1.2188483,1.3225455,1.2804283,1.3845345,1.4590689,1.1513315,1.1222396,0.90003514,1.1946656,1.3258007,1.2553152,1.3956531
51,-0.047810912,1.8846473693847656,1.4658653,1.1825739,1.136489,0.9691523,1.2188483,1.3225455,1.2804283,1.3845345,1.4590689,1.1513315,1.1222396,0.90003514,1.1946656,1.3258007,1.2553152,1.3956531
52,-0.04846084,1.8191633224487305,1.4658653,1.1825739,1.136489,0.9691523,1.2188483,1.3225455,1.2804283,1.3845345,1.4590689,1.1513315,1.1222396,0.90003514,1.1946656,1.3258007,1.2553152,1.3956531
53,-0.056133628,1.8640551567077637,1.4658653,1.1825739,1.136489,0.9691523,1.2188483,1.3225455,1.2804283,1.3845345,1.4590689,1.1513315,1.1222396,0.90003514,1.1946656,1.3258007,1.2553152,1.3956531
54,-0.055781722,1.9331512451171875,1.4658653,1.1825739,1.136489,0.9691523,1.2188483,1.3225455,1.2804283,1.3845345,1.4590689,1.1513315,1.1222396,0.90003514,1.1946656,1.3258007,1.2553152,1.3956531
55,-0.05024743,1.9499247074127197,1.4658653,1.1825739,1.136489,0.9691523,1.2188483,1.3225455,1.2804283,1.3845345,1.4590689,1.1513315,1.1222396,0.90003514,1.1946656,1.3258007,1.2553152,1.3956531
56,-0.0095973015,2.0044331550598145,1.4658653,1.1825739,1.136489,0.9691523,1.2188483,1.3225455,1.2804283,1.3845345,1.4590689,1.1513315,1.1222396,0.90003514,1.1946656,1.3258007,1.2553152,1.3956531
57,-0.034757137,1.8045916557312012,1.4658653,1.1825739,1.136489,0.9691523,1.2188483,1.3225455,1.2804283,1.3845345,1.4590689,1.1513315,1.1222396,0.90003514,1.1946656,1.3258007,1.2553152,1.3956531
58,-0.067507744,1.9707398414611816,1.4658653,1.1825739,1.136489,0.9691523,1.2188483,1.3225455,1.2804283,1.3845345,1.4590689,1.1513315,1.1222396,0.90003514,1.1946656,1.3258007,1.2553152,1.3956531
59,-0.08561432,1.9985249042510986,1.4658653,1.1825739,1.136489,0.9691523,1.2188483,1.3225455,1.2804283,1.3845345,1.4590689,1.1513315,1.1222396,0.90003514,1.1946656,1.3258007,1.2553152,1.3956531
60,-0.0026609898,1.9301443099975586,1.3803233,1.1150602,1.0685087,0.92987657,1.2395638,1.3556514,1.3132066,1.4227319,1.3774096,1.0922443,1.0566002,0.86516494,1.218924,1.3604602,1.2882706,1.4366794
61,-0.008115292,1.9113388061523438,1.3803233,1.1150602,1.0685087,0.92987657,1.2395638,1.3556514,1.3132066,1.4227319,1.3774096,1.0922443,1.0566002,0.86516494,1.218924,1.3604602,1.2882706,1.4366794
62,-0.03488803,1.9785048961639404,1.3803233,1.1150602,1.0685087,0.92987657,1.2395638,1.3556514,1.3132066,1.4227319,1.3774096,1.0922443,1.0566002,0.86516494,1.218924,1.3604602,1.2882706,1.4366794
63,-0.0039566755,2.0995655059814453,1.3803233,1.1150602,1.0685087,0.92987657,1.2395638,1.3556514,1.3132066,1.4227319,1.3774096,1.0922443,1.0566002,0.86516494,1.218924,1.3604602,1.2882706,1.4366794
64,-0.04165137,2.063166379928589,1.3803233,1.1150602,1.0685087,0.92987657,1.2395638,1.3556514,1.3132066,1.4227319,1.3774096,1.0922443,1.0566002,0.86516494,1.218924,1.3604602,1.2882706,1.4366794
65,-0.041038394,1.944371223449707,1.3803233,1.1150602,1.0685087,0.92987657,1.2395638,1.3556514,1.3132066,1.4227319,1.3774096,1.0922443,1.0566002,0.86516494,1.218924,1.3604602,1.2882706,1.4366794
66,-0.04311478,1.6461567878723145,1.3803233,1.1150602,1.0685087,0.92987657,1.2395638,1.3556514,1.3132066,1.4227319,1.3774096,1.0922443,1.0566002,0.86516494,1.218924,1.3604602,1.2882706,1.4366794
67,-0.034927487,1.8810458183288574,1.3803233,1.1150602,1.0685087,0.92987657,1.2395638,1.3556514,1.3132066,1.4227319,1.3774096,1.0922443,1.0566002,0.86516494,1.218924,1.3604602,1.2882706,1.4366794
68,-0.01099813,2.0733985900878906,1.4811519,1.1861911,1.139583,0.9571836,1.1895651,1.2913707,1.2528154,1.356676,1.4909039,1.1707853,1.1476951,0.9106546,1.1673089,1.2924098,1.2258375,1.3659782
69,-0.035568357,2.0050277709960938,1.4811519,1.1861911,1.139583,0.9571836,1.1895651,1.2913707,1.2528154,1.356676,1.4909039,1.1707853,1.1476951,0.9106546,1.1673089,1.2924098,1.2258375,1.3659782
70,0.01267755,1.9258286952972412,1.4811519,1.1861911,1.139583,0.9571836,1.1895651,1.2913707,1.2528154,1.356676,1.4909039,1.1707853,1.1476951,0.9106546,1.1673089,1.2924098,1.2258375,1.3659782
71,-0.05416298,1.798530101776123,1.4811519,1.1861911,1.139583,0.9571836,1.1895651,1.2913707,1.2528154,1.356676,1.4909039,1.1707853,1.1476951,0.9106546,1.1673089,1.2924098,1.2258375,1.3659782
72,-0.031113982,2.065613031387329,1.5840163,1.2556381,1.2119212,0.9823368,1.1331425,1.2151723,1.1838834,1.2813843,1.625072,1.268015,1.2636873,0.9798189,1.107331,1.210734,1.152621,1.28503
73,-0.003347993,2.0835630893707275,1.4033266,1.1159412,1.0710267,0.9050077,1.1903201,1.3029941,1.2657784,1.3752811,1.4362454,1.1287862,1.1049933,0.8846694,1.169719,1.3045936,1.2402289,1.3859819
74,0.014456391,2.037795305252075,1.4113028,1.1213574,1.0768025,0.90778923,1.1868657,1.2984123,1.2620095,1.370667,1.4446871,1.1346071,1.1119608,0.88840497,1.1646986,1.299285,1.2354311,1.3809661
75,-0.03571391,1.8817038536071777,1.4113028,1.1213574,1.0768025,0.90778923,1.1868657,1.2984123,1.2620095,1.370667,1.4446871,1.1346071,1.1119608,0.88840497,1.1646986,1.299285,1.2354311,1.3809661
76,-0.0019798279,1.8529877662658691,1.4113028,1.1213574,1.0768025,0.90778923,1.1868657,1.2984123,1.2620095,1.370667,1.4446871,1.1346071,1.1119608,0.88840497,1.1646986,1.299285,1.2354311,1.3809661
77,0.0031448603,2.1398661136627197,1.4113028,1.1213574,1.0768025,0.90778923,1.1868657,1.2984123,1.2620095,1.370667,1.4446871,1.1346071,1.1119608,0.88840497,1.1646986,1.299285,1.2354311,1.3809661
78,0.0052900314,2.0522360801696777,1.4327582,1.1350102,1.0914335,0.9105769,1.169741,1.2785355,1.2447205,1.351874,1.4726039,1.1553458,1.135831,0.90201163,1.1491177,1.2797513,1.2169755,1.3603518
79,0.010913074,1.8957045078277588,1.4327582,1.1350102,1.0914335,0.9105769,1.169741,1.2785355,1.2447205,1.351874,1.4726039,1.1553458,1.135831,0.90201163,1.1491177,1.2797513,1.2169755,1.3603518
80,0.05027908,1.8088610172271729,1.4327582,1.1350102,1.0914335,0.9105769,1.169741,1.2785355,1.2447205,1.351874,1.4726039,1.1553458,1.135831,0.90201163,1.1491177,1.2797513,1.2169755,1.3603518
81,0.003771782,4.8892552852630615,1.4327582,1.1350102,1.0914335,0.9105769,1.169741,1.2785355,1.2447205,1.351874,1.4726039,1.1553458,1.135831,0.90201163,1.1491177,1.2797513,1.2169755,1.3603518
82,0.022304893,2.0206046104431152,1.4327582,1.1350102,1.0914335,0.9105769,1.169741,1.2785355,1.2447205,1.351874,1.4726039,1.1553458,1.135831,0.90201163,1.1491177,1.2797513,1.2169755,1.3603518
83,0.003986478,1.8392722606658936,1.4327582,1.1350102,1.0914335,0.9105769,1.169741,1.2785355,1.2447205,1.351874,1.4726039,1.1553458,1.135831,0.90201163,1.1491177,1.2797513,1.2169755,1.3603518
84,0.0010104179,1.7268104553222656,1.4327582,1.1350102,1.0914335,0.9105769,1.169741,1.2785355,1.2447205,1.351874,1.4726039,1.1553458,1.135831,0.90201163,1.1491177,1.2797513,1.2169755,1.3603518
85,-0.004647255,2.1048712730407715,1.4327582,1.1350102,1.0914335,0.9105769,1.169741,1.2785355,1.2447205,1.351874,1.4726039,1.1553458,1.135831,0.90201163,1.1491177,1.2797513,1.2169755,1.3603518
86,-0.011081338,2.1307666301727295,1.3915241,1.1019135,1.0592906,0.8916193,1.1811326,1.2946872,1.260391,1.3698791,1.4355493,1.1279529,1.1070547,0.88655263,1.1608913,1.2969745,1.2350414,1.3811067
87,0.03711325,2.0720913410186768,1.3915241,1.1019135,1.0592906,0.8916193,1.1811326,1.2946872,1.260391,1.3698791,1.4355493,1.1279529,1.1070547,0.88655263,1.1608913,1.2969745,1.2350414,1.3811067
88,-0.010324001,1.7724981307983398,1.3915241,1.1019135,1.0592906,0.8916193,1.1811326,1.2946872,1.260391,1.3698791,1.4355493,1.1279529,1.1070547,0.88655263,1.1608913,1.2969745,1.2350414,1.3811067
89,0.0046712756,1.834012508392334,1.3915241,1.1019135,1.0592906,0.8916193,1.1811326,1.2946872,1.260391,1.3698791,1.4355493,1.1279529,1.1070547,0.88655263,1.1608913,1.2969745,1.2350414,1.3811067
90,-0.014234543,2.2246644496917725,1.3915241,1.1019135,1.0592906,0.8916193,1.1811326,1.2946872,1.260391,1.3698791,1.4355493,1.1279529,1.1070547,0.88655263,1.1608913,1.2969745,1.2350414,1.3811067
91,0.0064142942,2.0673410892486572,1.3915241,1.1019135,1.0592906,0.8916193,1.1811326,1.2946872,1.260391,1.3698791,1.4355493,1.1279529,1.1070547,0.88655263,1.1608913,1.2969745,1.2350414,1.3811067
92,-0.0016037226,1.9888746738433838,1.5350655,1.2083445,1.1661036,0.9433003,1.1274251,1.2182273,1.187821,1.2875706,1.5965238,1.2454389,1.2413986,0.96514523,1.1023319,1.213235,1.1549938,1.2897058
93,0.037136137,1.7272095680236816,1.4241415,1.1140081,1.0739022,0.88081497,1.1444577,1.2521894,1.2227292,1.3300146,1.5058656,1.178373,1.1703669,0.9253001,1.1220372,1.2496943,1.1938874,1.3395658
94,0.030821681,1.9287352561950684,1.4241996,1.114086,1.0739735,0.88091236,1.1444529,1.2521874,1.2227341,1.3300241,1.5058545,1.1784005,1.1703402,0.92523605,1.1220049,1.249647,1.1938641,1.3395232
95,0.036247313,2.20784330368042,1.4241415,1.1140081,1.0739022,0.88081497,1.1444577,1.2521894,1.2227292,1.3300146,1.5058656,1.178373,1.1703669,0.9253001,1.1220372,1.2496943,1.1938874,1.3395658
96,-0.00541842,2.000875234603882,1.4241996,1.114086,1.0739735,0.88091236,1.1444529,1.2521874,1.2227341,1.3300241,1.5058545,1.1784005,1.1703402,0.92523605,1.1220049,1.249647,1.1938641,1.3395232
97,0.06720096,1.84318208694458,1.4241996,1.114086,1.0739735,0.88091236,1.1444529,1.2521874,1.2227341,1.3300241,1.5058545,1.1784005,1.1703402,0.92523605,1.1220049,1.249647,1.1938641,1.3395232
98,0.028808832,1.7303872108459473,1.4242072,1.1141254,1.0739669,0.8808947,1.144462,1.2521942,1.22272,1.3300189,1.5058804,1.1784016,1.1703601,0.9252924,1.1220659,1.2497245,1.1939275,1.3395787
99,0.04501891,2.0278713703155518,1.4241996,1.114086,1.0739735,0.88091236,1.1444529,1.2521874,1.2227341,1.3300241,1.5058545,1.1784005,1.1703402,0.92523605,1.1220049,1.249647,1.1938641,1.3395232
100,0.009647906,2.187554121017456,1.556236,1.2307705,1.1734921,0.94880486,1.0629694,1.1675484,1.1279346,1.239526,1.6438633,1.2943538,1.2803985,1.0120301,1.0357375,1.1558089,1.09029,1.2368166
101,0.026843548,2.0821971893310547,1.556236,1.2307705,1.1734921,0.94880486,1.0629694,1.1675484,1.1279346,1.239526,1.6438633,1.2943538,1.2803985,1.0120301,1.0357375,1.1558089,1.09029,1.2368166
102,0.026224554,1.884777545928955,1.556236,1.2307705,1.1734921,0.94880486,1.0629694,1.1675484,1.1279346,1.239526,1.6438633,1.2943538,1.2803985,1.0120301,1.0357375,1.1558089,1.09029,1.2368166
103,0.05516821,1.7186307907104492,1.556236,1.2307705,1.1734921,0.94880486,1.0629694,1.1675484,1.1279346,1.239526,1.6438633,1.2943538,1.2803985,1.0120301,1.0357375,1.1558089,1.09029,1.2368166
104,0.04929632,2.0741336345672607,1.556236,1.2307705,1.1734921,0.94880486,1.0629694,1.1675484,1.1279346,1.239526,1.6438633,1.2943538,1.2803985,1.0120301,1.0357375,1.1558089,1.09029,1.2368166
105,0.047416806,2.226548194885254,1.556236,1.2307705,1.1734921,0.94880486,1.0629694,1.1675484,1.1279346,1.239526,1.6438633,1.2943538,1.2803985,1.0120301,1.0357375,1.1558089,1.09029,1.2368166
106,0.06678492,2.0484495162963867,1.556236,1.2307705,1.1734921,0.94880486,1.0629694,1.1675484,1.1279346,1.239526,1.6438633,1.2943538,1.2803985,1.0120301,1.0357375,1.1558089,1.09029,1.2368166
107,0.03986609,1.7321064472198486,1.556236,1.2307705,1.1734921,0.94880486,1.0629694,1.1675484,1.1279346,1.239526,1.6438633,1.2943538,1.2803985,1.0120301,1.0357375,1.1558089,1.09029,1.2368166
108,0.036665857,1.851341962814331,1.2964802,1.0326821,0.9658716,0.8412234,1.1392667,1.2875763,1.24166,1.3705243,1.3895056,1.1146017,1.0689691,0.90066427,1.1228005,1.2866781,1.2135012,1.3794229
109,0.07976252,2.101039409637451,1.2964802,1.0326821,0.9658716,0.8412234,1.1392667,1.2875763,1.24166,1.3705243,1.3895056,1.1146017,1.0689691,0.90066427,1.1228005,1.2866781,1.2135012,1.3794229
110,0.04479575,2.1681206226348877,1.582486,1.2288399,1.1964282,0.9359727,1.0530602,1.1358421,1.1180623,1.2160828,1.7244854,1.3490721,1.3706301,1.0714635,1.0246521,1.1244078,1.0829359,1.2169858
111,0.052010655,1.990471601486206,1.2964802,1.0326821,0.9658716,0.8412234,1.1392667,1.2875763,1.24166,1.3705243,1.3895056,1.1146017,1.0689691,0.90066427,1.1228005,1.2866781,1.2135012,1.3794229
112,0.05708909,1.6449079513549805,1.2964802,1.0326821,0.9658716,0.8412234,1.1392667,1.2875763,1.24166,1.3705243,1.3895056,1.1146017,1.0689691,0.90066427,1.1228005,1.2866781,1.2135012,1.3794229
113,0.04267323,1.8593463897705078,1.582486,1.2288399,1.1964282,0.9359727,1.0530602,1.1358421,1.1180623,1.2160828,1.7244854,1.3490721,1.3706301,1.0714635,1.0246521,1.1244078,1.0829359,1.2169858
114,0.047680557,2.0707578659057617,1.2964802,1.0326821,0.9658716,0.8412234,1.1392667,1.2875763,1.24166,1.3705243,1.3895056,1.1146017,1.0689691,0.90066427,1.1228005,1.2866781,1.2135012,1.3794229
115,0.036639214,2.1351890563964844,1.2964802,1.0326821,0.9658716,0.8412234,1.1392667,1.2875763,1.24166,1.3705243,1.3895056,1.1146017,1.0689691,0.90066427,1.1228005,1.2866781,1.2135012,1.3794229
116,0.06974554,1.9177041053771973,1.2964802,1.0326821,0.9658716,0.8412234,1.1392667,1.2875763,1.24166,1.3705243,1.3895056,1.1146017,1.0689691,0.90066427,1.1228005,1.2866781,1.2135012,1.3794229
117,0.04210329,1.7383143901824951,1.2964802,1.0326821,0.9658716,0.8412234,1.1392667,1.2875763,1.24166,1.3705243,1.3895056,1.1146017,1.0689691,0.90066427,1.1228005,1.2866781,1.2135012,1.3794229
118,0.049335003,1.9392802715301514,1.2964802,1.0326821,0.9658716,0.8412234,1.1392667,1.2875763,1.24166,1.3705243,1.3895056,1.1146017,1.0689691,0.90066427,1.1228005,1.2866781,1.2135012,1.3794229
119,0.054395378,2.279665946960449,1.2964802,1.0326821,0.9658716,0.8412234,1.1392667,1.2875763,1.24166,1.3705243,1.3895056,1.1146017,1.0689691,0.90066427,1.1228005,1.2866781,1.2135012,1.3794229
120,0.051737666,2.129879951477051,1.582486,1.2288399,1.1964282,0.9359727,1.0530602,1.1358421,1.1180623,1.2160828,1.7244854,1.3490721,1.3706301,1.0714635,1.0246521,1.1244078,1.0829359,1.2169858
121,0.06845629,1.7991740703582764,1.5707968,1.220928,1.1864238,0.9316244,1.0577202,1.143521,1.1235573,1.223112,1.6998024,1.3272281,1.3452151,1.0488955,1.0287739,1.1320053,1.087941,1.2238467
