iteration,max_fitness,test_accuracy,time
0.0,0.008449137,-0.024113655,0.0
1,0.008449137,-0.024113655,14.882573127746582
2,0.011655688,-0.14337385,18.227858543395996
3,0.011770189,-0.14396203,16.036423206329346
4,0.01177007,-0.14396203,16.020554065704346
5,0.012260795,-0.14936209,18.651718378067017
6,0.012260795,-0.14936209,14.995592832565308
7,0.012260914,-0.14936209,20.722851276397705
8,0.012260914,-0.14936209,15.87510871887207
9,0.012260914,-0.14936209,18.013272762298584
10,0.012260795,-0.14936209,14.194199085235596
11,0.012260735,-0.14936209,18.9468514919281
12,0.012260795,-0.14936209,16.690993785858154
13,0.012260795,-0.14936209,17.57791757583618
14,0.012260735,-0.14936209,16.930261850357056
15,0.012260616,-0.14936209,14.758424282073975
16,0.012260914,-0.14936209,20.6930935382843
17,0.012260795,-0.14936209,14.619441509246826
18,0.012260795,-0.14936209,20.01742458343506
19,0.012260914,-0.14936209,13.983981609344482
20,0.012260795,-0.14936209,22.2595636844635
21,0.012260795,-0.14936209,16.155876874923706
22,0.012260735,-0.14936209,20.787740468978882
23,0.012260795,-0.14936209,13.823221921920776
24,0.012260914,-0.14936209,18.030770301818848
25,0.012260795,-0.14936209,16.387455701828003
26,0.012261927,-0.14952898,17.897132396697998
27,0.012262046,-0.14952898,16.146071672439575
28,0.012262046,-0.14952898,16.727096557617188
29,0.012262046,-0.14952898,16.89129948616028
30,0.012261927,-0.14952898,15.213987112045288
31,0.012262046,-0.14952898,17.595848321914673
32,0.012262106,-0.14952898,14.522507429122925
33,0.012262106,-0.14952898,18.42615294456482
34,0.012262106,-0.14952898,17.511306047439575
35,0.012262106,-0.14952898,16.990272760391235
36,0.012262046,-0.14952898,20.20485496520996
37,0.012262106,-0.14952898,16.98959732055664
38,0.012262046,-0.14952898,21.69613289833069
39,0.012262046,-0.14952898,12.978003978729248
40,0.012262225,-0.14952898,17.37062406539917
41,0.012262106,-0.14952898,16.869464874267578
42,0.012262046,-0.14952898,17.172664403915405
43,0.012262046,-0.14952898,16.78999924659729
44,0.012262106,-0.14952898,16.664657831192017
45,0.012261927,-0.14952898,17.79396677017212
46,0.012262046,-0.14952898,16.89634418487549
47,0.012262046,-0.14952898,18.751859426498413
48,0.012262106,-0.14952898,13.20658540725708
49,0.012262046,-0.14952898,19.26946187019348
50,0.012262106,-0.14952898,15.530493259429932
51,0.012262046,-0.14952898,19.238861560821533
52,0.012261927,-0.14952898,15.001529693603516
53,0.012261927,-0.14952898,20.981815576553345
54,0.012262344,-0.14952898,14.446227788925171
55,0.012262046,-0.14952898,16.768049240112305
56,0.012262106,-0.14952898,19.6686429977417
57,0.012261927,-0.14952898,16.1142795085907
58,0.012262404,-0.14965951,17.286867141723633
59,0.012262702,-0.14972258,14.712541580200195
60,0.012262583,-0.14972258,19.4589684009552
61,0.012262881,-0.14972258,14.615468740463257
62,0.012262762,-0.14972258,17.54651713371277
63,0.012262583,-0.14972258,16.464574337005615
64,0.012262583,-0.14965951,18.081127882003784
65,0.012262702,-0.14965951,17.519907236099243
66,0.012262881,-0.14972258,18.37494969367981
67,0.012262702,-0.14972258,17.212329149246216
68,0.012262702,-0.14972258,14.561067819595337
69,0.012262702,-0.14972258,17.775848150253296
70,0.012262523,-0.14972258,15.206929922103882
71,0.012262523,-0.14972258,18.373897314071655
72,0.012262762,-0.14972258,15.490211725234985
73,0.012262702,-0.14972258,18.547253847122192
74,0.012262702,-0.14972258,16.59733819961548
75,0.012262702,-0.14972258,15.354771375656128
76,0.012262702,-0.14972258,17.75077533721924
77,0.012262702,-0.14972258,16.41008996963501
78,0.012262702,-0.14972258,19.18824601173401
79,0.012262583,-0.14972258,17.449955940246582
80,0.012262702,-0.14972258,17.104305267333984
81,0.012262762,-0.14972258,20.570579290390015
82,0.012262523,-0.14972258,14.809355735778809
83,0.012262762,-0.14972258,20.412448167800903
84,0.012262762,-0.14972258,16.634215593338013
85,0.012262523,-0.14972258,25.07605290412903
86,0.012262523,-0.14972258,15.542479753494263
87,0.012262583,-0.14970589,17.449157238006592
88,0.012262702,-0.14972258,16.318135261535645
89,0.012262702,-0.14970589,16.78557014465332
90,0.012262702,-0.14970589,15.981579780578613
91,0.012262583,-0.14972258,16.081190586090088
92,0.012262881,-0.14970589,18.90626358985901
93,0.012262881,-0.14970589,16.546857357025146
94,0.012262762,-0.14970589,18.64445447921753
95,0.012262702,-0.14970589,16.35655951499939
96,0.012262702,-0.14970589,19.03666591644287
97,0.012262583,-0.14970589,14.891292572021484
98,0.012262702,-0.14970589,17.120493412017822
99,0.012262702,-0.14972258,16.423524141311646
100,0.012262583,-0.14972258,19.763936042785645
101,0.012262702,-0.14970589,17.95351791381836
102,0.012262702,-0.14972258,16.4727041721344
103,0.012262702,-0.14970589,16.925123929977417
104,0.012262702,-0.14970589,16.974600553512573
105,0.012262702,-0.14970589,18.68846344947815
106,0.012262702,-0.14972258,14.723541498184204
107,0.012262762,-0.14972258,17.948906183242798
108,0.012262881,-0.14972258,16.793789625167847
109,0.012262702,-0.14970589,14.914459943771362
110,0.012262702,-0.14970589,15.484955310821533
111,0.012262702,-0.14965951,16.975791931152344
112,0.012262583,-0.14965951,18.312531232833862
113,0.012262702,-0.14970589,15.802048444747925
114,0.012262702,-0.14970589,18.806909561157227
115,0.012262583,-0.14970589,14.81386113166809
116,0.012262702,-0.14972258,18.44456934928894
117,0.012262762,-0.14970589,16.207498788833618
118,0.012262762,-0.14970589,17.633912086486816
119,0.012262702,-0.14972258,21.273638010025024
120,0.012262583,-0.14972258,17.103071212768555
121,0.012262762,-0.14970589,16.231983423233032
122,0.012262702,-0.14972258,16.648897409439087
123,0.012262583,-0.14972258,17.682473182678223
124,0.012262762,-0.14970589,13.21733570098877
125,0.012262583,-0.14970589,17.663175344467163
126,0.012262702,-0.14970589,17.208118438720703
127,0.012262702,-0.14970589,17.800801753997803
128,0.012262583,-0.14970589,17.25643014907837
129,0.012262762,-0.14970589,15.23682165145874
130,0.012262583,-0.14972258,19.983569145202637
131,0.012262702,-0.14970589,14.576478242874146
132,0.012262762,-0.14970589,20.02592372894287
133,0.012262762,-0.14972258,14.609222650527954
134,0.012262583,-0.14972258,18.544360876083374
135,0.012262762,-0.14972258,15.843897104263306
136,0.012262762,-0.14972258,17.69722008705139
137,0.012262583,-0.14970589,16.04960799217224
138,0.012262523,-0.14970589,15.029232025146484
139,0.012262702,-0.14972258,17.961491346359253
140,0.012262702,-0.14972258,16.06974220275879
141,0.012262583,-0.14972258,16.63725972175598
142,0.012262702,-0.14970589,16.737975358963013
143,0.012262702,-0.14972258,17.29155993461609
144,0.012262583,-0.14972258,15.228336811065674
145,0.012262583,-0.14972258,18.391252756118774
146,0.012262702,-0.14972258,18.062070846557617
147,0.012262762,-0.14972258,17.392387628555298
148,0.012262702,-0.14972258,14.737862825393677
149,0.012262762,-0.14970589,16.810397148132324
150,0.012262523,-0.14970589,17.414145708084106
151,0.012262762,-0.14972258,17.983009815216064
152,0.012262762,-0.14970589,16.104048013687134
153,0.012262702,-0.14972258,22.49515652656555
154,0.012262583,-0.14972258,16.56415867805481
155,0.012262762,-0.14972258,16.405354738235474
156,0.012262702,-0.14972258,18.5880868434906
157,0.012262583,-0.14972258,17.74197554588318
158,0.012262583,-0.14972258,18.680509567260742
159,0.012262702,-0.14970589,14.675448656082153
160,0.012262583,-0.14970589,19.68227529525757
161,0.012262762,-0.14970589,15.593574285507202
162,0.012262702,-0.14965951,19.48582148551941
163,0.012262702,-0.14970589,15.643755674362183
164,0.012262702,-0.14970589,20.9781813621521
165,0.012262762,-0.14970589,17.156460762023926
166,0.012262583,-0.14970589,17.150664567947388
167,0.012262702,-0.14970589,17.84152054786682
168,0.012262762,-0.14970589,16.16396188735962
169,0.012262881,-0.14972258,18.821754217147827
170,0.012262702,-0.14970589,16.66550087928772
171,0.012262702,-0.14970589,18.504029035568237
172,0.012262762,-0.14970589,15.209547996520996
173,0.012262583,-0.14970589,20.872257709503174
174,0.012262762,-0.14972258,14.953498840332031
175,0.012262583,-0.14972258,20.167635440826416
176,0.012262523,-0.14972258,15.332312822341919
177,0.012262762,-0.14970589,18.65133047103882
178,0.012262881,-0.14970589,14.5426344871521
179,0.012262583,-0.14970589,17.296566486358643
180,0.012262583,-0.14970589,15.775133609771729
181,0.012262702,-0.14972258,16.61094832420349
182,0.012262583,-0.14972258,17.00033688545227
183,0.012262702,-0.14972258,14.2731192111969
184,0.012262523,-0.14970589,20.605055570602417
185,0.012262583,-0.14970589,13.847800016403198
186,0.012262762,-0.14972258,22.09421157836914
187,0.012262762,-0.14970589,15.5287024974823
188,0.012262702,-0.14970589,22.570576190948486
189,0.012262762,-0.14970589,17.371302843093872
190,0.012262583,-0.14970589,14.826103448867798
191,0.012262762,-0.14972258,18.845680952072144
192,0.012262702,-0.14972258,16.504735231399536
193,0.012262702,-0.14976764,17.875699758529663
194,0.012262702,-0.14972258,15.976547002792358
195,0.012262583,-0.14972258,18.66691517829895
196,0.012262702,-0.14972258,16.017637491226196
197,0.012262702,-0.14976764,17.0437970161438
198,0.012262702,-0.14972258,17.562427520751953
199,0.012262583,-0.14972258,17.973841428756714
200,0.012262762,-0.14972258,16.79191303253174
201,0.012262702,-0.14972258,17.578142166137695
202,0.012262702,-0.14972258,16.294219970703125
203,0.012262583,-0.14972258,16.274452447891235
204,0.012262762,-0.14972258,16.42475175857544
205,0.012262702,-0.14972258,15.659008264541626
206,0.012262702,-0.14976764,17.365189790725708
207,0.012262583,-0.14976764,16.26547074317932
208,0.012262523,-0.14976764,17.47092080116272
209,0.012262583,-0.14972258,16.821979999542236
210,0.012262762,-0.14972258,18.27269172668457
211,0.012262702,-0.14972258,18.906935453414917
212,0.012262583,-0.14972258,14.974235534667969
213,0.012262762,-0.14976764,17.19341492652893
214,0.012262583,-0.14976764,19.039974451065063
215,0.012262702,-0.14976764,15.314321279525757
216,0.012262583,-0.14976764,17.61701250076294
217,0.012262523,-0.14972258,19.491300344467163
218,0.012262404,-0.14972258,17.086557865142822
219,0.012262583,-0.14976764,16.83526086807251
220,0.012262523,-0.14976764,20.030811309814453
221,0.012262583,-0.14972258,16.11141300201416
222,0.012262702,-0.14972258,16.86455798149109
223,0.012262702,-0.14972258,22.976762294769287
224,0.012262583,-0.14972258,16.28296709060669
225,0.012262702,-0.14972258,20.281496047973633
226,0.012262523,-0.14972258,16.279122352600098
227,0.012262523,-0.14972258,17.65854787826538
228,0.012262702,-0.14972258,16.243948221206665
229,0.012262583,-0.14972258,15.988174676895142
230,0.012262583,-0.14972258,21.166118144989014
231,0.012262762,-0.14972258,15.766320705413818
232,0.012262702,-0.14972258,19.73167061805725
233,0.012262702,-0.14972258,15.325518131256104
234,0.012262583,-0.14976764,18.84778380393982
235,0.012262702,-0.14976764,14.617462158203125
236,0.012262702,-0.14976764,18.7662296295166
237,0.012262404,-0.14976764,17.338878870010376
238,0.012262702,-0.14972258,15.516870021820068
239,0.012262523,-0.14972258,13.627219200134277
240,0.012262523,-0.14972258,15.860330820083618
241,0.012262702,-0.14972258,14.472324848175049
242,0.012262404,-0.14972258,10.051449298858643
243,0.012262404,-0.14972258,12.0890793800354
244,0.012262583,-0.14972258,11.160905838012695
245,0.012262702,-0.14976764,11.912611246109009
246,0.012262702,-0.14976764,10.07778549194336
247,0.012262762,-0.14976764,12.546870708465576
248,0.012262523,-0.14976764,10.536078453063965
249,0.012262523,-0.14972258,8.527737855911255
250,0.012262762,-0.14972258,8.483495473861694
251,0.012262762,-0.14976764,8.081969976425171
252,0.012262702,-0.14976764,8.38185977935791
253,0.012262583,-0.14976764,8.408472061157227
254,0.012262702,-0.14976764,8.412081956863403
255,0.012262523,-0.14972258,8.339432954788208
256,0.012262702,-0.14972258,8.145402669906616
257,0.012262702,-0.14972258,8.253978252410889
258,0.012262702,-0.14972258,8.537140369415283
259,0.012262762,-0.14972258,11.343712568283081
260,0.012262702,-0.14972258,8.223209619522095
261,0.012262702,-0.14976764,8.288211345672607
262,0.012262523,-0.14976764,8.35918641090393
263,0.012262583,-0.14976764,8.402736902236938
264,0.012262583,-0.14976764,8.330792665481567
265,0.012262702,-0.14972258,8.388366937637329
266,0.012262523,-0.14972258,8.386455059051514
267,0.012262523,-0.14976764,8.22449016571045
268,0.012262583,-0.14976764,8.31026315689087
269,0.012262702,-0.14972258,8.480740070343018
270,0.012262583,-0.14972258,8.42397665977478
271,0.012262523,-0.14972258,8.712812662124634
272,0.012262583,-0.14972258,8.471604824066162
273,0.012262702,-0.14976764,8.380936861038208
274,0.012262583,-0.14976764,8.203859329223633
275,0.012262702,-0.14977336,8.261571645736694
276,0.012262702,-0.14977336,8.54885482788086
277,0.012262702,-0.14977336,8.459976196289062
278,0.012262702,-0.14977336,8.231003522872925
279,0.012262762,-0.14977336,8.413286447525024
280,0.012262583,-0.14976764,8.570512533187866
281,0.012262762,-0.14976764,8.434869289398193
282,0.012262702,-0.14977336,8.405745029449463
283,0.012262583,-0.14977336,8.46765661239624
284,0.012262881,-0.14976764,8.26544976234436
285,0.012262583,-0.14976764,8.390880107879639
286,0.012262583,-0.14976764,8.261059761047363
287,0.012262702,-0.14976764,8.316671371459961
288,0.012262583,-0.14976764,8.444358587265015
289,0.012262702,-0.14977336,8.236881732940674
290,0.012262702,-0.14976764,8.288079023361206
291,0.012262702,-0.14977336,8.24271845817566
292,0.012262702,-0.14976764,8.179145812988281
293,0.012262702,-0.14976764,8.198469877243042
294,0.012262583,-0.14976764,8.38725996017456
295,0.012262583,-0.14977336,11.24975848197937
296,0.012262583,-0.14976764,8.371877908706665
297,0.012262583,-0.14977336,8.214508771896362
298,0.012262583,-0.14977336,8.36142349243164
299,0.012262762,-0.14976764,8.360474824905396
300,0.012262583,-0.14977336,8.141797304153442
301,0.012262762,-0.14977336,8.328508138656616
302,0.012262702,-0.14976764,8.484123468399048
303,0.012262762,-0.14976764,8.497153282165527
304,0.012262583,-0.14977336,8.211715459823608
305,0.012262702,-0.14977336,8.034810543060303
306,0.012262583,-0.14977336,8.603334188461304
307,0.012262583,-0.14977336,8.235113143920898
308,0.012262583,-0.14977336,8.39376187324524
309,0.012262702,-0.14977336,8.061655521392822
310,0.012262762,-0.14977336,8.659893989562988
311,0.012262702,-0.14977336,8.378552198410034
312,0.012262523,-0.14976764,8.71519684791565
313,0.012262404,-0.14977336,8.717165470123291
314,0.012262523,-0.14976764,8.84912919998169
315,0.012262583,-0.14977336,8.388691663742065
316,0.012262523,-0.14977336,8.251960754394531
317,0.012262762,-0.14977336,8.47536039352417
318,0.012262762,-0.14976764,8.418187379837036
319,0.012262702,-0.14976764,8.443067789077759
320,0.012262523,-0.14976764,8.188345909118652
321,0.012262583,-0.14976764,8.413787364959717
322,0.012262523,-0.14976764,8.300761461257935
323,0.012262583,-0.14976764,8.20431137084961
324,0.012262583,-0.14976764,8.670202732086182
325,0.012262583,-0.14976764,8.485000610351562
326,0.012262523,-0.14977336,8.325581550598145
327,0.012262702,-0.14977336,8.209192991256714
328,0.012262702,-0.14977336,8.314530849456787
329,0.012262702,-0.14977336,8.130426406860352
330,0.012262583,-0.14977336,8.194040060043335
331,0.012262702,-0.14976764,8.246134519577026
332,0.012262762,-0.14976764,11.539589405059814
333,0.012262702,-0.14977336,8.422348499298096
334,0.012262702,-0.14977336,8.354076862335205
335,0.012262762,-0.14977336,8.438551187515259
336,0.012262523,-0.14977336,8.563511610031128
337,0.012262523,-0.14977336,8.090184211730957
338,0.012262583,-0.14977336,8.480134963989258
339,0.012262762,-0.14977336,8.327274322509766
340,0.012262762,-0.14976764,8.269797325134277
341,0.012262702,-0.14976764,8.430629968643188
342,0.012262583,-0.14976764,8.474361658096313
343,0.012262583,-0.14977336,8.379247426986694
344,0.012262762,-0.14976764,8.256296157836914
345,0.012262583,-0.14976764,8.470720291137695
346,0.012262404,-0.14976764,8.377883672714233
347,0.012262762,-0.14976764,8.496110200881958
348,0.012262583,-0.14977336,8.524355173110962
349,0.012262702,-0.14977336,8.405405759811401
350,0.012262583,-0.14977336,8.012973546981812
351,0.012262702,-0.14977336,8.370819330215454
352,0.012262583,-0.14977336,8.072524309158325
353,0.012262583,-0.14977336,8.225290536880493
354,0.012262702,-0.14977336,8.19008994102478
355,0.012262523,-0.14977336,8.19429326057434
356,0.012262702,-0.14976764,7.9458167552948
