iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7
0,0.029079378,0.0,1.7101762,166.14105,1.7884715,1.1887167,0.28806165,8.810285,1.6791222,1.206344
1,0.036842823,9.13637089729309,1.7101762,166.14105,1.7884715,1.1887167,0.28806165,8.810285,1.6791222,1.206344
2,0.01984179,9.24433970451355,1.7101762,166.14105,1.7884715,1.1887167,0.28806165,8.810285,1.6791222,1.206344
3,0.03870642,8.958245515823364,1.7101762,166.14105,1.7884715,1.1887167,0.28806165,8.810285,1.6791222,1.206344
4,0.031101286,9.056591033935547,1.711581,167.84833,1.7906113,1.1893291,0.2883466,8.8054285,1.679549,1.2059029
5,0.034727573,9.250230312347412,1.7099297,168.08798,1.7892979,1.188524,0.28831345,8.809532,1.6764627,1.2069293
6,0.04243481,11.12179160118103,1.7110441,168.1217,1.7900304,1.189103,0.2883602,8.810466,1.6781974,1.2068784
7,0.027276218,9.033259868621826,1.7093216,168.03821,1.788403,1.1892326,0.28786612,8.801381,1.6792878,1.2055223
8,0.033076584,9.194633483886719,1.7108877,168.0872,1.7896639,1.1892828,0.2881996,8.808076,1.6795076,1.206716
9,0.029090345,9.249234914779663,1.4994459,198.36475,1.5695869,0.36582783,1.2671176,10.722076,1.2577735,2.2962937
10,0.037044585,9.254647731781006,1.7101451,168.12268,1.7897162,1.1890692,0.2882599,8.809287,1.6789839,1.2069235
11,0.03053552,8.951013326644897,1.499756,197.95218,1.5695393,0.3658633,1.2669313,10.712676,1.2573146,2.2960665
12,0.022743225,9.187026023864746,1.7101912,168.12372,1.7893116,1.1880322,0.2883584,8.80997,1.6773747,1.2068653
13,0.033997536,8.990208864212036,1.7101625,167.95276,1.789519,1.1893157,0.28822201,8.807788,1.6795397,1.2069291
14,0.03757006,9.063436508178711,1.4987143,198.36569,1.5683261,0.3657978,1.2659439,10.721609,1.256345,2.2942173
15,0.034023285,9.287163257598877,1.5007101,198.31598,1.5704439,0.36592734,1.2676134,10.722324,1.2580956,2.2958074
16,0.04365647,9.151965618133545,1.5003599,198.31468,1.5701861,0.3658513,1.2676415,10.722883,1.2563509,2.2962325
17,0.030590415,9.23289442062378,1.5005248,198.16258,1.570213,0.3659315,1.2670567,10.723457,1.2574245,2.294713
18,0.037013233,9.16985034942627,1.4979843,198.19481,1.5671932,0.36505616,1.2673339,10.722792,1.2535139,2.2962034
19,0.03510797,9.25282621383667,1.4981647,198.2833,1.5678282,0.36556828,1.265787,10.708781,1.2576876,2.2920082
20,0.040519357,9.31030797958374,1.500539,196.49686,1.570274,0.36589283,1.2674637,10.717765,1.2576036,2.2960362
21,0.03815651,9.282123565673828,1.5002309,198.17351,1.5701747,0.36593264,1.2674625,10.7198105,1.2577027,2.2962983
22,0.028131843,9.156243801116943,1.4996147,197.74278,1.5696982,0.36582318,1.2676498,10.707082,1.2578962,2.2950292
23,0.01575327,9.048281908035278,1.4997107,196.31204,1.5696139,0.36588085,1.2647709,10.705337,1.2576065,2.2940335
24,0.03870684,9.394271850585938,1.498594,198.13301,1.5675201,0.36520413,1.2668213,10.723478,1.2562796,2.2952688
25,0.03408885,8.960269927978516,1.500682,198.35764,1.5704083,0.3659293,1.2675517,10.722375,1.2578423,2.2963107
26,0.0381639,8.956313848495483,1.4992623,195.0354,1.5689646,0.36569655,1.2671422,10.722515,1.2577436,2.2957385
27,0.02906549,8.925647735595703,1.5005574,197.89323,1.5703934,0.3658019,1.2667978,10.723696,1.2577635,2.2958064
28,0.02791971,9.08583950996399,1.500305,198.31505,1.5701942,0.3657756,1.2676493,10.719785,1.2577242,2.296245
29,0.026086867,9.198193550109863,1.5007013,196.08498,1.5704167,0.36588827,1.2675359,10.723729,1.2582073,2.2959225
30,0.031284153,8.99875783920288,1.5007123,196.93004,1.5704366,0.36592036,1.2676497,10.71991,1.2582022,2.294933
31,0.034897268,9.313694715499878,1.499504,198.30734,1.5692922,0.36561266,1.2675073,10.721421,1.2565445,2.2957392
32,0.024656177,9.120793342590332,1.5007098,198.3426,1.5704194,0.3656392,1.266776,10.718064,1.2578906,2.2951117
33,0.040017247,9.1327383518219,1.4998089,198.25543,1.5694892,0.36579734,1.2673956,10.72357,1.2580992,2.296252
34,0.031255662,9.369510173797607,1.7115784,168.04707,1.7905923,1.1893799,0.2883614,8.810621,1.6795652,1.2068236
35,0.02805221,9.245627641677856,1.7103419,167.62444,1.789846,1.1893606,0.28834403,8.788246,1.6795006,1.2066904
36,0.027953863,9.41824984550476,1.7115848,167.9382,1.7906921,1.1892937,0.28834862,8.808979,1.678858,1.2068915
37,0.036814332,9.148812055587769,1.7112824,168.06262,1.7901866,1.1893098,0.2883763,8.808688,1.6794162,1.2066348
38,0.033430517,9.206085920333862,1.7106384,167.93451,1.7896848,1.1893432,0.28819874,8.808653,1.6795511,1.2069111
39,0.030936718,11.192604303359985,1.7115045,168.09807,1.790597,1.1887151,0.28836614,8.810611,1.6775993,1.2069274
40,0.032739043,9.093792915344238,1.7088082,168.0171,1.7879977,1.1887335,0.28800982,8.8106365,1.6784899,1.2060851
41,0.030050278,9.254477739334106,1.7109587,167.31387,1.7900417,1.1891049,0.28837433,8.809072,1.6795652,1.2069265
42,0.039476216,9.1775803565979,1.7113847,168.05919,1.7903911,1.1893872,0.28832275,8.808333,1.679559,1.2069293
43,0.03679645,9.212382555007935,1.7100782,168.1137,1.7892581,1.1886787,0.28832188,8.810438,1.6773655,1.2067264
