iteration,time,max_fitness,test_accuracy,previous_max_fitness,previous_test_accuracy,equation
0,151.20329809188843,0.7948688,-1.7105086,0.7948688,-1.7105086,o0 = <lambda>(exp(0.37*(0.39*(-0.44*(-0.58*sin(0.55*i5)*-0.15*i0)*-0.81*i1)--0.72*i5)))
