iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5
0,0.005079925,0.0,2.765811,44.008713,4.9945397,1.2012433,2.1155803,13.351525
1,0.0050798655,7.053800344467163,2.765811,44.008713,4.9945397,1.2012433,2.1155803,13.351525
2,0.0050797462,6.666816234588623,2.765811,44.008713,4.9945397,1.2012433,2.1155803,13.351525
3,0.0050797462,6.708280801773071,2.765811,44.008713,4.9945397,1.2012433,2.1155803,13.351525
4,0.0065894723,6.6945977210998535,2.4305992,42.53523,5.4359746,1.8171928,2.1290743,12.896494
5,0.0065894723,6.894708633422852,2.4305992,42.53523,5.4359746,1.8171928,2.1290743,12.896494
6,0.0065895915,6.622830629348755,2.4305992,42.53523,5.4359746,1.8171928,2.1290743,12.896494
7,0.006589651,6.725648880004883,2.4305992,42.53523,5.4359746,1.8171928,2.1290743,12.896494
8,0.006589353,6.764322519302368,2.4305992,42.53523,5.4359746,1.8171928,2.1290743,12.896494
9,0.006589234,6.677058458328247,2.4305992,42.53523,5.4359746,1.8171928,2.1290743,12.896494
10,0.006589234,6.818431854248047,2.4305992,42.53523,5.4359746,1.8171928,2.1290743,12.896494
11,0.006589651,6.76687216758728,2.4305992,42.53523,5.4359746,1.8171928,2.1290743,12.896494
12,0.006589651,6.688331365585327,2.4305992,42.53523,5.4359746,1.8171928,2.1290743,12.896494
13,0.006589651,6.667794942855835,2.4305992,42.53523,5.4359746,1.8171928,2.1290743,12.896494
14,0.0066652894,6.860403060913086,2.4802973,42.865532,5.375453,1.8412764,2.1230202,12.994376
15,0.006668091,6.8896095752716064,2.4908984,42.935886,5.362566,1.8469182,2.121731,13.015225
16,0.00666821,6.781777858734131,2.4908984,42.935886,5.362566,1.8469182,2.121731,13.015225
17,0.006668091,6.863337278366089,2.4908984,42.935886,5.362566,1.8469182,2.121731,13.015225
18,0.006668389,6.905681848526001,2.4908984,42.935886,5.362566,1.8469182,2.121731,13.015225
19,0.006667912,6.851675987243652,2.4908984,42.935886,5.362566,1.8469182,2.121731,13.015225
20,0.00666821,6.768224716186523,2.4908984,42.935886,5.362566,1.8469182,2.121731,13.015225
21,0.009243727,6.805622339248657,2.062208,40.51339,5.885008,2.0892527,2.1722531,12.318605
22,0.009265006,6.845191240310669,2.0186217,40.224487,5.937342,2.0924277,2.1775186,12.233043
23,0.009268105,6.783818244934082,2.029717,40.298088,5.9239955,2.0913455,2.1761768,12.254842
24,0.009268224,6.823507308959961,2.029717,40.298088,5.9239955,2.0913455,2.1761768,12.254842
25,0.009268403,6.729442358016968,2.029717,40.298088,5.9239955,2.0913455,2.1761768,12.254842
