iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7,rrmse_8,rrmse_9,rrmse_10,rrmse_11,rrmse_12,rrmse_13
0,-0.0018258095,0.0,1.013274,1.0004842,1.0381678,1.0769938,1.0010831,1.0821044,1.0817633,0.999547,1.1003485,0.9985348,1.0159588,1.073354,1.0012437,1.0006615
1,-5.6028366e-06,1.3040995597839355,1.0079592,0.999946,1.054645,1.1004825,1.0055865,1.0698664,1.1086496,1.00358,1.0881964,0.9968592,1.0092422,1.1003684,0.99735594,0.9999817
2,-5.364418e-06,1.3366820812225342,1.0079592,0.999946,1.054645,1.1004825,1.0055865,1.0698664,1.1086496,1.00358,1.0881964,0.9968592,1.0092422,1.1003684,0.99735594,0.9999817
3,-5.4836273e-06,1.3193566799163818,1.0079592,0.999946,1.054645,1.1004825,1.0055865,1.0698664,1.1086496,1.00358,1.0881964,0.9968592,1.0092422,1.1003684,0.99735594,0.9999817
4,0.0018724203,1.3097150325775146,0.99991816,0.9938641,1.0538553,1.1105014,1.0121422,1.0584033,1.1242267,1.003823,1.081377,0.99877316,1.003563,1.1259335,0.99651384,0.9945436
5,0.0018723011,1.3035261631011963,0.99991816,0.9938641,1.0538553,1.1105014,1.0121422,1.0584033,1.1242267,1.003823,1.081377,0.99877316,1.003563,1.1259335,0.99651384,0.9945436
6,0.0018723011,1.2258820533752441,0.99991816,0.9938641,1.0538553,1.1105014,1.0121422,1.0584033,1.1242267,1.003823,1.081377,0.99877316,1.003563,1.1259335,0.99651384,0.9945436
7,0.0018723011,1.436657190322876,0.99991816,0.9938641,1.0538553,1.1105014,1.0121422,1.0584033,1.1242267,1.003823,1.081377,0.99877316,1.003563,1.1259335,0.99651384,0.9945436
8,0.0018722415,1.2116405963897705,0.99991816,0.9938641,1.0538553,1.1105014,1.0121422,1.0584033,1.1242267,1.003823,1.081377,0.99877316,1.003563,1.1259335,0.99651384,0.9945436
9,0.0018722415,1.302509069442749,0.99991816,0.9938641,1.0538553,1.1105014,1.0121422,1.0584033,1.1242267,1.003823,1.081377,0.99877316,1.003563,1.1259335,0.99651384,0.9945436
10,0.0018722415,1.2560772895812988,0.99991816,0.9938641,1.0538553,1.1105014,1.0121422,1.0584033,1.1242267,1.003823,1.081377,0.99877316,1.003563,1.1259335,0.99651384,0.9945436
11,0.0018722415,1.2529325485229492,0.99991816,0.9938641,1.0538553,1.1105014,1.0121422,1.0584033,1.1242267,1.003823,1.081377,0.99877316,1.003563,1.1259335,0.99651384,0.9945436
12,0.0018722415,1.3632135391235352,0.99991816,0.9938641,1.0538553,1.1105014,1.0121422,1.0584033,1.1242267,1.003823,1.081377,0.99877316,1.003563,1.1259335,0.99651384,0.9945436
13,0.0018721223,1.2819054126739502,0.99991816,0.9938641,1.0538553,1.1105014,1.0121422,1.0584033,1.1242267,1.003823,1.081377,0.99877316,1.003563,1.1259335,0.99651384,0.9945436
14,0.0018722415,1.2352924346923828,0.99991816,0.9938641,1.0538553,1.1105014,1.0121422,1.0584033,1.1242267,1.003823,1.081377,0.99877316,1.003563,1.1259335,0.99651384,0.9945436
15,0.0018723011,1.2134792804718018,0.99991816,0.9938641,1.0538553,1.1105014,1.0121422,1.0584033,1.1242267,1.003823,1.081377,0.99877316,1.003563,1.1259335,0.99651384,0.9945436
16,0.0028434396,1.386354684829712,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
17,0.00284338,1.3526029586791992,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
18,0.0028434396,1.3232405185699463,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
19,0.00284338,1.2644050121307373,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
20,0.0028434396,1.2915551662445068,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
21,0.00284338,1.349839210510254,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
22,0.00284338,1.3225936889648438,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
23,0.0028434396,1.2519443035125732,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
24,0.0028432608,1.2382538318634033,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
25,0.00284338,1.278090238571167,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
26,0.00284338,1.2900092601776123,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
27,0.0028434396,1.420534610748291,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
28,0.0028432608,1.2378363609313965,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
29,0.0028431416,1.2491271495819092,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
30,0.00284338,1.2581911087036133,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
31,0.0028434396,1.321211814880371,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
32,0.0028432608,1.2411043643951416,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
33,0.0028434396,1.3012144565582275,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
34,0.0028434396,1.3834586143493652,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
35,0.0028432608,1.2762153148651123,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
36,0.0028434396,1.375391960144043,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
37,0.0028431416,1.2440476417541504,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
38,0.0028434396,1.2534728050231934,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
39,0.00284338,1.2780826091766357,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
40,0.00284338,1.2818374633789062,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
41,0.00284338,1.2881200313568115,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
42,0.00284338,1.253380298614502,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
43,0.00284338,1.3356876373291016,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
44,0.00284338,1.3003153800964355,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
45,0.00284338,1.2681210041046143,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
46,0.00284338,1.2376410961151123,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
47,0.00284338,1.251619815826416,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
48,0.0028434396,1.2811391353607178,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
49,0.00284338,1.32480788230896,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
50,0.0028432608,1.2446348667144775,0.9962246,0.9894955,1.0391935,1.1000911,1.0132644,1.0573969,1.1154982,1.0011653,1.084099,1.0026411,1.0038494,1.1261845,0.99925256,0.98901415
