iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7
0,0.025042832,0.0,1.7043483,176.40755,1.778906,1.1959553,0.29303893,8.860101,1.708543,1.2145295
1,0.024314642,1.857842206954956,1.7043483,176.40755,1.778906,1.1959553,0.29303893,8.860101,1.708543,1.2145295
2,0.041462123,1.913776159286499,1.7043483,176.40755,1.778906,1.1959553,0.29303893,8.860101,1.708543,1.2145295
3,0.028787315,1.9558470249176025,1.7041831,176.28738,1.7790751,1.1958376,0.2930402,8.863276,1.7082564,1.2149222
4,0.025431693,2.0466270446777344,1.4998436,207.47517,1.5665203,0.38261953,1.258291,10.733616,1.2819835,2.2848132
5,0.037823737,1.794445514678955,1.5003269,207.53644,1.5672059,0.3826766,1.2590954,10.733538,1.2819976,2.2847488
6,0.039717495,1.90187406539917,1.7043052,176.94067,1.7787164,1.1959157,0.29286975,8.867814,1.7085172,1.2148999
7,0.03666091,1.9811246395111084,1.4996752,207.39792,1.5668172,0.38267854,1.258436,10.720827,1.2819982,2.2830205
8,0.034813464,2.0045816898345947,1.7049317,176.5776,1.7795062,1.1960417,0.2930538,8.866755,1.7085192,1.2149395
9,0.03694898,1.9314019680023193,1.7043831,176.88426,1.7788746,1.1957247,0.2929975,8.867671,1.7085404,1.2149413
10,0.033073604,1.8701014518737793,1.7040217,176.65862,1.7784622,1.1952411,0.29300925,8.8641815,1.7061166,1.2149402
11,0.032725155,1.8165481090545654,1.7022998,176.9143,1.7763695,1.1940001,0.29276532,8.866193,1.7057906,1.2124131
12,0.04102993,1.7457575798034668,1.6957072,176.93187,1.7695101,1.1945008,0.290724,8.840512,1.7080109,1.2087798
13,0.030499816,1.8477013111114502,1.7046052,176.98802,1.7790494,1.1960974,0.292984,8.864161,1.7084886,1.2138686
14,0.028925776,1.9176256656646729,1.7042952,176.99588,1.7787626,1.1960902,0.2926689,8.861947,1.707979,1.2135057
15,0.04126239,1.77119779586792,1.7049009,176.80083,1.7793685,1.1961011,0.2929714,8.86415,1.7085503,1.2145633
16,0.03856635,1.7169485092163086,1.7048215,176.8748,1.7792964,1.1961,0.29292753,8.865171,1.7082912,1.2137747
17,0.032511294,1.715299129486084,1.7049273,176.21393,1.7794971,1.1960006,0.2929617,8.850718,1.708566,1.2138991
18,0.04301846,1.7936060428619385,1.7048043,176.96617,1.7793062,1.1957551,0.2930578,8.866853,1.7083441,1.2146842
19,0.03912157,1.8517930507659912,1.703157,176.38554,1.7779486,1.194653,0.29305798,8.853468,1.7077854,1.2147824
20,0.042018473,2.0439062118530273,1.70459,176.40825,1.7791746,1.1961012,0.2929816,8.858633,1.7078884,1.2148176
21,0.040380895,1.8930554389953613,1.7047573,172.72513,1.7792032,1.1949733,0.29305422,8.84831,1.7081983,1.21484
22,0.034169257,1.8701364994049072,1.7047089,176.99174,1.7794288,1.1960635,0.29303047,8.863154,1.7085184,1.214934
23,0.026487708,1.8600525856018066,1.704864,176.80447,1.7791368,1.1960915,0.2929047,8.867235,1.708551,1.2125465
24,0.044091105,1.9182517528533936,1.7047453,176.23004,1.7793802,1.1960938,0.29305774,8.847807,1.7085674,1.2145303
25,0.037600696,2.0792109966278076,1.7048846,176.89362,1.7795036,1.1960592,0.293052,8.867166,1.7075667,1.2144008
26,0.040923834,1.8444337844848633,1.7046175,175.44287,1.77932,1.1960216,0.29303455,8.847517,1.7075217,1.2147042
27,0.035431087,1.8819324970245361,1.7049217,176.60594,1.7795007,1.1960878,0.2930537,8.8617735,1.708538,1.2149429
28,0.029592812,2.000326633453369,1.7048008,176.52838,1.7794203,1.1959374,0.2930428,8.837799,1.7079203,1.2147913
29,0.031879365,2.0383710861206055,1.4981662,207.35309,1.564681,0.38285133,1.2605072,10.751225,1.2851965,2.2891355
30,0.033523798,1.9046635627746582,1.7048217,176.55319,1.7793044,1.19549,0.29305574,8.86683,1.7072666,1.2149435
31,0.035144508,1.8298397064208984,1.7048861,176.88364,1.7794542,1.1958967,0.2930563,8.866126,1.7082958,1.2148443
32,0.040617347,1.762972116470337,1.7048863,176.32391,1.7794837,1.196054,0.29305702,8.860015,1.7085024,1.2149404
33,0.042590022,1.9164977073669434,1.7049135,176.8454,1.7794704,1.1951147,0.29298654,8.858433,1.7079705,1.2142982
34,0.031204581,1.9375238418579102,1.7030119,176.98428,1.7775278,1.1953114,0.29278988,8.858083,1.706702,1.213721
35,0.038395345,1.9519264698028564,1.7048873,172.67346,1.7795079,1.1960536,0.29305503,8.861837,1.7084099,1.214925
36,0.036293745,1.8935449123382568,1.7047478,176.92987,1.7792656,1.1960572,0.29301977,8.8570795,1.7081645,1.2149293
37,0.025834858,1.8952937126159668,1.7046924,173.20059,1.7792435,1.1956607,0.29305542,8.86782,1.706758,1.2143502
38,0.03915298,1.905301570892334,1.7048514,176.80042,1.7794192,1.1952211,0.29300568,8.858939,1.7082397,1.2138875
39,0.038978457,1.8498797416687012,1.703844,176.91124,1.7782893,1.1956658,0.29301986,8.85421,1.7081995,1.2149098
40,0.024461865,1.9516100883483887,1.7049309,173.96559,1.7794367,1.1955435,0.2930572,8.865654,1.7067556,1.214268
41,0.0321967,1.831111192703247,1.704827,171.98999,1.7794424,1.1958684,0.29304552,8.863781,1.7077541,1.2149374
42,0.03209102,1.9510226249694824,1.7043356,173.02391,1.7786361,1.1950297,0.29302856,8.862297,1.7082533,1.2146692
43,0.042965412,1.9436719417572021,1.7042391,171.19435,1.778759,1.1959287,0.29286098,8.863763,1.7075506,1.2137932
44,0.026835203,1.9412288665771484,1.7032895,176.47813,1.7777611,1.1954067,0.29261968,8.867777,1.707983,1.2134442
45,0.036926627,3.8106565475463867,1.7048706,176.7951,1.7794446,1.195641,0.29305312,8.858984,1.7082411,1.2149003
46,0.042522013,1.9624593257904053,1.7045724,176.99306,1.7787938,1.1955749,0.29298368,8.867812,1.7063562,1.2146903
47,0.039646506,1.9139344692230225,1.7048229,176.29124,1.7792063,1.194595,0.29302216,8.860942,1.7057656,1.2145118
48,0.031300247,1.9276726245880127,1.7049114,176.82547,1.7795064,1.1958953,0.29304224,8.866642,1.7084284,1.2143613
49,0.039480746,1.8785786628723145,1.7021056,171.26846,1.7770512,1.1957952,0.29237697,8.8390255,1.7085044,1.2123383
50,0.03028822,1.8362250328063965,1.704892,176.88533,1.7794068,1.1957705,0.2930348,8.859986,1.7082534,1.2145149
51,0.0300892,1.957559585571289,1.7047576,176.9718,1.7792692,1.1959437,0.2930408,8.867647,1.7076623,1.2148112
52,0.030646265,1.9071040153503418,1.7046869,176.99226,1.7788968,1.1953733,0.2930553,8.867776,1.7068666,1.2148508
53,0.034857273,2.0289716720581055,1.704842,176.80428,1.7793791,1.1958696,0.29305786,8.857691,1.7084566,1.2148732
54,0.036959648,1.9137544631958008,1.704676,176.50714,1.7793367,1.1959724,0.29305777,8.863003,1.7084633,1.2148883
55,0.032586038,1.8267254829406738,1.7040485,176.92903,1.7781193,1.1959584,0.29260865,8.867777,1.7081426,1.2125906
56,0.042858124,1.9751057624816895,1.704932,176.93892,1.7795041,1.1960928,0.293057,8.856534,1.7083269,1.2149372
57,0.03705561,1.8615610599517822,1.7041987,172.93243,1.778534,1.1960258,0.29252926,8.862547,1.7085572,1.2124429
58,0.039756,1.8815698623657227,1.7048886,176.43532,1.7793154,1.195902,0.2930419,8.860005,1.7082222,1.2141081
59,0.031302094,1.9014043807983398,1.7034214,176.80307,1.7774887,1.1959716,0.292582,8.850433,1.7084887,1.2128736
60,0.03866136,1.7699949741363525,1.7047411,176.68352,1.7793192,1.1961017,0.2930115,8.853741,1.7080429,1.2149235
61,0.030996084,1.9167931079864502,1.7044629,176.87318,1.7788415,1.1957762,0.29296046,8.866693,1.7082295,1.2149422
62,0.026943922,1.8629870414733887,1.7047302,176.8195,1.7794591,1.1961001,0.2930378,8.867718,1.7084446,1.2149369
63,0.03360623,1.8773365020751953,1.704647,171.59805,1.7793229,1.1960706,0.29302984,8.865787,1.708566,1.2148705
64,0.04447627,1.9131827354431152,1.7045472,174.14479,1.7789341,1.1961005,0.2927237,8.864573,1.7083007,1.2126129
65,0.03694564,1.7734971046447754,1.7030452,176.99208,1.7779039,1.1956761,0.29284507,8.866735,1.7085305,1.214321
66,0.032274604,1.8990561962127686,1.7049115,172.21645,1.7794962,1.1960884,0.29300773,8.865824,1.7084637,1.2144269
67,0.034325242,1.9003686904907227,1.7042503,176.8087,1.7786144,1.1957388,0.29295066,8.867533,1.70848,1.2145057
68,0.04001546,1.9575004577636719,1.7042917,176.94495,1.7789114,1.1952791,0.29303375,8.858798,1.7082969,1.2148045
69,0.033303916,2.0626838207244873,1.7029357,176.83449,1.7773889,1.1951952,0.29287893,8.851358,1.7061234,1.213968
70,0.035571337,1.8335254192352295,1.7039989,176.92638,1.7781804,1.1945993,0.29294392,8.867815,1.7082932,1.2147675
71,0.03265947,1.905663013458252,1.7047913,176.91219,1.7791831,1.1960651,0.29279894,8.866678,1.7085344,1.2140605
72,0.029784441,1.9082088470458984,1.7011188,176.42708,1.7763255,1.1948799,0.29279652,8.854451,1.7067946,1.2136415
73,0.035097003,1.872267246246338,1.7040759,176.54674,1.7784983,1.1959476,0.29297125,8.843926,1.7083815,1.2149067
74,0.026113033,1.8733513355255127,1.7048957,176.94144,1.7794842,1.1959385,0.29289317,8.867182,1.707451,1.2143735
75,0.033995748,1.7310020923614502,1.7045918,176.88701,1.7792094,1.1960927,0.29296082,8.867712,1.7082534,1.2146481
76,0.03843254,1.9419219493865967,1.7023247,176.64458,1.7774311,1.1940787,0.29304758,8.867739,1.7064571,1.2148496
77,0.030261815,1.8379571437835693,1.7041221,176.97398,1.7787074,1.1955717,0.29303655,8.86731,1.7071857,1.2139838
78,0.03132373,1.783271312713623,1.7033557,176.80327,1.7777096,1.1946099,0.29299638,8.863365,1.7039616,1.214752
79,0.025617063,1.8401424884796143,1.7034949,173.6181,1.7783936,1.195579,0.29281887,8.866376,1.7085085,1.2149034
80,0.04171574,1.931095838546753,1.7029366,174.05003,1.7771775,1.1954917,0.29272065,8.867033,1.7085327,1.2131907
81,0.031302094,1.9699475765228271,1.7048221,172.5978,1.7794744,1.1958797,0.29297304,8.867493,1.7085397,1.2138739
82,0.0263471,1.866919755935669,1.7037518,176.81757,1.7782714,1.1960611,0.2927954,8.85095,1.7081553,1.2134091
83,0.027593791,1.951538324356079,1.7014349,176.69423,1.7757798,1.193624,0.2927102,8.850976,1.706369,1.2142102
84,0.042263925,1.9205846786499023,1.703496,176.5284,1.7779806,1.1956711,0.2927971,8.858695,1.7085599,1.2146152
85,0.043366194,2.009002208709717,1.7046862,176.9228,1.7792296,1.1958891,0.293058,8.866396,1.7085339,1.214786
86,0.03610009,2.031923532485962,1.7049291,173.37103,1.7795095,1.1960317,0.29299873,8.867757,1.7081743,1.2144057
87,0.031537116,1.89225435256958,1.7047004,176.87172,1.7791232,1.1958144,0.2929273,8.867589,1.7085491,1.2145615
88,0.04028189,1.8550138473510742,1.703261,172.23161,1.777507,1.1950185,0.29284072,8.853154,1.7085025,1.2141536
